"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030016","GO:0030016","myofibril","12/364","243/19944",0.0493827160493827,2.70573870573871,3.64763268308007,0.00177533187245761,0.0125564381524729,0.008664299090463,"3880/9531/2318/493/8878/10398/1291/1410/27063/29780/26287/91624",12,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0001891","GO:0001891","phagocytic cup","4/364","30/19944",0.133333333333333,7.30549450549451,4.71237800516174,0.00205526467429288,0.0140262799701742,0.00967853170719639,"301/23396/11151/57192",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0008305","GO:0008305","integrin complex","4/364","30/19944",0.133333333333333,7.30549450549451,4.71237800516174,0.00205526467429288,0.0140262799701742,0.00967853170719639,"3675/3679/3655/3673",4,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0016528","GO:0016528","sarcoplasm","7/364","99/19944",0.0707070707070707,3.87412587412587,3.90874575688945,0.0022533169975133,0.015075180648563,0.0104023029776311,"7057/7060/2318/2934/1291/3710/10585",7,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","5/364","51/19944",0.0980392156862745,5.37168713639302,4.26209978405762,0.00232483914073324,0.015075180648563,0.0104023029776311,"9114/537/10312/527/245972",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:1904949","GO:1904949","ATPase complex","8/364","127/19944",0.062992125984252,3.45141472700528,3.77867281635602,0.00232522066558813,0.015075180648563,0.0104023029776311,"9114/537/10312/527/10514/9031/245972/23512",8,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0043292","GO:0043292","contractile muscle fiber","12/364","253/19944",0.0474308300395257,2.59879251183599,3.4894587819124,0.00247922730995191,0.0158101544847753,0.0109094558073812,"3880/9531/2318/493/8878/10398/1291/1410/27063/29780/26287/91624",12,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030017","GO:0030017","sarcomere","11/364","222/19944",0.0495495495495495,2.71487971487971,3.50327529018037,0.00264984856692088,0.0166256627827778,0.0114721797039868,"3880/9531/2318/493/8878/10398/1410/27063/29780/26287/91624",11,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","5/364","54/19944",0.0925925925925926,5.07326007326007,4.08659144284525,0.00299386025640918,0.0184858990435424,0.0127557955786857,"9114/537/10312/527/245972",5,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0070820","GO:0070820","tertiary granule","9/364","164/19944",0.0548780487804878,3.00683462878585,3.51851947725447,0.0032391766744832,0.0193925917752693,0.0133814393253786,"102/2040/5768/10312/2495/527/1604/81619/1088",9,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0030018","GO:0030018","Z disc","8/364","134/19944",0.0597014925373134,3.27111694275873,3.59657607794142,0.00324040736604756,0.0193925917752693,0.0133814393253786,"3880/9531/2318/493/10398/1410/29780/91624",8,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005901","GO:0005901","caveola","6/364","81/19944",0.0740740740740741,4.05860805860806,3.7608283265673,0.00364704005360069,0.021495433043192,0.0148324595481368,"493/26509/8611/83483/1201/7048",6,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042589","GO:0042589","zymogen granule membrane","3/364","18/19944",0.166666666666667,9.13186813186813,4.70604536876279,0.00401363994963354,0.0233030737374246,0.0160797829875342,"6809/5874/1755",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042588","GO:0042588","zymogen granule","3/364","20/19944",0.15,8.21868131868132,4.40376558904456,0.00545815197634055,0.0307713205622677,0.021233085491485,"6809/5874/1755",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0044754","GO:0044754","autolysosome","3/364","20/19944",0.15,8.21868131868132,4.40376558904456,0.00545815197634055,0.0307713205622677,0.021233085491485,"8878/2495/1201",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","3/364","21/19944",0.142857142857143,7.82731554160125,4.26797481416243,0.00628270922264261,0.0344221674310983,0.0237522735622515,"336/55937/4023",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","3/364","21/19944",0.142857142857143,7.82731554160125,4.26797481416243,0.00628270922264261,0.0344221674310983,0.0237522735622515,"336/55937/4023",3,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005884","GO:0005884","actin filament","7/364","120/19944",0.0583333333333333,3.19615384615385,3.29001085988843,0.00651799861484789,0.0352152980718865,0.0242995562395645,"301/23406/64780/11151/9645/1809/154796",7,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0031253","GO:0031253","cell projection membrane","14/364","361/19944",0.038781163434903,2.12486682292776,2.94072686795015,0.00683677679131396,0.0361969866228246,0.0249769492323644,"3675/6624/1969/10938/54825/30845/960/8140/23396/6584/79574/5311/57393/5420",14,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005795","GO:0005795","Golgi stack","8/364","152/19944",0.0526315789473684,2.88374783111625,3.17862511730774,0.00688580208249105,0.0361969866228246,0.0249769492323644,"2590/55959/5874/80146/1201/126792/283987/6272",8,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0042641","GO:0042641","actomyosin","6/364","93/19944",0.0645161290322581,3.53491669620702,3.34082374839355,0.00714608854407438,0.0370643792485991,0.0255754747893189,"1627/6624/9531/54751/10398/154796",6,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0032432","GO:0032432","actin filament bundle","6/364","96/19944",0.0625,3.42445054945055,3.24661031406504,0.00830727817005074,0.0420206856528479,0.0289954670314605,"6624/9531/54751/10398/1410/154796",6,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0043025","GO:0043025","neuronal cell body","17/364","486/19944",0.0349794238683128,1.91656491656492,2.78914991230009,0.00831771926804444,0.0420206856528479,0.0289954670314605,"6623/6520/4131/4133/55361/10381/1410/7345/3710/6252/6240/3800/7042/10642/54407/54795/10382",17,"Downres_DEq_MS_BDM_vs_BM2"
"GO:0005769","GO:0005769","early endosome","16/364","448/19944",0.0357142857142857,1.95682888540031,2.79280182271642,0.00854954247991416,0.0426381028805976,0.0294215024612431,"301/4241/27329/7037/10938/9114/55361/30845/8829/1201/336/255738/11151/245972/3140/6272",16,"Downres_DEq_MS_BDM_vs_BM2"
