"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0071682","GO:0071682","endocytic vesicle lumen","5/308","23/19944",0.217391304347826,14.0767927724449,7.85875379312061,2.27701270304499e-05,0.000283867583646275,0.000198140052756195,"338/348/4353/4057/3040",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:0150034","GO:0150034","distal axon","15/308","280/19944",0.0535714285714286,3.46892393320965,5.21068576831629,3.26799786208722e-05,0.000394268129167942,0.000275199819965239,"1627/6623/3675/4133/23767/4131/6624/10590/10381/64780/10642/6809/322/28964/5802",15,"Upres_DEq_MS_DM_vs_BDM"
"GO:0030670","GO:0030670","phagocytic vesicle membrane","8/308","82/19944",0.0975609756097561,6.31738992714602,6.04279744783538,3.90864429088399e-05,0.000456822801497066,0.000318863086887904,"306/1755/11151/10312/5880/527/245972/57192",8,"Upres_DEq_MS_DM_vs_BDM"
"GO:0030666","GO:0030666","endocytic vesicle membrane","12/308","208/19944",0.0576923076923077,3.73576423576424,4.96735110581627,9.96845997301799e-05,0.00112975879694204,0.000788573548104772,"338/306/7037/348/1755/11151/10312/5880/4193/527/245972/57192",12,"Upres_DEq_MS_DM_vs_BDM"
"GO:0070821","GO:0070821","tertiary granule membrane","7/308","73/19944",0.0958904109589041,6.20921544209215,5.58429019451304,0.000133316629016597,0.00146648291918257,0.00102360755405932,"102/2040/3689/81619/527/84418/23218",7,"Upres_DEq_MS_DM_vs_BDM"
"GO:0044217","GO:0044217","other organism part","5/308","36/19944",0.138888888888889,8.99350649350649,6.01199841760186,0.000216449080872347,0.00231069595238561,0.00161286967686921,"727/5648/3838/732/720",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:0005769","GO:0005769","early endosome","18/308","448/19944",0.0401785714285714,2.60169294990724,4.294272541632,0.000226413864743785,0.00231069595238561,0.00161286967686921,"301/4241/338/7037/27329/348/4057/10938/23385/30845/8829/11151/255738/1201/399979/54982/245972/123606",18,"Upres_DEq_MS_DM_vs_BDM"
"GO:0070820","GO:0070820","tertiary granule","10/308","164/19944",0.0609756097560976,3.94836870446627,4.74826188845606,0.000241009492115277,0.00231069595238561,0.00161286967686921,"102/4057/2040/10312/3689/1604/81619/527/84418/23218",10,"Upres_DEq_MS_DM_vs_BDM"
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","6/308","57/19944",0.105263157894737,6.81613123718387,5.50720292945284,0.000241860895348465,0.00231069595238561,0.00161286967686921,"3915/3679/3675/3655/4811/3689",6,"Upres_DEq_MS_DM_vs_BDM"
"GO:0034358","GO:0034358","plasma lipoprotein particle","5/308","37/19944",0.135135135135135,8.75043875043875,5.9097394425564,0.000247133256939637,0.00231069595238561,0.00161286967686921,"338/348/55937/3990/4023",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:1990777","GO:1990777","lipoprotein particle","5/308","37/19944",0.135135135135135,8.75043875043875,5.9097394425564,0.000247133256939637,0.00231069595238561,0.00161286967686921,"338/348/55937/3990/4023",5,"Upres_DEq_MS_DM_vs_BDM"
"GO:0035577","GO:0035577","azurophil granule membrane","6/308","58/19944",0.103448275862069,6.69861173309449,5.44318930160115,0.000266310005394865,0.00235943640099856,0.00164689059230972,"8876/23385/2040/967/527/566",6,"Upres_DEq_MS_DM_vs_BDM"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","4/308","21/19944",0.19047619047619,12.3339517625232,6.50815265223889,0.000271272099580048,0.00235943640099856,0.00164689059230972,"338/348/55937/4023",4,"Upres_DEq_MS_DM_vs_BDM"
