"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","39/989","397/19944",0.0982367758186398,1.98102553784323,4.50990097352708,3.93578594398499e-05,0.000567737122419835,0.000403935925830039,"3105/64761/4311/51056/972/2629/2800/10133/22796/7045/2896/25839/55959/83548/2590/57511/80146/11070/10067/10631/91949/10791/124583/55361/9522/55300/5587/6844/55111/3996/259230/5874/51272/126792/55676/10228/221079/51107/8218",39,"Downres_DEq_MS_BD_vs_CM"
"GO:0031901","GO:0031901","early endosome membrane","25/989","209/19944",0.119617224880383,2.41217991204687,4.68787586663831,4.26416457889991e-05,0.000600103161469572,0.000426963847437988,"3134/5371/3105/301/3106/3107/30844/10410/567/151636/3136/10938/23673/9765/3133/8673/55361/55300/3996/26056/5663/6505/56674/7855/22943",25,"Downres_DEq_MS_BD_vs_CM"
"GO:0098576","GO:0098576","lumenal side of membrane","10/989","46/19944",0.217391304347826,4.38387479667648,5.24831610223944,6.85421890497117e-05,0.000941639120992468,0.000669961246350566,"3134/3105/3106/3107/6892/972/3136/3133/84888/56928",10,"Downres_DEq_MS_BD_vs_CM"
"GO:0008305","GO:0008305","integrin complex","8/989","30/19944",0.266666666666667,5.37755308392315,5.48080427451213,7.83345708136077e-05,0.00105114063626632,0.000747869831513023,"3655/3675/3678/3673/4067/3679/3684/11117",8,"Downres_DEq_MS_BD_vs_CM"
"GO:0016324","GO:0016324","apical plasma membrane","40/989","425/19944",0.0941176470588235,1.89795991197288,4.27419299029941,8.14468844183025e-05,0.00106806482521274,0.00075991112256311,"301/2335/2028/684/10149/6520/8826/634/54825/5243/6522/8611/22941/53841/10672/960/6813/10312/6809/6564/5420/29881/6868/9429/6513/5213/65010/6584/6505/5874/771/23043/9076/27347/29985/245972/4072/4851/53405/8140",40,"Downres_DEq_MS_BD_vs_CM"
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","11/989","57/19944",0.192982456140351,3.89165025810228,4.99378742460137,9.54036319051903e-05,0.00122328656909544,0.000870348922643841,"3655/3675/3678/3915/3673/4067/3371/3679/4811/3684/11117",11,"Downres_DEq_MS_BD_vs_CM"
"GO:0005912","GO:0005912","adherens junction","23/989","198/19944",0.116161616161616,2.34249471458774,4.33647761995672,0.000133005834006896,0.00166835578743433,0.0011870085872469,"301/102/30844/634/54825/55971/9260/9267/6282/4067/5819/1525/6386/11135/3996/85377/8751/79633/23396/4851/10298/3801/3909",23,"Downres_DEq_MS_BD_vs_CM"
"GO:0031091","GO:0031091","platelet alpha granule","14/989","91/19944",0.153846153846154,3.10243447149413,4.59157401618979,0.000149683009116974,0.00183759779277646,0.00130742158019305,"7057/2266/2335/2243/2244/5054/83706/5768/54495/2162/12/54676/3481/5154",14,"Downres_DEq_MS_BD_vs_CM"
"GO:0030427","GO:0030427","site of polarized growth","21/989","176/19944",0.119318181818182,2.40614946226675,4.27994264247584,0.000176140430916202,0.00211735476330517,0.0015064642117833,"3675/4133/23406/8826/3831/23767/22941/2059/6809/1627/1525/6624/10642/2332/28964/55361/10381/4131/5663/867/5802",21,"Downres_DEq_MS_BD_vs_CM"
"GO:0000781","GO:0000781","chromosome, telomeric region","21/989","177/19944",0.11864406779661,2.39255539750818,4.25069778815403,0.000190720711150752,0.00224583368028539,0.0015978749161932,"5371/6672/11078/3066/23347/4172/4683/4171/2237/4176/55506/11200/4174/4173/9219/9555/2072/4175/5424/222229/23411",21,"Downres_DEq_MS_BD_vs_CM"
