"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1C"
0.381054877499999,11.98649525625,12.2313994832935,4.9098429757099e-06,2.32369828423687e-05,3.85054785721311,"CBPD_HUMAN",60,-13.9821905144001,1.21553073858551e-06,6.7583829785866e-06,-0.381054877499999,"Non-significant",5.17015720161496,"CPD","CBPD_HUMAN",0.381054877499999
-0.408263205000004,16.7497553825,-15.8848036205541,8.11303924749553e-07,5.66440353623867e-06,5.87896601488415,"LGUL_HUMAN",13,13.9776862408821,1.2183741543088e-06,6.7697269259518e-06,0.408263205000004,"Non-significant",5.16942884932729,"GLO1","LGUL_HUMAN",-0.408263205000004
-0.387740610000002,12.6231942175,-12.5787148693224,4.05470922340977e-06,1.98819918813967e-05,4.0663077451258,"BAG3_HUMAN",35,13.9684273350099,1.22424264072566e-06,6.79785324023492e-06,0.387740610000002,"Non-significant",5.16762821569355,"BAG3","BAG3_HUMAN",-0.387740610000002
0.300230742499998,15.56973874625,11.7284850122575,6.53634126127375e-06,2.89667825926795e-05,3.52791465137692,"STIP1_HUMAN",46,-13.9651730154697,1.22631286888566e-06,6.80486581424438e-06,-0.300230742499998,"Non-significant",5.16718043426782,"STIP1","STIP1_HUMAN",0.300230742499998
0.520232440000001,10.43173325,13.6304124284127,2.33704396536276e-06,1.29598313052913e-05,4.68741727368932,"NELFE_HUMAN",19,-13.9633354000337,1.22748360941269e-06,6.8068811471971e-06,-0.520232440000001,"Up in D1C",5.16705183240805,"NELFE","NELFE_HUMAN",0.520232440000001
-0.303587435000001,11.8416666975,-12.2108953753032,4.96639908928082e-06,2.34285119992914e-05,3.83763419272159,"RM37_HUMAN",31,13.9619655858734,1.22835713560386e-06,6.80724674293554e-06,0.303587435000001,"Non-significant",5.16702850719572,"MRPL37","RM37_HUMAN",-0.303587435000001
-0.539526462500005,15.53552174625,-13.623848060329,2.34480312566205e-06,1.2985772369386e-05,4.68368170613265,"ODPB_HUMAN",19,13.9588282381757,1.23036045764403e-06,6.81386878940965e-06,0.539526462500005,"Up in D8CM",5.16660623363635,"PDHB","ODPB_HUMAN",-0.539526462500005
0.625191448250002,9.847043155875,13.7552967719547,2.19484422687699e-06,1.23500280296036e-05,4.75816406401512,"HMCES_HUMAN",17,-13.9372837525903,1.24421751538574e-06,6.88608630150125e-06,-0.625191448250002,"Up in D1C",5.16202753869918,"HMCES","HMCES_HUMAN",0.625191448250002
0.518326521499997,9.96154296425,13.0714378494908,3.11619461589143e-06,1.60307154881574e-05,4.36310648062002,"SMG8_HUMAN",30,-13.9359790297469,1.24506233204274e-06,6.88624041784006e-06,-0.518326521499997,"Up in D1C",5.16201781893622,"SMG8","SMG8_HUMAN",0.518326521499997
-0.301908017499995,12.95207476625,-12.628492890263,3.94659320339811e-06,1.94878934454849e-05,4.09677826843273,"ENOF1_HUMAN",25,13.9338435355175,1.24644647621431e-06,6.88937531017074e-06,0.301908017499995,"Non-significant",5.16182015568966,"ENOSF1","ENOF1_HUMAN",-0.301908017499995
-0.524097442500002,10.73507237375,-13.3727569474411,2.66477261902018e-06,1.41980836951461e-05,4.53950858644986,"CIP4_HUMAN",22,13.9282730180374,1.25006525071553e-06,6.90480675510477e-06,0.524097442500002,"Up in D8CM",5.16084847151925,"TRIP10","CIP4_HUMAN",-0.524097442500002
-0.317174912499997,15.38512611375,-11.9359176800299,5.80094810954884e-06,2.64503275322245e-05,3.6624965275193,"PUR9_HUMAN",42,13.9270263831454,1.25087672500237e-06,6.90480675510477e-06,0.317174912499997,"Non-significant",5.16084847151925,"ATIC","PUR9_HUMAN",-0.317174912499997
-0.343868252499998,16.19585657125,-11.898799414859,5.92534582806755e-06,2.68664550751917e-05,3.63857228627608,"UBA1_HUMAN",64,13.9139550167697,1.25942119117962e-06,6.94742226469438e-06,0.343868252499998,"Non-significant",5.15817630388174,"UBA1","UBA1_HUMAN",-0.343868252499998
0.552728415000001,14.5513237725,18.2947124907767,3.03430686435453e-07,2.80440488592591e-06,6.9843209003016,"NDUS5_HUMAN",9,-13.9044602750382,1.26566900714063e-06,6.97732116493681e-06,-0.552728415000001,"Up in D1C",5.15631128605774,"NDUFS5","NDUS5_HUMAN",0.552728415000001
1.05342721749999,16.63896870625,13.4344577951237,2.58178008269511e-06,1.39142099213792e-05,4.57517052377772,"RDH16_HUMAN",27,-13.8999441610152,1.26865301357864e-06,6.98920016434924e-06,-1.05342721749999,"Up in D1C",5.15557252154828,"RDH16","RDH16_HUMAN",1.05342721749999
-0.273111822499999,12.56736040125,-12.113445229657,5.24550241200363e-06,2.44683673662305e-05,3.7759850648197,"GDS1_HUMAN",28,13.8985631487047,1.26956709745314e-06,6.9896675796424e-06,0.273111822499999,"Non-significant",5.15554347829722,"RAP1GDS1","GDS1_HUMAN",-0.273111822499999
0.452720639999995,17.4054279325,12.9904369455482,3.25194534819984e-06,1.66063150907809e-05,4.31503766759047,"METK1_HUMAN",27,-13.8849053703241,1.27864724223753e-06,7.03506371071813e-06,-0.452720639999995,"Non-significant",5.15273196516768,"MAT1A","METK1_HUMAN",0.452720639999995
-0.508227347500002,10.98858857125,-13.2565093753456,2.82950213409793e-06,1.49061709301946e-05,4.47189849730077,"WDR37_HUMAN",23,13.876560347664,1.28423135944187e-06,7.06117816616799e-06,0.508227347500002,"Up in D8CM",5.1511228303396,"WDR37","WDR37_HUMAN",-0.508227347500002
0.460548402499995,13.95494461125,15.8781774743495,8.13656775077955e-07,5.67234201634336e-06,5.8757074504544,"EIF3K_HUMAN",12,-13.870749406635,1.28813603966385e-06,7.07803042915683e-06,-0.460548402499995,"Non-significant",5.15008757461932,"EIF3K","EIF3K_HUMAN",0.460548402499995
0.510344742499997,11.09951675125,13.0730268091789,3.11359676377893e-06,1.60307154881574e-05,4.36404664229995,"SCAF8_HUMAN",27,-13.8558562507188,1.29820487283105e-06,7.12870936357848e-06,-0.510344742499997,"Up in D1C",5.14698909104758,"SCAF8","SCAF8_HUMAN",0.510344742499997
-1.5540537825,13.75424337375,-19.7775284464897,1.75951071673247e-07,1.87733111789088e-06,7.59539257456095,"VATL_HUMAN",2,13.8517766714001,1.3009784373132e-06,7.13928857299022e-06,1.5540537825,"Up in D8CM",5.14634506332444,"ATP6V0C","VATL_HUMAN",-1.5540537825
-0.435344695,12.546628715,-15.3436904089236,1.03173489734395e-06,6.8584333199623e-06,5.60844762101738,"ARL3_HUMAN",13,13.8350995896318,1.31238637461891e-06,7.19720543374286e-06,0.435344695,"Non-significant",5.14283610083236,"ARL3","ARL3_HUMAN",-0.435344695
-0.501503705500003,10.09889590725,-19.9135419726061,1.67706418419298e-07,1.82164613512405e-06,7.64914848301532,"GDE1_HUMAN",9,13.8245794972201,1.31964069402181e-06,7.23228310137179e-06,0.501503705500003,"Up in D8CM",5.14072458212379,"GDE1","GDE1_HUMAN",-0.501503705500003
0.571395875,18.83065033,16.2112879316141,7.04410755496019e-07,5.11382753107474e-06,6.03791708588887,"CYB5_HUMAN",10,-13.8119700584401,1.32839546503281e-06,7.27224853675042e-06,-0.571395875,"Up in D1C",5.13833128706128,"CYB5A","CYB5_HUMAN",0.571395875
-2.3675670575,14.59833908125,-13.8615803941717,2.08153153734212e-06,1.17990782301659e-05,4.81789827574534,"S10A6_HUMAN",6,13.8115926209293,1.32865852967086e-06,7.27224853675042e-06,2.3675670575,"Up in D8CM",5.13833128706128,"S100A6","S10A6_HUMAN",-2.3675670575
-0.644135714999997,12.0379985575,-13.2896661869684,2.78136708126954e-06,1.47262205578021e-05,4.49123908943728,"ERIC5_HUMAN",23,13.8096857191573,1.32998849247181e-06,7.27480402533735e-06,0.644135714999997,"Up in D8CM",5.13817870156693,"ERICH5","ERIC5_HUMAN",-0.644135714999997
-0.820344922500002,12.26156020125,-13.538150040594,2.44883095126953e-06,1.34537218855581e-05,4.63475779324381,"TNR6_HUMAN",17,13.7962525110552,1.33940013158125e-06,7.32153288527782e-06,0.820344922500002,"Up in D8CM",5.1353979826134,"FAS","TNR6_HUMAN",-0.820344922500002
0.81199741575,9.997295142125,13.2044058179941,2.9070666531023e-06,1.52196675894406e-05,4.44141444669937,"GEMI4_HUMAN",31,-13.7770653417489,1.35297378909392e-06,7.3909371796971e-06,-0.81199741575,"Up in D1C",5.13130048905239,"GEMIN4","GEMI4_HUMAN",0.81199741575
-0.5299651625,14.25746738875,-15.0519051237596,1.17845662702366e-06,7.56527868178403e-06,5.45874621057869,"PA1B2_HUMAN",12,13.774149676148,1.35504998813289e-06,7.39748468262444e-06,0.5299651625,"Up in D8CM",5.13091592542499,"PAFAH1B2","PA1B2_HUMAN",-0.5299651625
0.350796457500003,10.92276012875,13.1362978938119,3.01212351059648e-06,1.55936751496373e-05,4.40139663801431,"LAR4B_HUMAN",21,-13.7725673618142,1.3561782341094e-06,7.39885199696318e-06,-0.350796457500003,"Non-significant",5.13083566000702,"LARP4B","LAR4B_HUMAN",0.350796457500003
0.767098665000002,13.13050902,19.9998708556099,1.62701802933705e-07,1.7856946574586e-06,7.68307836227909,"RL36A_HUMAN",6,-13.7646846734632,1.36181469061655e-06,7.42479691281168e-06,-0.767098665000002,"Up in D1C",5.1293154209133,"RPL36A","RL36A_HUMAN",0.767098665000002
0.651975869999998,9.391355872,13.4229859206662,2.59698593663344e-06,1.39736072945735e-05,4.56855164134343,"KCTD3_HUMAN",19,-13.7626034119509,1.36330728960942e-06,7.42813002205417e-06,-0.651975869999998,"Up in D1C",5.12912050297124,"KCTD3","KCTD3_HUMAN",0.651975869999998
-0.627497437500001,11.74349415125,-13.2655213584959,2.81632611554623e-06,1.48739428746486e-05,4.4771597271562,"NPC1_HUMAN",22,13.7540232797813,1.3694801504806e-06,7.45694327416085e-06,0.627497437500001,"Up in D8CM",5.12743916062567,"NPC1","NPC1_HUMAN",-0.627497437500001
0.451739785000001,10.7918031225,14.5280666599286,1.50553478149243e-06,9.12304289949652e-06,5.18288660432495,"TM87A_HUMAN",14,-13.7267731413107,1.38929507424309e-06,7.55681584276709e-06,-0.451739785000001,"Non-significant",5.12166116127363,"TMEM87A","TM87A_HUMAN",0.451739785000001
-0.380951405000001,12.7044076925,-12.2557680274579,4.84357570319558e-06,2.2936235731593e-05,3.8658694666206,"CD2AP_HUMAN",40,13.7263368192014,1.38961496693427e-06,7.55681584276709e-06,0.380951405000001,"Non-significant",5.12166116127363,"CD2AP","CD2AP_HUMAN",-0.380951405000001
0.732692480999999,10.227734447,16.3557533154554,6.62294100544706e-07,4.91848191497033e-06,6.1072646320128,"CCD12_HUMAN",8,-13.7122379942436,1.39999650152016e-06,7.60836267653991e-06,-0.732692480999999,"Up in D1C",5.11870879356461,"CCDC12","CCD12_HUMAN",0.732692480999999
0.3801612825,12.03150272375,12.5836035222571,4.04394371518192e-06,1.9852301441624e-05,4.06930517149427,"F1142_HUMAN",28,-13.7024747946923,1.40723683564529e-06,7.64278304616893e-06,-0.3801612825,"Non-significant",5.11674846845231,"FAM114A2","F1142_HUMAN",0.3801612825
0.685593845000003,11.20365727,13.0092281043007,3.21986465011416e-06,1.64685917086239e-05,4.32621387328825,"BICD2_HUMAN",34,-13.690976882124,1.41581787118546e-06,7.68443582499823e-06,-0.685593845000003,"Up in D1C",5.11438801197481,"BICD2","BICD2_HUMAN",0.685593845000003
-0.377272607500002,13.08386588125,-13.2207329114964,2.88250435420442e-06,1.5109844030839e-05,4.45097897695584,"MYG1_HUMAN",20,13.6813135269861,1.42307544363382e-06,7.71885644426608e-06,0.377272607500002,"Non-significant",5.11244703602851,"MYG1","MYG1_HUMAN",-0.377272607500002
0.369205472500003,15.29058265625,12.3559926232459,4.58149187542602e-06,2.19789428687424e-05,3.92859131214339,"AGT2_HUMAN",32,-13.6784642881784,1.42522334600378e-06,7.72553542345069e-06,-0.369205472500003,"Non-significant",5.11207141178765,"AGXT2","AGT2_HUMAN",0.369205472500003
0.751254797500001,10.58956014875,13.4221925805055,2.59804125531452e-06,1.39736072945735e-05,4.56809371472925,"NACC1_HUMAN",17,-13.6606363461363,1.43874632648857e-06,7.79382569792556e-06,-0.751254797500001,"Up in D1C",5.10824931104982,"NACC1","NACC1_HUMAN",0.751254797500001
0.727758645249999,10.144396662375,14.062935422875,1.88460317785243e-06,1.09933011668637e-05,4.92988863942565,"TLS1_HUMAN",12,-13.6445067046138,1.45110597947908e-06,7.8557304438209e-06,-0.727758645249999,"Up in D1C",5.10481342705023,"C9orf78","TLS1_HUMAN",0.727758645249999
-1.1898994425,9.69152426625,-13.124268138273,3.03112403122198e-06,1.56552355754718e-05,4.3943082285503,"PLCG2_HUMAN",58,13.6296441348031,1.46260087958089e-06,7.91115199552202e-06,1.1898994425,"Up in D8CM",5.10176027138599,"PLCG2","PLCG2_HUMAN",-1.1898994425
0.3946063525,12.57502543875,13.4970264110675,2.50060477581255e-06,1.3598450100209e-05,4.61117736208558,"FSP1_HUMAN",18,-13.6288466754281,1.46322054348307e-06,7.91115199552202e-06,-0.3946063525,"Non-significant",5.10176027138599,"AIFM2","FSP1_HUMAN",0.3946063525
-0.835384368750001,10.258905648125,-13.4199025293286,2.60109026517806e-06,1.39736072945735e-05,4.56677172387595,"GPC6_HUMAN",16,13.6263107875071,1.46519301914519e-06,7.91673843485563e-06,0.835384368750001,"Up in D8CM",5.10145370369935,"GPC6","GPC6_HUMAN",-0.835384368750001
-0.472797395000002,14.0004735,-13.1157902234889,3.04459631550779e-06,1.57055705896054e-05,4.38930905631343,"DPP2_HUMAN",21,13.6203341748925,1.46985365611039e-06,7.93683309888181e-06,0.472797395000002,"Non-significant",5.10035275223774,"DPP7","DPP2_HUMAN",-0.472797395000002
0.510208367499999,13.39298427125,12.9734149530576,3.28131923302008e-06,1.67220313271622e-05,4.30490066571102,"RU17_HUMAN",24,-13.6171877725354,1.47231398090717e-06,7.94502851796831e-06,-0.510208367499999,"Up in D1C",5.09990453959266,"SNRNP70","RU17_HUMAN",0.510208367499999
0.261244295000001,14.8002469525,13.0452226042063,3.1594121770077e-06,1.6213621496211e-05,4.34757992291279,"STRAP_HUMAN",20,-13.6114878608178,1.47678286400567e-06,7.96404527236325e-06,-0.261244295000001,"Non-significant",5.09886627984984,"STRAP","STRAP_HUMAN",0.261244295000001
0.742945194499999,9.283607483,13.9876117791052,1.95568219472832e-06,1.13062038541598e-05,4.88817339749217,"CHD7_HUMAN",12,-13.6083921626351,1.47921638761325e-06,7.9720683703274e-06,-0.742945194499999,"Up in D1C",5.09842898534428,"CHD7","CHD7_HUMAN",0.742945194499999
0.445658210000001,12.224253415,12.5753253221848,4.0621925833033e-06,1.99071053980602e-05,4.064228846,"SELB_HUMAN",32,-13.6052592682805,1.4816837595806e-06,7.98026352045039e-06,-0.445658210000001,"Non-significant",5.09798276734753,"EEFSEC","SELB_HUMAN",0.445658210000001
0.322078942500003,11.46424329375,11.3739215835379,8.05202360425667e-06,3.43474225507487e-05,3.29276688598108,"CNOT1_HUMAN",106,-13.5996796780259,1.48608958550686e-06,7.99888193884886e-06,-0.322078942500003,"Non-significant",5.09697071322336,"CNOT1","CNOT1_HUMAN",0.322078942500003
-0.297703027500004,15.35654723625,-11.7303943634941,6.52910690977085e-06,2.89499432627346e-05,3.52916332170645,"2AAA_HUMAN",35,13.5861703224649,1.49681837902724e-06,8.05148826855178e-06,0.297703027500004,"Non-significant",5.0941238355229,"PPP2R1A","2AAA_HUMAN",-0.297703027500004
0.371508119999998,10.37659502,13.4786500330457,2.52414131733562e-06,1.3673513601428e-05,4.60061845408737,"KTI12_HUMAN",18,-13.5824838115699,1.49976127632388e-06,8.06217334064665e-06,-0.371508119999998,"Non-significant",5.09354786854007,"KTI12","KTI12_HUMAN",0.371508119999998
-0.338705541249999,9.944509506875,-11.9439736154052,5.77434243668305e-06,2.6366160562731e-05,3.66767990426965,"WDR7_HUMAN",38,13.5795927237202,1.50207376570863e-06,8.06945810781263e-06,0.338705541249999,"Non-significant",5.09315562868419,"WDR7","WDR7_HUMAN",-0.338705541249999
0.939326643499998,8.49618440875,13.5371712407753,2.45004900869993e-06,1.34537218855581e-05,4.63419732855426,"FBX30_HUMAN",13,-13.5665910547427,1.51252324929858e-06,8.12041940658453e-06,-0.939326643499998,"Up in D1C",5.09042153956899,"FBXO30","FBX30_HUMAN",0.939326643499998
0.372544762500006,18.00385642125,11.7597302905334,6.41908969464005e-06,2.85221439304802e-05,3.54832503163701,"PYC_HUMAN",97,-13.5626808343792,1.51568193409207e-06,8.13219797737875e-06,-0.372544762500006,"Non-significant",5.08979205705853,"PC","PYC_HUMAN",0.372544762500006
1.115992546,8.45114779475,13.9650176554563,1.97759333431314e-06,1.13938032911315e-05,4.87561904421389,"DHDDS_HUMAN",9,-13.5609499445118,1.5170825272529e-06,8.13453474695592e-06,-1.115992546,"Up in D1C",5.0896672814005,"DHDDS","DHDDS_HUMAN",1.115992546
0.250327109999997,12.3307111275,10.7706246107447,1.16429623048501e-05,4.60068450295497e-05,2.8769779170805,"XRN2_HUMAN",54,-13.5570996294432,1.52020334801371e-06,8.1460864719692e-06,-0.250327109999997,"Non-significant",5.08905098412238,"XRN2","XRN2_HUMAN",0.250327109999997
-0.368713617499999,12.81343662875,-14.0057756834409,1.93826722087456e-06,1.122091648678e-05,4.89825221791536,"CASP7_HUMAN",16,13.5541109015395,1.52263081585812e-06,8.15391051262267e-06,0.368713617499999,"Non-significant",5.08863405914428,"CASP7","CASP7_HUMAN",-0.368713617499999
-0.455217602500003,13.70521986625,-12.4040409033011,4.46158105957339e-06,2.15758271664625e-05,3.95849420187059,"ITA1_HUMAN",41,13.5490226597372,1.52677359482925e-06,8.17090452750208e-06,0.455217602500003,"Non-significant",5.08772986396224,"ITGA1","ITA1_HUMAN",-0.455217602500003
-0.708945988999998,9.8094514605,-15.3467066126853,1.0303307248827e-06,6.85450487769238e-06,5.60998078864223,"2ABD_HUMAN",9,13.5469573299321,1.52845878722577e-06,8.17473294259267e-06,0.708945988999998,"Up in D8CM",5.087526426246,"PPP2R2D","2ABD_HUMAN",-0.708945988999998
-0.742805954999996,15.1734638225,-20.0717100433546,1.58666517977276e-07,1.75511821526307e-06,7.71120223695629,"CD81_HUMAN",6,13.5404440949581,1.53378698226492e-06,8.19354709470932e-06,0.742805954999996,"Up in D8CM",5.08652804571662,"CD81","CD81_HUMAN",-0.742805954999996
0.311035160000003,19.354038715,11.5017531098135,7.46378481890398e-06,3.22461518393345e-05,3.37830377854598,"ALDH2_HUMAN",50,-13.5402810040785,1.53392066857887e-06,8.19354709470932e-06,-0.311035160000003,"Non-significant",5.08652804571662,"ALDH2","ALDH2_HUMAN",0.311035160000003
0.45629716,14.897596715,12.9433468319969,3.33394515394942e-06,1.69594590842726e-05,4.28696404613526,"CALU_HUMAN",22,-13.5274990967767,1.54443907033891e-06,8.24450723488708e-06,-0.45629716,"Non-significant",5.08383529654641,"CALU","CALU_HUMAN",0.45629716
1.214918853,9.37065756375,13.630911255473,2.33645553916054e-06,1.29598313052913e-05,4.68770107065962,"PNO1_HUMAN",10,-13.5250677528404,1.54644905628695e-06,8.24679064768616e-06,-1.214918853,"Up in D1C",5.08371503025907,"PNO1","PNO1_HUMAN",1.214918853
0.47758984275,9.998422263625,15.1505518757432,1.12634989987145e-06,7.30870154427749e-06,5.50966616044069,"YTDC1_HUMAN",12,-13.5245271801217,1.5468963474254e-06,8.24679064768616e-06,-0.47758984275,"Non-significant",5.08371503025907,"YTHDC1","YTDC1_HUMAN",0.47758984275
-0.334861275,10.9185290325,-12.3080070123653,4.70490950138516e-06,2.23901467602256e-05,3.8986200871854,"CNNM3_HUMAN",27,13.5234332319438,1.54780196994181e-06,8.24679064768616e-06,0.334861275,"Non-significant",5.08371503025907,"CNNM3","CNNM3_HUMAN",-0.334861275
0.335986137499997,17.56935024375,11.6386221053733,6.88733335126607e-06,3.02675908702572e-05,3.46893568924482,"CALX_HUMAN",55,-13.5167215299443,1.55337135104109e-06,8.27123633476016e-06,-0.335986137499997,"Non-significant",5.08242956986301,"CANX","CALX_HUMAN",0.335986137499997
0.274548532499999,12.07358145625,11.0752557658395,9.64290587633574e-06,3.96681569700507e-05,3.08947672229038,"MYO1E_HUMAN",53,-13.5141521987381,1.55550936912993e-06,8.27739171237135e-06,-0.274548532499999,"Non-significant",5.08210649212554,"MYO1E","MYO1E_HUMAN",0.274548532499999
0.732763527500005,13.99345028375,13.8877141401494,2.0546971828244e-06,1.17052096566694e-05,4.83251991960464,"FHR3_HUMAN",12,-13.5020018074309,1.56566516599393e-06,8.32617771871473e-06,-0.732763527500005,"Up in D1C",5.07955432351969,"CFHR3","FHR3_HUMAN",0.732763527500005
-0.34256792,17.669159175,-11.7975911026342,6.2801964544984e-06,2.80528754186365e-05,3.57299061821249,"ACS2A_HUMAN",44,13.4960150181411,1.57069667274755e-06,8.34766850856818e-06,0.34256792,"Non-significant",5.07843480538498,"ACSM2A","ACS2A_HUMAN",-0.34256792
0.666423797499998,14.00052356625,18.933732634021,2.38713264497624e-07,2.35052870568587e-06,7.25346323523981,"SRP14_HUMAN",7,-13.4915721840309,1.57444238147283e-06,8.35753628000902e-06,-0.666423797499998,"Up in D1C",5.07792172946186,"SRP14","SRP14_HUMAN",0.666423797499998
1.260264158,8.84041178225,13.1800790652847,2.94410569428916e-06,1.53563532779476e-05,4.42714311374381,"SDA1_HUMAN",17,-13.4914607791831,1.57453643524194e-06,8.35753628000902e-06,-1.260264158,"Up in D1C",5.07792172946186,"SDAD1","SDA1_HUMAN",1.260264158
