"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.0232334124999998,10.39011693125,-0.698265616017781,0.506894185911854,0.57481650653182,-8.08887358163498,"MI4GD_HUMAN",10,-0.617215278151288,0.554900045902851,0.620984132622826,-0.0232334124999998,"Non-significant",0.206919496767685,"MIF4GD","MI4GD_HUMAN"
0.3517160415,8.33279395125,0.598703702140053,0.567691126546643,0.632945569531964,-8.15827897931637,"TOB1_HUMAN",4,0.616337009549039,0.555450098895332,0.621517175572648,0.3517160415,"Non-significant",0.206546865166575,"TOB1","TOB1_HUMAN"
-0.0376715657500011,8.868640899625,-0.60350913922268,0.564660786576135,0.629900181319514,-8.15514858829101,"STIM2_HUMAN",15,-0.615794290980962,0.555790159764167,0.621815138923833,-0.0376715657500011,"Non-significant",0.206338708682267,"STIM2","STIM2_HUMAN"
0.0346937199999964,10.9159519675,0.671486312081172,0.522829710693443,0.589871721514527,-8.10847011261938,"PP1RB_HUMAN",8,0.615498185895032,0.555975747231093,0.621896403230314,0.0346937199999964,"Non-significant",0.206281954943583,"PPP1R11","PP1RB_HUMAN"
-0.0414280924999986,10.26424026375,-0.753525165443347,0.475009844968506,0.545113408201434,-8.04633742528521,"T2AG_HUMAN",5,-0.615442973220197,0.556010356476883,0.621896403230314,-0.0414280924999986,"Non-significant",0.206281954943583,"GTF2A2","T2AG_HUMAN"
1.42310285675,10.637592196625,0.594981126322263,0.57004511997534,0.634927136719231,-8.16068839014777,"IL16_HUMAN",5,0.614671722366894,0.556493936009731,0.622343038150963,1.42310285675,"Non-significant",0.205970164329424,"IL16","IL16_HUMAN"
-0.148459434499999,7.1092557905,-0.5949402288311,0.570071013250817,0.634927136719231,-8.16071478513916,"SI1L2_HUMAN",18,-0.614570629361378,0.556557340322928,0.622343038150963,-0.148459434499999,"Non-significant",0.205970164329424,"SIPA1L2","SI1L2_HUMAN"
-0.287163376749998,8.432699024625,-0.598019291248112,0.568123492017779,0.633092664492049,-8.15872298050304,"RM35_HUMAN",3,-0.612924708348193,0.557590238756796,0.623415323316226,-0.287163376749998,"Non-significant",0.205222527131533,"MRPL35","RM35_HUMAN"
0.011754987499998,10.69277977875,0.538987131711237,0.606125818174828,0.668284437069408,-8.19527255258082,"SPAST_HUMAN",32,0.612189363693419,0.558052067693975,0.623848922890254,0.011754987499998,"Non-significant",0.204920570412234,"SPAST","SPAST_HUMAN"
0.0469260230000046,9.8931818015,0.701959650362486,0.504720580295392,0.57275524584537,-8.08611774287177,"RT33_HUMAN",5,0.611659318864194,0.558385098232449,0.624108298563549,0.0469260230000046,"Non-significant",0.204740042709301,"MRPS33","RT33_HUMAN"
-0.0290327074999972,11.30290436625,-0.76419137913719,0.469012541423951,0.539700574970988,-8.03780748493169,"TTC9C_HUMAN",7,-0.611584410238951,0.558432173183804,0.624108298563549,-0.0290327074999972,"Non-significant",0.204740042709301,"TTC9C","TTC9C_HUMAN"
0.0191464400000001,15.77965498,0.592264933788747,0.571766297079563,0.636142835016319,-8.16243783037006,"VNN1_HUMAN",20,0.611386990958085,0.55855624884171,0.624164208071957,0.0191464400000001,"Non-significant",0.204701139039029,"VNN1","VNN1_HUMAN"
-0.0362815825000027,12.78193545375,-0.821678382527737,0.437575803504526,0.508804862427872,-7.99009827145126,"CEPT1_HUMAN",5,-0.610989628741292,0.558806035174327,0.624279277095134,-0.0362815825000027,"Non-significant",0.204621081202949,"CEPT1","CEPT1_HUMAN"
0.0562527174999978,14.24532949875,0.609896267963245,0.560647749760329,0.626418330160367,-8.15095285331204,"MTPN_HUMAN",9,0.610987538789648,0.558807349114104,0.624279277095134,0.0562527174999978,"Non-significant",0.204621081202949,"MTPN","MTPN_HUMAN"
-0.0238821475000037,13.40171229875,-0.593689439259889,0.570863251119365,0.635595800811971,-8.16152124268449,"PPCS_HUMAN",19,-0.610449115680739,0.559145912644678,0.624574728025708,-0.0238821475000037,"Non-significant",0.20441559247378,"PPCS","PPCS_HUMAN"
-0.282961130000001,7.517619729,-0.603263644663864,0.564815366845282,0.629989235293648,-8.15530905852363,"TFPT_HUMAN",1,-0.609319373559025,0.559856690772132,0.625285815094515,-0.282961130000001,"Non-significant",0.203921423384027,"TFPT","TFPT_HUMAN"
-0.052439928000001,7.5951485635,-0.598214271074748,0.568000297112337,0.633092664492049,-8.15859653713406,"UIMC1_HUMAN",12,-0.608879994001136,0.560133269283932,0.625511834498445,-0.052439928000001,"Non-significant",0.203764469170002,"UIMC1","UIMC1_HUMAN"
-0.0350968835000014,9.767551303,-0.585293469534877,0.576197679636241,0.64022808352938,-8.16689472992808,"SRAC1_HUMAN",25,-0.608641198283281,0.560283618714761,0.625596850198267,-0.0350968835000014,"Non-significant",0.203705446560989,"SERAC1","SRAC1_HUMAN"
0.0176906550000027,12.3614227775,0.605574491869059,0.563361281774179,0.628784985590999,-8.15379621195124,"PAXX_HUMAN",17,0.608122085570354,0.560610541272291,0.625878973825714,0.0176906550000027,"Non-significant",0.203509638165272,"PAXX","PAXX_HUMAN"
-0.0156900900000014,11.2912472475,-0.565449340643251,0.588918925624724,0.651785402322847,-8.17931783716035,"TRIP4_HUMAN",27,-0.607867128477944,0.560771146816548,0.625975367039688,-0.0156900900000014,"Non-significant",0.203442756516764,"TRIP4","TRIP4_HUMAN"
0.0625398157500001,8.408219456625,0.717559568879415,0.495607723586548,0.564219003526609,-8.07434035506173,"GDN_HUMAN",3,0.606251695222395,0.561789382867814,0.62696178176939,0.0625398157500001,"Non-significant",0.20275893201225,"SERPINE2","GDN_HUMAN"
0.0236978532500007,8.825833082125,0.571904584560371,0.584763403773147,0.648037172022595,-8.17531954616907,"PLCB3_HUMAN",33,0.606229190683034,0.561803575478016,0.62696178176939,0.0236978532500007,"Non-significant",0.20275893201225,"PLCB3","PLCB3_HUMAN"
-0.0387918972500003,10.042883992125,-0.598484809457676,0.567829387552514,0.633015990964177,-8.15842103263394,"ARH_HUMAN",13,-0.605697236673389,0.562139115962983,0.627253191481597,-0.0387918972500003,"Non-significant",0.202557120305388,"LDLRAP1","ARH_HUMAN"
0.134354233750001,6.645014226375,0.588149816239425,0.574379665422666,0.638713218977263,-8.16507444647777,"KSR1_HUMAN",9,0.604574183210689,0.562847887013214,0.627925591502074,0.134354233750001,"Non-significant",0.202091816636432,"KSR1","KSR1_HUMAN"
-0.4286973475,6.473344922,-0.585573732459078,0.576019150781521,0.640114096498015,-8.16671648128876,"ECM2_HUMAN",7,-0.604506360932239,0.562890707010282,0.627925591502074,-0.4286973475,"Non-significant",0.202091816636432,"ECM2","ECM2_HUMAN"
-0.0352160900000023,12.8200384375,-0.732135641679111,0.487190331796168,0.556289258562707,-8.0631334493173,"LYRM4_HUMAN",6,-0.604302135472231,0.563019657399935,0.62798632952548,-0.0352160900000023,"Non-significant",0.202049810205907,"LYRM4","LYRM4_HUMAN"
0.0467469692499982,8.722265124125,0.578878206209162,0.580292922226146,0.644014357003843,-8.17095363375249,"BPTF_HUMAN",44,0.603337931084518,0.563628699361728,0.628582469822705,0.0467469692499982,"Non-significant",0.201637734940179,"BPTF","BPTF_HUMAN"
-0.2529888155,5.8212611675,-0.587183785294636,0.574994156442506,0.639143577034668,-8.16569097682449,"SENP2_HUMAN",4,-0.602577496223002,0.564109299535459,0.629035227647094,-0.2529888155,"Non-significant",0.201325032226689,"SENP2","SENP2_HUMAN"
0.0438473199999976,13.0186976175,0.6399686769911,0.541981649681313,0.60789931139904,-8.13066523349502,"SNG2_HUMAN",7,0.602372167558079,0.564239109452471,0.62909675311837,0.0438473199999976,"Non-significant",0.201282556281238,"SYNGR2","SNG2_HUMAN"
-0.359456777499998,7.296259284,-0.587031417301083,0.575091112126564,0.639167060141721,-8.16578813548092,"MAMC2_HUMAN",2,-0.601818442038447,0.564589264139787,0.629403902583556,-0.359456777499998,"Non-significant",0.201070568595901,"MAMDC2","MAMC2_HUMAN"
0.550209880000001,7.02919501075,0.582022262608445,0.578283806697389,0.642207405356033,-8.16896949327251,"STRAA_HUMAN",10,0.601242914284276,0.564953339195462,0.629717534039506,0.550209880000001,"Non-significant",0.20085421390679,"STRADA","STRAA_HUMAN"
0.0212838649999991,11.0851591825,0.598116406428543,0.568062129385856,0.633092664492049,-8.15866000649588,"PAAF1_HUMAN",16,0.601135208405377,0.565021488330651,0.629717534039506,0.0212838649999991,"Non-significant",0.20085421390679,"PAAF1","PAAF1_HUMAN"
-0.0147419000000042,11.41382885,-0.536728034934315,0.607607437641963,0.669480142729948,-8.1966019955236,"PERM_HUMAN",44,-0.601019472144106,0.565094723866985,0.629717534039506,-0.0147419000000042,"Non-significant",0.20085421390679,"MPO","PERM_HUMAN"
0.0178146350000006,12.9326405525,0.558376031352611,0.593491345916874,0.655984599361832,-8.1836512363211,"BLT3A_HUMAN",31,0.600452604721032,0.565453505368605,0.630034051123856,0.0178146350000006,"Non-significant",0.200635977823307,"BLTP3A","BLT3A_HUMAN"
0.0592558382500012,8.872563004375,0.579463630033071,0.57991852247701,0.643689236909479,-8.17058492812358,"ZFYV9_HUMAN",25,0.600048831462477,0.565709141775762,0.63023557441553,0.0592558382500012,"Non-significant",0.200497086188499,"ZFYVE9","ZFYV9_HUMAN"
0.0154397450000019,12.2423702475,0.53513522619689,0.608653258233482,0.670281985060102,-8.19753623978119,"PUR4_HUMAN",53,0.599554434533204,0.566022244779739,0.63050105738713,0.0154397450000019,"Non-significant",0.200314180753055,"PFAS","PUR4_HUMAN"
-0.0189838400000006,12.87675333,-0.565715628478934,0.588747176116272,0.651680886078011,-8.17915372287114,"HP1B3_HUMAN",26,-0.598650703336237,0.566594839314979,0.631055483692648,-0.0189838400000006,"Non-significant",0.199932455015414,"HP1BP3","HP1B3_HUMAN"
-0.236436365000005,10.888781785,-0.579455681655561,0.579923604827451,0.643689236909479,-8.17058993636279,"FABP5_HUMAN",11,-0.598175549986518,0.566896025659714,0.631307517543365,-0.236436365000005,"Non-significant",0.199759039108949,"FABP5","FABP5_HUMAN"
-0.0279748440000027,9.660716176,-0.587878825112226,0.574552004268355,0.638820583561267,-8.16524748857035,"TRI38_HUMAN",16,-0.597987194159213,0.567015444708847,0.631357091605135,-0.0279748440000027,"Non-significant",0.199724937034134,"TRIM38","TRI38_HUMAN"
0.0614984034999999,8.86343514925,0.584145201604299,0.576929464267717,0.640904665514863,-8.16762422385153,"GALC_HUMAN",12,0.59728122896858,0.567463161305184,0.631772155150099,0.0614984034999999,"Non-significant",0.199439519189257,"GALC","GALC_HUMAN"
-0.056951046,8.8192031385,-0.58986798818306,0.573287675787955,0.637667170654087,-8.16397561794713,"GNA12_HUMAN",10,-0.596641733436787,0.567868899471296,0.632125041346152,-0.056951046,"Non-significant",0.199197004952984,"GNA12","GNA12_HUMAN"
-0.0152633175000023,13.21040189375,-0.53850137100721,0.606444235996553,0.668362914986153,-8.19555884996094,"SRP72_HUMAN",40,-0.596545272998244,0.567930114855192,0.632125041346152,-0.0152633175000023,"Non-significant",0.199197004952984,"SRP72","SRP72_HUMAN"
0.00881505000000082,15.05418575,0.477562466087465,0.647096030589275,0.705063655873448,-8.229569310362,"GSH1_HUMAN",41,0.595192030393497,0.568789305815226,0.632997763231653,0.00881505000000082,"Non-significant",0.198597824608027,"GCLC","GSH1_HUMAN"
0.0300250050000006,10.6298832875,0.559619883427226,0.592685843435787,0.655180193353475,-8.18289282386789,"VP13D_HUMAN",121,0.594320466762843,0.569343068645264,0.633530392819925,0.0300250050000006,"Non-significant",0.198232545551866,"VPS13D","VP13D_HUMAN"
0.0104331950000009,16.635469915,0.538637718560149,0.606354850496235,0.668362107340495,-8.1954785135568,"ADHX_HUMAN",25,0.593914906560508,0.569600853932944,0.633733579435161,0.0104331950000009,"Non-significant",0.198093280444545,"ADH5","ADHX_HUMAN"
0.0886397357500037,8.833435773875,0.760252910614544,0.471221066754002,0.541650398427585,-8.04096903321813,"GBRAP_HUMAN",1,0.593354323664711,0.569957286390858,0.634046452024355,0.0886397357500037,"Non-significant",0.197878923318842,"GABARAP","GBRAP_HUMAN"
0.314774870749999,7.209995329375,0.576201326924104,0.582006641600702,0.645576257672367,-8.17263523048952,"TR10D_HUMAN",4,0.59283108873957,0.570290087689121,0.634332957130061,0.314774870749999,"Non-significant",0.1976827239992,"TNFRSF10D","TR10D_HUMAN"
-0.0961067692499977,9.985900283875,-0.578646956926988,0.580440852571103,0.644093726477334,-8.17109918324454,"TBB3_HUMAN",9,-0.592094306684959,0.570758903855243,0.634718148980325,-0.0961067692499977,"Non-significant",0.197419083395012,"TUBB3","TBB3_HUMAN"
0.168085217249999,7.283235728625,0.581699202548055,0.578490064663536,0.642267222740904,-8.16917382000641,"S2611_HUMAN",4,0.592050172398172,0.57078699362568,0.634718148980325,0.168085217249999,"Non-significant",0.197419083395012,"SLC26A11","S2611_HUMAN"
-0.0153989799999934,18.3403897275,-0.53232556559099,0.610500430199515,0.671877285043963,-8.19917796169022,"AL1A1_HUMAN",43,-0.590320626338068,0.57188840724485,0.635810708495803,-0.0153989799999934,"Non-significant",0.196672161854601,"ALDH1A1","AL1A1_HUMAN"
0.476808070000004,9.54854345275,0.571252192587126,0.585182621120011,0.648416499726643,-8.17572551280493,"SPB3_HUMAN",25,0.590270465133413,0.57192036917964,0.635810708495803,0.476808070000004,"Non-significant",0.196672161854601,"SERPINB3","SPB3_HUMAN"
0.0158884525000005,11.30156075875,0.563209667190117,0.590364578553568,0.653042392733336,-8.18069535804711,"RFC2_HUMAN",22,0.589674016472632,0.572300495321533,0.636149396685375,0.0158884525000005,"Non-significant",0.19644088036284,"RFC2","RFC2_HUMAN"
0.24218058575,6.832722783125,0.574246143271695,0.583260156716973,0.646881560653601,-8.17385897103825,"ESIP1_HUMAN",4,0.589125873722205,0.572649962817083,0.636453920963238,0.24218058575,"Non-significant",0.196233033637672,"EPSTI1","ESIP1_HUMAN"
0.28625154475,7.000800967125,0.570463363052888,0.585689738551749,0.648729175568957,-8.17621581571449,"MAZ_HUMAN",7,0.588312579795628,0.573168701834522,0.63694647168928,0.28625154475,"Non-significant",0.195897063782032,"MAZ","MAZ_HUMAN"
0.0918332337500027,7.971852958375,0.567637612287916,0.587508377871708,0.650565963883424,-8.17796710025057,"KS6C1_HUMAN",28,0.587237250024218,0.57385498588226,0.637625056156284,0.0918332337500027,"Non-significant",0.195434625212001,"RPS6KC1","KS6C1_HUMAN"
-0.0118474925000012,12.11060166375,-0.590109309740041,0.573134399292678,0.637580817162199,-8.16382105162877,"CSK22_HUMAN",18,-0.587098353363944,0.573943665038966,0.637639535074923,-0.0118474925000012,"Non-significant",0.195424763549546,"CSNK2A2","CSK22_HUMAN"
-0.0366971492499975,8.402588963375,-0.622598912135579,0.552716958228964,0.61845894609212,-8.14249021894874,"D19L4_HUMAN",8,-0.585309020855748,0.575086770888292,0.638825302031815,-0.0366971492499975,"Non-significant",0.194617891038277,"DPY19L4","D19L4_HUMAN"
-0.120933294499999,8.415551305,-0.642883899059261,0.540192391939936,0.606134407835692,-8.12865212149707,"PM2PB_HUMAN",1,-0.585044334282221,0.575255974609524,0.638929056527036,-0.120933294499999,"Non-significant",0.19454736104236,"PMS2P11","PM2PB_HUMAN"
-0.0186328875000044,10.97143173125,-0.564450282343583,0.589563546469651,0.652241912743495,-8.17993293056502,"SMCE1_HUMAN",20,-0.582696751316968,0.576757931967402,0.640512860151941,-0.0186328875000044,"Non-significant",0.193472146111402,"SMARCE1","SMCE1_HUMAN"
-0.0190515524999988,16.10823345125,-0.570454097613261,0.585695696533369,0.648729175568957,-8.17622157104025,"MTCH2_HUMAN",18,-0.581229255851422,0.577697949643506,0.64147227210448,-0.0190515524999988,"Non-significant",0.192822111436016,"MTCH2","MTCH2_HUMAN"
-0.0266325449999982,11.069369675,-0.679674171936686,0.517924241292937,0.584963611129326,-8.10254986615938,"MOB2_HUMAN",8,-0.579107689251025,0.579058473218622,0.642898296991539,-0.0266325449999982,"Non-significant",0.191857724663391,"MOB2","MOB2_HUMAN"
0.0605692862499971,8.751728534625,0.63334325549339,0.546061471119678,0.611824024999039,-8.13521003634557,"AP4S1_HUMAN",4,0.578528115212019,0.579430459020171,0.643226569087452,0.0605692862499971,"Non-significant",0.191636024940955,"AP4S1","AP4S1_HUMAN"
-0.0402350450000029,10.6035113325,-1.06966817373327,0.319255737876595,0.390340385053934,-7.75305098386336,"S35A2_HUMAN",3,-0.577636224633969,0.580003161609293,0.643777541375393,-0.0402350450000029,"Non-significant",0.191264178049392,"SLC35A2","S35A2_HUMAN"
0.0336403824999998,10.40040397625,0.572925302507623,0.584107847432373,0.647693900324681,-8.17468353098804,"TYDP2_HUMAN",13,0.577272289723126,0.580236944065535,0.643952231932639,0.0336403824999998,"Non-significant",0.191146347201507,"TDP2","TYDP2_HUMAN"
0.0325205325000031,15.58697426375,0.561752480979885,0.59130622463519,0.653912380930204,-8.18158891850136,"PSB2_HUMAN",17,0.576145734404556,0.580960951445481,0.644670860944439,0.0325205325000031,"Non-significant",0.190661959410477,"PSMB2","PSB2_HUMAN"
-0.103060722,6.916172862,-0.565023050613275,0.589193931557032,0.651942598520422,-8.1795804142603,"GIMA1_HUMAN",7,-0.575548296794591,0.581345115489623,0.644969290539297,-0.103060722,"Non-significant",0.190460963297806,"GIMAP1","GIMA1_HUMAN"
-0.0341629974999975,11.21302318625,-0.983806917216985,0.357055749304893,0.429332797559335,-7.84055967769194,"ITPR3_HUMAN",4,-0.575489509862145,0.581382924370338,0.644969290539297,-0.0341629974999975,"Non-significant",0.190460963297806,"ITPR3","ITPR3_HUMAN"
-0.432659149000001,7.1746600865,-0.55630286867677,0.594835256342112,0.657211479316774,-8.18491186318873,"HDAC4_HUMAN",11,-0.574658606356133,0.581917469046601,0.645477345255138,-0.432659149000001,"Non-significant",0.190118995850451,"HDAC4","HDAC4_HUMAN"
-0.837109089999997,10.078248503,-0.556553810392771,0.594672495317356,0.657179942928512,-8.18475950206258,"LITAF_HUMAN",1,-0.573767811494361,0.582490850809905,0.646028339667986,-0.837109089999997,"Non-significant",0.189748430160542,"LITAF","LITAF_HUMAN"
0.194002032249999,7.187751114375,0.563052611948655,0.590466028494572,0.653068908828336,-8.18079176775091,"TM134_HUMAN",3,0.572767323432131,0.583135217964779,0.646657907147102,0.194002032249999,"Non-significant",0.189325407629813,"TMEM134","TM134_HUMAN"
-0.0553989412499991,8.684527397375,-0.592928353374038,0.571345628178461,0.635842659085853,-8.16201120632586,"AG10B_HUMAN",6,-0.571223702171059,0.584130176663272,0.64767604039657,-0.0553989412499991,"Non-significant",0.188642168587643,"ALG10B","AG10B_HUMAN"
-0.0131883625000011,11.31486153625,-0.531694450028255,0.610915765279643,0.672158854658936,-8.19954563226374,"STK38_HUMAN",25,-0.571003024123174,0.584272494980217,0.647748633458931,-0.0131883625000011,"Non-significant",0.188593494562704,"STK38","STK38_HUMAN"
-0.277609348249998,7.555015683125,-0.553864575216291,0.59641802637945,0.65878751727852,-8.18638900708332,"ABC3B_HUMAN",6,-0.570796615490711,0.584405628349906,0.647811025954939,-0.277609348249998,"Non-significant",0.188551664429212,"APOBEC3B","ABC3B_HUMAN"
-0.0548348449999985,15.74228263,-0.572833828761074,0.584166579447261,0.647693900324681,-8.17474057104022,"SSRA_HUMAN",8,-0.569843609630344,0.58502053665721,0.648407377183909,-0.0548348449999985,"Non-significant",0.188152052657518,"SSR1","SSRA_HUMAN"
0.0508477687500006,7.835433125375,0.564989389053456,0.589215650199143,0.651942598520422,-8.17960114067443,"LYCHS_HUMAN",10,0.56968792023672,0.585121026602148,0.648433491089864,0.0508477687500006,"Non-significant",0.188134562269088,"GPR155","LYCHS_HUMAN"
0.0376040925000005,12.93523275875,0.569971175878802,0.586006278538864,0.64898790195823,-8.17652142474419,"PDC10_HUMAN",11,0.569175646819001,0.585451742424013,0.648714701839359,0.0376040925000005,"Non-significant",0.187946259530301,"PDCD10","PDC10_HUMAN"
0.0201449425,11.09247851375,0.55006734715186,0.598887572026073,0.661255350354699,-8.18867753745042,"RT05_HUMAN",20,0.567944931615308,0.586246700472359,0.649510178533322,0.0201449425,"Non-significant",0.187414038669139,"MRPS5","RT05_HUMAN"
0.0371921060000044,8.4278081655,0.566786841223993,0.588056553652841,0.651001929437851,-8.17849281590348,"KAP1_HUMAN",11,0.565792675257233,0.587638359639616,0.650966452017653,0.0371921060000044,"Non-significant",0.186441392505595,"PRKAR1B","KAP1_HUMAN"
0.0557200909999995,8.4606035945,0.567479295474739,0.587610364019453,0.650593426812028,-8.17806498332448,"PIGX_HUMAN",8,0.565541944408615,0.587800603104931,0.651036972979045,0.0557200909999995,"Non-significant",0.186394346754666,"PIGX","PIGX_HUMAN"
-0.0466918950000021,10.280489445,-0.679405720957495,0.518084613213263,0.585066345762941,-8.10274497158863,"HIG2A_HUMAN",4,-0.565455577161244,0.587856495591827,0.651036972979045,-0.0466918950000021,"Non-significant",0.186394346754666,"HIGD2A","HIG2A_HUMAN"
0.021023989999998,11.7447584875,0.560300833651466,0.592245127923849,0.654849443733528,-8.18247697360418,"VP37A_HUMAN",16,0.564660978300177,0.588370858448265,0.651521014958017,0.021023989999998,"Non-significant",0.186071571458517,"VPS37A","VP37A_HUMAN"
-0.197309375000001,6.89622479675,-0.553627830237535,0.596571829235747,0.658871062451273,-8.18653211236381,"TRHY_HUMAN",3,-0.563746330862784,0.588963241671932,0.652091312761423,-0.197309375000001,"Non-significant",0.18569158547711,"TCHH","TRHY_HUMAN"
0.0149064049999996,12.547840595,0.525232711259121,0.615176982009686,0.676229366374497,-8.20328684291044,"ERMP1_HUMAN",27,0.563610192997973,0.589051441470812,0.652103309713353,0.0149064049999996,"Non-significant",0.185683595549942,"ERMP1","ERMP1_HUMAN"
0.305543542249999,7.337513744875,0.550520309458077,0.598592688908727,0.661016346759027,-8.18840530420476,"PGFRB_HUMAN",2,0.563436390260321,0.58916405392751,0.652142325745893,0.305543542249999,"Non-significant",0.185657612027847,"PDGFRB","PGFRB_HUMAN"
-0.1389273405,7.53247672325,-0.55568706772672,0.595234770523689,0.657566694724007,-8.18528548406297,"UBX2A_HUMAN",4,-0.562774836310581,0.589592805736649,0.652531218428862,-0.1389273405,"Non-significant",0.185398705955869,"UBXN2A","UBX2A_HUMAN"
0.259187102500002,6.868972957,0.544749129776853,0.602355782027405,0.664562419726309,-8.1918583983372,"RAB28_HUMAN",6,0.561242508168695,0.590586569841145,0.653545253668243,0.259187102500002,"Non-significant",0.184724335033775,"RAB28","RAB28_HUMAN"
0.0296809672499965,9.304328084125,0.659030690728147,0.53034760214083,0.596835772823105,-8.11735459343631,"DJC30_HUMAN",7,0.560769195463209,0.59089371604542,0.6537993085517,0.0296809672499965,"Non-significant",0.184555543058709,"DNAJC30","DJC30_HUMAN"
0.0326595300000037,11.6192507725,0.587410675045384,0.574849798111503,0.639067389644139,-8.16554625631813,"EXOS4_HUMAN",9,0.559782688436275,0.591534173213346,0.654385305560961,0.0326595300000037,"Non-significant",0.184166461453849,"EXOSC4","EXOS4_HUMAN"
0.390378832749998,8.123437702625,0.544815164869061,0.602312650440435,0.664562419726309,-8.19181907673084,"S35E3_HUMAN",2,0.55971427740764,0.591578601064719,0.654385305560961,0.390378832749998,"Non-significant",0.184166461453849,"SLC35E3","S35E3_HUMAN"
-0.0383925439999988,8.5699145795,-0.572626100836354,0.584299966552245,0.647693900324681,-8.17487007253451,"B4GT3_HUMAN",9,-0.558886236211419,0.592116498385923,0.65489436621112,-0.0383925439999988,"Non-significant",0.183828745613261,"B4GALT3","B4GT3_HUMAN"
0.169045209749999,7.324849486125,0.539626777104595,0.60570666758662,0.667997056272095,-8.19489519549735,"ABCA5_HUMAN",17,0.557431621910841,0.593062073416934,0.655764155684655,0.169045209749999,"Non-significant",0.183252325717588,"ABCA5","ABCA5_HUMAN"
0.077962160000002,8.886976838,0.595768898783063,0.569546494026301,0.634594500746555,-8.16017964572624,"ERG28_HUMAN",3,0.557353929601047,0.593112600910064,0.655764155684655,0.077962160000002,"Non-significant",0.183252325717588,"ERG28","ERG28_HUMAN"
-0.0337038050000054,17.9200820925,-0.546360967797514,0.601303476398555,0.663662040403747,-8.19089735101999,"PRDX3_HUMAN",15,-0.557317481394859,0.593136305960352,0.655764155684655,-0.0337038050000054,"Non-significant",0.183252325717588,"PRDX3","PRDX3_HUMAN"
-0.0651355979999995,7.5412805675,-0.544774945303905,0.602338920114234,0.664562419726309,-8.19184302660906,"KLD10_HUMAN",10,-0.555072688469411,0.594597273307664,0.657293169404629,-0.0651355979999995,"Non-significant",0.182240880887579,"KLHDC10","KLD10_HUMAN"
-0.0183193650000018,12.1359268425,-0.733100219417866,0.486636640906629,0.555958287639195,-8.06238496893965,"RT28_HUMAN",9,-0.554024291274869,0.595280274663737,0.657961898130165,-0.0183193650000018,"Non-significant",0.181799255186853,"MRPS28","RT28_HUMAN"
0.0520622732500016,8.750170350125,0.532698746804886,0.610254912771202,0.671694784506198,-8.19896036689915,"BRD3_HUMAN",14,0.546605381002829,0.600125780193247,0.663230654418366,0.0520622732500016,"Non-significant",0.178335408970035,"BRD3","BRD3_HUMAN"
-0.0247850375000009,10.68823170625,-0.605453597214661,0.563437299343791,0.628784985590999,-8.15387548780376,"ACBD4_HUMAN",9,-0.543695547219537,0.602032134750793,0.665250244338546,-0.0247850375000009,"Non-significant",0.177014957265318,"ACBD4","ACBD4_HUMAN"
-0.0150847434999974,9.31923770925,-0.515572599015523,0.621576974307696,0.682463503509127,-8.20880074883881,"ELMO2_HUMAN",23,-0.54231119014052,0.602940238986771,0.666166374940293,-0.0150847434999974,"Non-significant",0.176417292308951,"ELMO2","ELMO2_HUMAN"
-0.0175979125000012,15.30053126875,-0.497430228426732,0.633691136001359,0.692157909207653,-8.21889882950925,"PI3R4_HUMAN",53,-0.541600686539576,0.603406600207476,0.666594263846503,-0.0175979125000012,"Non-significant",0.176138427834999,"PIK3R4","PI3R4_HUMAN"
0.0255649099999999,12.049195885,0.524146157859796,0.615895077489533,0.676842191415811,-8.20391177419504,"MFF_HUMAN",20,0.54135440028855,0.603568303483272,0.666685523530402,0.0255649099999999,"Non-significant",0.176078975081609,"MFF","MFF_HUMAN"
0.0568289757499993,7.908943176375,0.529102526484062,0.612623102148679,0.673685600523316,-8.20105138557642,"BRD7_HUMAN",12,0.541220909181119,0.603655959066052,0.666694978900387,0.0568289757499993,"Non-significant",0.176072815676996,"BRD7","BRD7_HUMAN"
-0.023029327499998,11.18280053125,-0.57061988867976,0.585589092624931,0.648729175568957,-8.17611857525939,"T22D2_HUMAN",11,-0.540780255871063,0.603945358525654,0.666927214334172,-0.023029327499998,"Non-significant",0.17592156059302,"TSC22D2","T22D2_HUMAN"
0.272650838,7.784995973,0.526370097459814,0.614425772823049,0.675491696768681,-8.20263139107807,"SLPI_HUMAN",3,0.54010002483459,0.604392248262807,0.667333280142415,0.272650838,"Non-significant",0.175657216192531,"SLPI","SLPI_HUMAN"
-0.0377240199999989,16.4817349925,-0.533535204398253,0.60970479819745,0.671352285304546,-8.1984721326222,"HINT1_HUMAN",12,-0.538775879805642,0.605262681199487,0.668206829054418,-0.0377240199999989,"Non-significant",0.175089090198194,"HINT1","HINT1_HUMAN"
-0.0435700424999972,17.67668843125,-0.535461088192636,0.608439221325181,0.670205841495373,-8.19734531766748,"MGST1_HUMAN",10,-0.537061277946251,0.606390787603504,0.669364582073066,-0.0435700424999972,"Non-significant",0.174337271089636,"MGST1","MGST1_HUMAN"
