"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.0959434524999985,10.76581692625,1.09554852420426,0.308793719320054,0.363370411859379,-7.92721076569302,"S66A2_HUMAN",6,1.03172467120525,0.333912037406711,0.389772131740918,0.0959434524999985,"Non-significant",0.409189215664282,"SLC66A2","S66A2_HUMAN"
0.0559864047500032,9.285265922625,1.17343818642273,0.278215482756923,0.331272539081523,-7.8419000897007,"MTFR1_HUMAN",8,1.03143208162876,0.334040633943846,0.389868250278687,0.0559864047500032,"Non-significant",0.409082131034661,"MTFR1","MTFR1_HUMAN"
0.0612654687500012,9.440053701375,0.99836799106517,0.350675703112522,0.406413515954276,-8.02770349307127,"KHNYN_HUMAN",20,1.02939771408961,0.334935827674186,0.390858935548348,0.0612654687500012,"Non-significant",0.407979955051417,"KHNYN","KHNYN_HUMAN"
0.0592517857500034,8.592592477875,1.00646070998015,0.347026611364939,0.402682724008132,-8.01959938954871,"UNK_HUMAN",17,1.02888910705041,0.335159923947924,0.391066306610888,0.0592517857500034,"Non-significant",0.407749600267038,"UNK","UNK_HUMAN"
0.0797493499999966,11.89475906,0.995642774544937,0.351911194275591,0.407677220526245,-8.03042142685996,"AMFR_HUMAN",22,1.02856704010483,0.335301889430102,0.391177802907451,0.0797493499999966,"Non-significant",0.407625796901596,"AMFR","AMFR_HUMAN"
-0.137925151499998,10.21200227675,-1.30673422420358,0.231752949599096,0.281877808367939,-7.6869608252235,"C56D2_HUMAN",1,-1.02829295452001,0.335422741769878,0.391264640240562,-0.137925151499998,"Non-significant",0.407529398821254,"CYB561D2","C56D2_HUMAN"
0.754657984000001,6.8130340575,0.997265602903993,0.35117507195404,0.406936304852984,-8.02880361152719,"SORT_HUMAN",8,1.02729075005672,0.335864931103692,0.39172623554352,0.754657984000001,"Non-significant",0.407017340961142,"SORT1","SORT_HUMAN"
-0.0961546900000023,11.692228555,-1.01198441825278,0.344552887655006,0.400297753677321,-8.01403967621444,"RM50_HUMAN",12,-1.02693525408029,0.336021890594713,0.391855079665583,-0.0961546900000023,"Non-significant",0.406874519046796,"MRPL50","RM50_HUMAN"
-0.0340476024999994,12.03180503875,-0.949489330024532,0.373347059122944,0.429089495684114,-8.07558773597829,"LONP2_HUMAN",39,-1.02657047116588,0.336183009679694,0.391939638864473,-0.0340476024999994,"Non-significant",0.406780811873868,"LONP2","LONP2_HUMAN"
0.0371980649999966,11.8385500925,1.0843090654207,0.313423256789297,0.367944934746099,-7.93917982793482,"RT25_HUMAN",13,1.02656053463352,0.336187399334457,0.391939638864473,0.0371980649999966,"Non-significant",0.406780811873868,"MRPS25","RT25_HUMAN"
0.0408182144999998,9.3101985455,0.984629017439549,0.356938594369273,0.412877097837053,-8.04134835519123,"KIFA3_HUMAN",23,1.02629170675164,0.336306176122286,0.392023891375293,0.0408182144999998,"Non-significant",0.406687464672716,"KIFAP3","KIFA3_HUMAN"
-0.290007471750002,7.929049193875,-1.04543301504493,0.329866276856996,0.385583531774735,-7.97989001221357,"TM86B_HUMAN",1,-1.02584425385834,0.336503947403498,0.392200189804215,-0.290007471750002,"Non-significant",0.406492200492551,"TMEM86B","TM86B_HUMAN"
-0.019755362499998,11.84076404625,-0.846583481228486,0.424646978707947,0.480643129250609,-8.17018313507998,"PTN23_HUMAN",64,-1.02536892878103,0.336714136869303,0.392390911056457,-0.019755362499998,"Non-significant",0.40628106073078,"PTPN23","PTN23_HUMAN"
-0.520975947,6.2780341505,-0.999089782329535,0.350349037875803,0.406146615356229,-8.02698269064554,"SENP2_HUMAN",4,-1.02460116515169,0.337053858248139,0.392732509147576,-0.520975947,"Non-significant",0.405903147726161,"SENP2","SENP2_HUMAN"
-0.53347671025,6.728234231375,-0.996928739435118,0.351327776772482,0.40705729627701,-8.02913959821949,"TACD2_HUMAN",5,-1.02401751806153,0.33731228925518,0.392979306998191,-0.53347671025,"Non-significant",0.40563031754596,"TACSTD2","TACD2_HUMAN"
-0.116920471499999,8.61462450025,-1.01730627311604,0.342182565963572,0.397993217677238,-8.00866157723875,"MRM1_HUMAN",9,-1.02385479992781,0.337384366021139,0.393008958152596,-0.116920471499999,"Non-significant",0.40559755030676,"MRM1","MRM1_HUMAN"
-0.491179585249998,6.450570046875,-1.00119699537677,0.349396711717976,0.405209807797306,-8.02487611548894,"HNF4G_HUMAN",3,-1.02364817207316,0.337475910016016,0.393061274772005,-0.491179585249998,"Non-significant",0.405539741683043,"HNF4G","HNF4G_HUMAN"
0.267217040249999,7.637574493875,0.993553973975413,0.35286043776466,0.408720713194767,-8.03250084047235,"CAN15_HUMAN",15,1.02337618617321,0.337596439467994,0.393147331897724,0.267217040249999,"Non-significant",0.405444667335955,"CAPN15","CAN15_HUMAN"
1.15720367525,7.905322671375,0.991921059630647,0.353603881891494,0.409465899185678,-8.03412411297809,"DSC3_HUMAN",12,1.02243910689903,0.338011957914049,0.393576846699478,1.15720367525,"Non-significant",0.404970458122851,"DSC3","DSC3_HUMAN"
0.5622436995,9.411189437,0.991820920668188,0.353649513118014,0.409465899185678,-8.03422359480033,"CNTRB_HUMAN",14,1.02218445224392,0.338124945004188,0.393654027823246,0.5622436995,"Non-significant",0.404885300547477,"CNTROB","CNTRB_HUMAN"
-0.0477986300000026,10.9145777225,-0.980096604995254,0.359023457447739,0.414776414861156,-8.04581817701403,"RFC5_HUMAN",24,-1.02041265140889,0.33891188109413,0.394515708568211,-0.0477986300000026,"Non-significant",0.403935699656916,"RFC5","RFC5_HUMAN"
-0.128343343749998,9.345239281875,-1.02440733480396,0.339039639653733,0.39460993132302,-8.00145268675199,"NAA38_HUMAN",7,-1.01999435881826,0.339097870327311,0.394677706295071,-0.128343343749998,"Non-significant",0.403757404403765,"NAA38","NAA38_HUMAN"
0.0330324174999976,10.68728685375,0.967660919857508,0.364791672940599,0.420288273813055,-8.05800109409904,"MTHR_HUMAN",24,1.01812172612734,0.339931484625911,0.395593329271269,0.0330324174999976,"Non-significant",0.402751040343574,"MTHFR","MTHR_HUMAN"
0.0825977327499992,7.994683265625,1.50619217167117,0.174845762941586,0.220130684964097,-7.43679522120586,"CREST_HUMAN",3,1.01751021065453,0.340204047684213,0.395855869399535,0.0825977327499992,"Non-significant",0.402462911343361,"SS18L1","CREST_HUMAN"
-0.0257508775000002,11.62441384875,-0.905729544547307,0.394568805441637,0.450287091939827,-8.11686790596176,"MIPEP_HUMAN",44,-1.01726203279651,0.3403147130588,0.395929981555918,-0.0257508775000002,"Non-significant",0.402381610318306,"MIPEP","MIPEP_HUMAN"
-0.136185884750002,9.394033551125,-1.10926363063329,0.303219354314614,0.35739575109143,-7.9124864896991,"S35A3_HUMAN",3,-1.01667507353537,0.340576555722152,0.396179932125589,-0.136185884750002,"Non-significant",0.402107526747618,"SLC35A3","S35A3_HUMAN"
0.75243520725,6.774640798375,0.984409602564585,0.357039308250228,0.412936927722444,-8.04156510185607,"AMOL1_HUMAN",9,1.01424075291815,0.341664168820803,0.397372481279329,0.75243520725,"Non-significant",0.400802211816915,"AMOTL1","AMOL1_HUMAN"
-0.0348012430000004,10.0517820135,-0.931532738110946,0.381949279810702,0.437484777758447,-8.09271162703373,"XRN1_HUMAN",57,-1.01416955532801,0.341696019019169,0.397372481279329,-0.0348012430000004,"Non-significant",0.400802211816915,"XRN1","XRN1_HUMAN"
-0.660151481250002,7.137466192125,-0.983611650956409,0.357405761096884,0.413304041745868,-8.04235303982993,"APBP2_HUMAN",8,-1.01302095092347,0.342210163310493,0.397915500971741,-0.660151481250002,"Non-significant",0.400209142393281,"APPBP2","APBP2_HUMAN"
-0.101840499999998,12.638979675,-1.43342713848125,0.193970945781938,0.2413968849839,-7.5303658958148,"COX7B_HUMAN",2,-1.01015687512072,0.343494795508022,0.399354156046499,-0.101840499999998,"Non-significant",0.398641791540339,"COX7B","COX7B_HUMAN"
0.0249247574999991,16.47852444625,0.940325842526918,0.377718474095504,0.433463446991287,-8.08435813996279,"DLDH_HUMAN",25,1.00958048173265,0.34375377564879,0.399600134456441,0.0249247574999991,"Non-significant",0.398374374315724,"DLD","DLDH_HUMAN"
-0.0467329050000007,10.49636054,-1.37828134711432,0.209690868065552,0.257951594705858,-7.59956379265817,"SIM12_HUMAN",7,-1.00925051092376,0.343902103005756,0.399717433292267,-0.0467329050000007,"Non-significant",0.398246909989769,"SMIM12","SIM12_HUMAN"
0.533400892999998,8.003785193,0.978867405247325,0.359590484098425,0.41526074674142,-8.04702769031171,"CAPS2_HUMAN",17,1.00899148506708,0.344018573967267,0.399797678198,0.533400892999998,"Non-significant",0.39815973235078,"CADPS2","CAPS2_HUMAN"
-0.400662302749998,6.253481924625,-0.983002246870415,0.357685819569409,0.413571162297743,-8.04295446865827,"BRPF3_HUMAN",5,-1.00710222590932,0.344868998247294,0.400730739761021,-0.400662302749998,"Non-significant",0.397147341878419,"BRPF3","BRPF3_HUMAN"
-0.569041371000002,7.317088902,-0.979888534500098,0.35911939158793,0.414830389433283,-8.04602299657795,"CF418_HUMAN",4,-1.00591712162417,0.345403282017042,0.401281096125884,-0.569041371000002,"Non-significant",0.396551298879643,"CFAP418","CF418_HUMAN"
-0.129552841499999,8.588383913,-1.31871043047663,0.227924771719151,0.277827606770893,-7.6725270895349,"GBRAP_HUMAN",1,-1.00584049544861,0.345437849506396,0.401281096125884,-0.129552841499999,"Non-significant",0.396551298879643,"GABARAP","GBRAP_HUMAN"
-0.371026158499999,6.9249292015,-0.98231658132687,0.358001126316679,0.413878959501206,-8.04363082139023,"SMBT1_HUMAN",5,-1.00538314472904,0.345644224235799,0.401465504489947,-0.371026158499999,"Non-significant",0.39635176508834,"SFMBT1","SMBT1_HUMAN"
-0.457909584000001,6.6879576445,-0.987744994981983,0.355510682499662,0.411451262225683,-8.03826630428726,"KLF16_HUMAN",2,-1.00488030721748,0.34587123381246,0.401673826096063,-0.457909584000001,"Non-significant",0.396126466880219,"KLF16","KLF16_HUMAN"
0.184089899249997,8.504925847125,1.03410417162539,0.334784386689744,0.390411952878784,-7.99154844672417,"AR6P6_HUMAN",3,1.00458433794604,0.346004904827835,0.401739292635088,0.184089899249997,"Non-significant",0.396055689453145,"ARL6IP6","AR6P6_HUMAN"
0.0967435837499959,8.561291217875,0.99973184064945,0.350058655785198,0.405921641162943,-8.0263411814474,"PUSL1_HUMAN",10,1.00454443728901,0.34602292852423,0.401739292635088,0.0967435837499959,"Non-significant",0.396055689453145,"PUSL1","PUSL1_HUMAN"
0.212154865499999,9.11017107975,1.03899759344949,0.332653002569467,0.388302473155801,-7.98652415193737,"SFT2B_HUMAN",2,1.0040390200978,0.346251295154256,0.401949065811214,0.212154865499999,"Non-significant",0.395828976364783,"SFT2D2","SFT2B_HUMAN"
0.534702062750002,8.399274945375,0.974789249842999,0.361476642416435,0.417096046396733,-8.05103222207056,"AP5M1_HUMAN",9,1.003804307574,0.346357386539119,0.402016856394689,0.534702062750002,"Non-significant",0.395755736752046,"AP5M1","AP5M1_HUMAN"
0.116846322000001,10.1817799815,1.02919905801988,0.33693162305742,0.392535819039529,-7.99656712634911,"I10R2_HUMAN",6,1.00344038431403,0.346521931291931,0.402152465766169,0.116846322000001,"Non-significant",0.395609264110866,"IL10RB","I10R2_HUMAN"
0.476935744499999,6.61434084175,0.976318445455844,0.360768499650865,0.416392945851998,-8.04953213119471,"CQ080_HUMAN",6,1.0032720531106,0.346598061100531,0.402185442871197,0.476935744499999,"Non-significant",0.395573652772405,"MTNAP1","CQ080_HUMAN"
-0.283036113,6.980586469,-0.977232706785758,0.360345629362661,0.41601880699875,-8.04863441187717,"SHQ1_HUMAN",7,-1.0006947355048,0.347765288594482,0.403484324509688,-0.283036113,"Non-significant",0.394173333088587,"SHQ1","SHQ1_HUMAN"
0.0712672467500015,7.651017248625,0.975635042022,0.361084840051333,0.416701001751463,-8.05020274992556,"M3K11_HUMAN",17,1.00029025254724,0.347948746264273,0.403641616055816,0.0712672467500015,"Non-significant",0.394004063714467,"MAP3K11","M3K11_HUMAN"
0.0600619300000016,11.8849756725,1.89566236891009,0.0989526809327815,0.131910825175141,-6.90071178574766,"LYRM7_HUMAN",4,0.998697003384303,0.348672104039154,0.404425094942346,0.0600619300000016,"Non-significant",0.393161903880137,"LYRM7","LYRM7_HUMAN"
0.931776762500004,10.15662992125,0.971405053181563,0.3630475818596,0.418736736110368,-8.05434560571091,"CALR3_HUMAN",1,0.997084383852997,0.349405429589403,0.405219918273126,0.931776762500004,"Non-significant",0.392309215376164,"CALR3","CALR3_HUMAN"
0.0330741400000001,12.347020745,1.27024800797963,0.243759992410186,0.294827518442454,-7.73043013121502,"TIM21_HUMAN",10,0.996776295151683,0.349545664747774,0.405326786099737,0.0330741400000001,"Non-significant",0.392194694874362,"TIMM21","TIM21_HUMAN"
-0.080450769999997,13.8348215825,-1.48378771131589,0.180544524759251,0.22652721035959,-7.46586875678645,"RU1C_HUMAN",3,-0.995873117151546,0.349957019797191,0.40574796696981,-0.080450769999997,"Non-significant",0.391743647560892,"SNRPC","RU1C_HUMAN"
-0.0215291974999978,14.22845959625,-0.998716082144179,0.350518136116974,0.406286766959567,-8.02735592797693,"PMM2_HUMAN",18,-0.99302017519858,0.351258834536842,0.407201308803609,-0.0215291974999978,"Non-significant",0.390190834784088,"PMM2","PMM2_HUMAN"
-0.1659624575,7.21991527075,-0.968879425110916,0.364223369061594,0.419748260571531,-8.05681262736399,"NEDD1_HUMAN",11,-0.992441695903447,0.35152324916971,0.407451796926772,-0.1659624575,"Non-significant",0.38992376254847,"NEDD1","NEDD1_HUMAN"
0.0504701125000011,9.91514861525,1.10082078653073,0.306641144351373,0.361039000661786,-7.92156594838353,"JUND_HUMAN",9,0.991907214347998,0.351767688261362,0.407679065633854,0.0504701125000011,"Non-significant",0.389681589046064,"JUND","JUND_HUMAN"
0.0257778174999999,16.12828874625,0.971241479764399,0.363123644358337,0.418767163537614,-8.05450553266284,"RAB7A_HUMAN",19,0.990708807939081,0.352316237940303,0.408258670552491,0.0257778174999999,"Non-significant",0.389064582995177,"RAB7A","RAB7A_HUMAN"
0.0554490075000018,15.24639582625,1.04022756288758,0.332118959890906,0.387840220687233,-7.98525853489242,"QCR8_HUMAN",10,0.990039659453898,0.352622813134119,0.4085577583378,0.0554490075000018,"Non-significant",0.388746538019647,"UQCRQ","QCR8_HUMAN"
-0.340179323999999,6.6310512425,-0.97346842054022,0.362089150009807,0.417745612569485,-8.05232646371987,"FXDC2_HUMAN",3,-0.987500219080145,0.353788129090047,0.409851586050029,-0.340179323999999,"Non-significant",0.387373379934583,"FAXDC2","FXDC2_HUMAN"
0.107183697499996,13.68123948625,1.15935194540459,0.283553026856149,0.336961576677073,-7.85762758954346,"AR6P1_HUMAN",3,0.986594079492833,0.354204654958851,0.410277729373114,0.107183697499996,"Non-significant",0.3869220566935,"ARL6IP1","AR6P1_HUMAN"
0.193263530999999,7.83510756475,0.961618509898254,0.367619805347901,0.423315210283806,-8.06387754440755,"AMD_HUMAN",10,0.985325761134426,0.35478829142313,0.410897294367348,0.193263530999999,"Non-significant",0.386266718424669,"PAM","AMD_HUMAN"
-0.0781941399999937,14.6961207375,-1.25415566017279,0.24922299704779,0.30044101044448,-7.74935572546767,"OSTC_HUMAN",4,-0.98280638458285,0.355949794091905,0.412173154972966,-0.0781941399999937,"Non-significant",0.384920297434937,"OSTC","OSTC_HUMAN"
0.330394267999999,7.71927452075,0.976975765649954,0.36046443313464,0.416098973827976,-8.04888676899176,"CNIH1_HUMAN",2,0.982724206714223,0.355987729054833,0.412173154972966,0.330394267999999,"Non-significant",0.384920297434937,"CNIH1","CNIH1_HUMAN"
-0.0739675762499985,7.701730906875,-0.960050527037941,0.368356412881188,0.423989649621129,-8.06539782617033,"CA2D1_HUMAN",16,-0.982529533225949,0.356077606540752,0.412220594084878,-0.0739675762499985,"Non-significant",0.384870315142917,"CACNA2D1","CA2D1_HUMAN"
-0.14039993275,9.390243291875,-1.05357779788104,0.326365831233952,0.381862519637837,-7.97145063153165,"RM52_HUMAN",3,-0.981309536693956,0.356641251581474,0.412816411642439,-0.14039993275,"Non-significant",0.38424304552796,"MRPL52","RM52_HUMAN"
-0.0568758252499997,7.639445602875,-1.04975198642857,0.328006398904272,0.383569081071603,-7.97542080132798,"FKBPL_HUMAN",9,-0.979268847257071,0.357585577101595,0.413852647176897,-0.0568758252499997,"Non-significant",0.383154262524715,"FKBPL","FKBPL_HUMAN"
-0.413178563000002,7.22225981925,-0.950139923774711,0.373038153150855,0.428792935075488,-8.07496253836019,"MBIP1_HUMAN",12,-0.9787293750011,0.357835534137163,0.414085079247961,-0.413178563000002,"Non-significant",0.382910418174323,"MBIP","MBIP1_HUMAN"
-0.355365991499999,7.2269284725,-0.956433155835858,0.370060057435839,0.425776170369463,-8.06889784241872,"METL8_HUMAN",4,-0.975976927912613,0.359112907962267,0.415506204696493,-0.355365991499999,"Non-significant",0.381422486572219,"METTL8","METL8_HUMAN"
-0.26422190625,6.750673651625,-0.95496449159173,0.370753445450867,0.426399343935784,-8.07031594509225,"HAUS7_HUMAN",6,-0.974816619717145,0.359652426624948,0.416073332970312,-0.26422190625,"Non-significant",0.380830118177183,"HAUS7","HAUS7_HUMAN"
-0.084372043250001,9.535995960375,-0.986183953374545,0.356225487076212,0.412108788164342,-8.03981127503349,"TYW3_HUMAN",9,-0.974335876530551,0.359876141926688,0.416275010333478,-0.084372043250001,"Non-significant",0.380619659735433,"TYW3","TYW3_HUMAN"
-0.110631465500003,8.68655037875,-0.95189433744734,0.372206109477828,0.427953252869815,-8.07327495359659,"NPRL2_HUMAN",13,-0.973444500376488,0.360291225519974,0.41658942919714,-0.110631465500003,"Non-significant",0.380291754310492,"NPRL2","NPRL2_HUMAN"
0.0209143150000024,12.042878985,0.854298599344376,0.420632572031509,0.476651969895654,-8.16339400153414,"IPO9_HUMAN",36,0.973438826485875,0.360293868819192,0.41658942919714,0.0209143150000024,"Non-significant",0.380291754310492,"IPO9","IPO9_HUMAN"
-0.0973501199999998,10.877206805,-0.961476993087678,0.367686241172807,0.423333878820597,-8.06401483454087,"CK068_HUMAN",11,-0.973433754074686,0.360296231919225,0.41658942919714,-0.0973501199999998,"Non-significant",0.380291754310492,"C11orf68","CK068_HUMAN"
2.1014473425,14.86052143625,0.944681735934314,0.375635725138004,0.431543345671015,-8.08019735115659,"F16P2_HUMAN",1,0.973065566743892,0.36046779185402,0.416730629205532,2.1014473425,"Non-significant",0.380144578241806,"FBP2","F16P2_HUMAN"
-0.0618500712499994,7.635356068625,-0.940752512050956,0.377514081134369,0.433346886814871,-8.08395124340463,"UBP38_HUMAN",22,-0.972865228200412,0.360561167242867,0.416781415069957,-0.0618500712499994,"Non-significant",0.380091655141637,"USP38","UBP38_HUMAN"
0.157933712249999,9.460244417125,0.970103667150134,0.363653069967158,0.419273012492037,-8.05561740892198,"TTYH3_HUMAN",6,0.972548750738427,0.360708710905406,0.416851007536219,0.157933712249999,"Non-significant",0.380019144468275,"TTYH3","TTYH3_HUMAN"
0.704385161249999,8.214833796125,0.94580770401704,0.375098758973772,0.431043959017031,-8.07911938196851,"MFS10_HUMAN",4,0.972523937213029,0.360720281049849,0.416851007536219,0.704385161249999,"Non-significant",0.380019144468275,"MFSD10","MFS10_HUMAN"
-0.0640141962499978,9.337941050625,-0.959633517686366,0.368552504286402,0.424157435640371,-8.06580182707572,"CC117_HUMAN",14,-0.971582385990564,0.361159518739093,0.41730138224151,-0.0640141962499978,"Non-significant",0.379550176757578,"CCDC117","CC117_HUMAN"
-0.0396745199999966,11.0283972025,-0.912845225127881,0.391058293613896,0.446704208818476,-8.11025991724245,"AGO1_HUMAN",37,-0.970141297978812,0.361832576105669,0.418021763157166,-0.0396745199999966,"Non-significant",0.378801107284713,"AGO1","AGO1_HUMAN"
0.0627348424999994,9.6162632705,0.929736295349504,0.3828179894981,0.438420221940147,-8.09441069658475,"ARAP1_HUMAN",35,0.969764475014441,0.36200872690567,0.418167953828682,0.0627348424999994,"Non-significant",0.378649252265924,"ARAP1","ARAP1_HUMAN"
0.105430842000001,9.89065420575,0.944837675735917,0.37556132401067,0.43151668485359,-8.08004811850039,"ALS_HUMAN",15,0.969316814256499,0.362218076013033,0.418352447617684,0.105430842000001,"Non-significant",0.378457685782502,"IGFALS","ALS_HUMAN"
0.0514833927500007,9.266615271625,0.919694302240039,0.387701224261981,0.443470432800141,-8.10386089590672,"ARI1B_HUMAN",46,0.968512667881352,0.362594365884852,0.418714764015532,0.0514833927500007,"Non-significant",0.378081725477455,"ARID1B","ARI1B_HUMAN"
0.792662739749996,8.523885190625,0.94079625127996,0.377493132873571,0.433346886814871,-8.08390952303109,"VEGFA_HUMAN",5,0.968434139757183,0.362631127928981,0.418714764015532,0.792662739749996,"Non-significant",0.378081725477455,"VEGFA","VEGFA_HUMAN"
-0.69969522925,7.087157189625,-0.939013329214559,0.378347745802237,0.434067394768893,-8.08560892528717,"GNA12_HUMAN",10,-0.967577605765396,0.363032287418843,0.419120552068679,-0.69969522925,"Non-significant",0.377661042503842,"GNA12","GNA12_HUMAN"
0.350619673499999,6.8988156915,0.943548642609756,0.376176673899517,0.431988172247824,-8.08128113317009,"TGFI1_HUMAN",6,0.967370140754662,0.363129504500968,0.419175375710581,0.350619673499999,"Non-significant",0.377604237730251,"TGFB1I1","TGFI1_HUMAN"
0.0321516974999998,12.13455033375,0.927338581570773,0.383979757990058,0.439631265973675,-8.09667443724401,"ODR4_HUMAN",22,0.966974724923525,0.363314848855542,0.419331899356889,0.0321516974999998,"Non-significant",0.377442098751402,"ODR4","ODR4_HUMAN"
-0.0464782699999962,14.2373754975,-0.981802700445371,0.358237576896913,0.413987366317638,-8.04413748686054,"SC11A_HUMAN",13,-0.966120800455639,0.363715354897556,0.419693101858632,-0.0464782699999962,"Non-significant",0.37706816886178,"SEC11A","SC11A_HUMAN"
0.0407910374999982,11.58524894625,1.04706298119557,0.329163387781366,0.384815283718326,-7.97820493486868,"RM11_HUMAN",11,0.966095166716503,0.363727382735474,0.419693101858632,0.0407910374999982,"Non-significant",0.37706816886178,"MRPL11","RM11_HUMAN"
0.191949963500002,7.3525102735,0.969589611018031,0.363892454062196,0.419481604935757,-8.05611941921125,"C1QC_HUMAN",4,0.965171002216196,0.364161218812797,0.420129129322696,0.191949963500002,"Non-significant",0.376617205951808,"C1QC","C1QC_HUMAN"
-0.344119072,6.63697171225,-0.940108224834988,0.377822754322902,0.433524094226483,-8.08456561725731,"CLIC2_HUMAN",7,-0.965077885276446,0.364204952896066,0.420129129322696,-0.344119072,"Non-significant",0.376617205951808,"CLIC2","CLIC2_HUMAN"
0.052468297499999,10.92109227125,0.970084996642449,0.363661762288443,0.419273012492037,-8.05563564549831,"ARPIN_HUMAN",13,0.964664558041244,0.364399127458691,0.420295600075165,0.052468297499999,"Non-significant",0.376445156444905,"ARPIN","ARPIN_HUMAN"
-0.0488779524999998,10.49958193125,-0.928961859718715,0.383192940508939,0.438790014339064,-8.09514236182883,"RAE1_HUMAN",23,-0.96419845342839,0.364618189650784,0.420490726579074,-0.0488779524999998,"Non-significant",0.376243577606725,"CHM","RAE1_HUMAN"
-0.227306604499997,8.476775527,-0.944192748745467,0.375869100001783,0.431752608873676,-8.08066518217901,"ACOT2_HUMAN",7,-0.964002294447645,0.36471041111958,0.420539542452386,-0.227306604499997,"Non-significant",0.376193162145562,"ACOT2","ACOT2_HUMAN"
0.487154483500001,7.159106493,0.935727351808724,0.379926629510071,0.435700892536107,-8.08873437852252,"ARGI2_HUMAN",10,0.963744396289627,0.364831685178628,0.420621840291431,0.487154483500001,"Non-significant",0.37610818083706,"ARG2","ARGI2_HUMAN"
-0.127374887499998,8.537284255,-1.01476237651032,0.343314010959783,0.399143972190346,-8.01123499211426,"PXDC2_HUMAN",4,-0.962910638219584,0.36522395966424,0.421016514771592,-0.127374887499998,"Non-significant",0.375700868217774,"PLXDC2","PXDC2_HUMAN"
0.0892660617499992,8.616121172875,1.12241020042099,0.297952917673383,0.352137569134737,-7.8982513356496,"PADC1_HUMAN",4,0.961232825308555,0.366014316282917,0.421869912751088,0.0892660617499992,"Non-significant",0.374821446867748,"PRADC1","PADC1_HUMAN"
-0.0803415775000023,9.79901826375,-1.1844995243322,0.274082806823313,0.327461938867995,-7.82945990006444,"ZN428_HUMAN",4,-0.960174633509423,0.366513453783016,0.422387462665715,-0.0803415775000023,"Non-significant",0.3742889810422,"ZNF428","ZN428_HUMAN"
0.90360021575,8.067276000875,0.932415617944677,0.381522884844975,0.437174605268936,-8.09187566043379,"TM35B_HUMAN",2,0.958273910726505,0.367411289898302,0.423364287430319,0.90360021575,"Non-significant",0.373285779349403,"TMEM35B","TM35B_HUMAN"
0.996764184750003,10.774194717625,0.932696267431481,0.381387417276535,0.437078795407738,-8.09160979379435,"UNC79_HUMAN",1,0.958153309715663,0.367468313419108,0.42337211779793,0.996764184750003,"Non-significant",0.373277746895799,"UNC79","UNC79_HUMAN"
0.0587155824999996,13.11872017375,1.09420975745252,0.309342251345628,0.363812730095199,-7.92864106162359,"SNG2_HUMAN",7,0.956045268645538,0.368466128634012,0.42446371439881,0.0587155824999996,"Non-significant",0.372159429825022,"SYNGR2","SNG2_HUMAN"
0.549560902249997,9.864001571375,0.931979848245469,0.381733299276735,0.437356256572461,-8.09228835234047,"CENPE_HUMAN",3,0.9552827774111,0.368827545165505,0.424821997567647,0.549560902249997,"Non-significant",0.371793003285111,"CENPE","CENPE_HUMAN"
-0.11317086,11.0470780125,-1.02948093785683,0.336807936814364,0.392445963423869,-7.99627919929147,"PRAF1_HUMAN",4,-0.954976545190029,0.36897277238824,0.424931206238622,-0.11317086,"Non-significant",0.371681373877352,"RABAC1","PRAF1_HUMAN"
0.375787496500001,7.00688278675,0.931697951804878,0.38186946121045,0.437452798116728,-8.09255523941728,"MK07_HUMAN",5,0.95441565657034,0.369238878863188,0.425179577860356,0.375787496500001,"Non-significant",0.371427603592661,"MAPK7","MK07_HUMAN"
0.219170689749999,7.928679645125,0.925580965733495,0.384833050048942,0.440548387730889,-8.09833092972566,"MNDA_HUMAN",20,0.95417187215699,0.369354584168381,0.4252547179286,0.219170689749999,"Non-significant",0.371350859469677,"MNDA","MNDA_HUMAN"
-0.152013302749998,9.751165390625,-1.041952031726,0.331371347925878,0.387020796960957,-7.98348222878673,"NDUC1_HUMAN",2,-0.953010854612794,0.369906001229362,0.425831423704219,-0.152013302749998,"Non-significant",0.370762293490008,"NDUFC1","NDUC1_HUMAN"
-0.0601160524999997,13.12238681125,-1.29235074108256,0.236424038609106,0.286929764428581,-7.70418860904756,"IL16_HUMAN",5,-0.952564604338611,0.370118108795672,0.426017416228147,-0.0601160524999997,"Non-significant",0.370572645927402,"IL16","IL16_HUMAN"
-0.0353622425000015,15.18034029125,-0.97905250075525,0.359505056141174,0.415218980297884,-8.04684563333976,"SCO1_HUMAN",14,-0.951444328401072,0.370650989737706,0.426572527648706,-0.0353622425000015,"Non-significant",0.370007117650678,"SCO1","SCO1_HUMAN"
-0.0436241630000005,8.37366473675,-1.04229120234115,0.331224463026451,0.38690285460781,-7.98313260776613,"NCAM1_HUMAN",10,-0.949375474475303,0.371636590680641,0.427648439979129,-0.0436241630000005,"Non-significant",0.368913107896969,"NCAM1","NCAM1_HUMAN"
-0.0913047792499988,7.858586668875,-0.943567571468947,0.376167632277719,0.431988172247824,-8.08126303639501,"FGFR4_HUMAN",10,-0.948107822189596,0.372241468076503,0.42825611953799,-0.0913047792499988,"Non-significant",0.368296422495336,"FGFR4","FGFR4_HUMAN"
