"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3B"
-1.00856924,11.178709745,-34.4300504509585,3.15712031073418e-09,2.77201740616442e-07,12.1479087134662,"FMO1_HUMAN",23,36.6916519071292,7.85860096138683e-10,6.97264710563469e-08,1.00856924,"Up in D8C",7.1566023144242,"FMO1","FMO1_HUMAN",-1.00856924
0.570469615,13.28227198,27.1069913783992,1.73253576029197e-08,7.80938177727329e-07,10.3193051690447,"TENS1_HUMAN",81,-36.52895942024,8.127161071865e-10,7.0898901427259e-08,-0.570469615,"Up in D3B",7.14936049412266,"TNS1","TENS1_HUMAN",0.570469615
-0.914798974999993,14.5083435775,-32.3216060169842,4.95343088480859e-09,3.82948943569749e-07,11.6689825321372,"CAN2_HUMAN",37,36.510094927288,8.15896718287356e-10,7.0898901427259e-08,0.914798974999993,"Up in D8C",7.14936049412266,"CAPN2","CAN2_HUMAN",-0.914798974999993
-1.430882929,9.960137128,-34.5259901963756,3.09509780767908e-09,2.77201740616442e-07,12.1689127581417,"FLRT3_HUMAN",26,36.4447233325307,8.27027980216485e-10,7.11328453596403e-08,1.430882929,"Up in D8C",7.14792981889563,"FLRT3","FLRT3_HUMAN",-1.430882929
-0.772558689999999,11.9642417425,-31.5091257785942,5.93842913821006e-09,4.14846996045403e-07,11.4750644011475,"S12A7_HUMAN",33,36.3334958072211,8.46364445709274e-10,7.20606657867017e-08,0.772558689999999,"Up in D8C",7.14230172963844,"SLC12A7","S12A7_HUMAN",-0.772558689999999
-1.654173853,10.848049401,-35.8030007247127,2.38882588779027e-09,2.34132714048653e-07,12.4423565425869,"MMP14_HUMAN",16,36.2005709252084,8.70146868009931e-10,7.33446795045571e-08,1.654173853,"Up in D8C",7.13463138482845,"MMP14","MMP14_HUMAN",-1.654173853
-0.538734677500003,11.59349381875,-26.2867681123603,2.15521457025581e-08,8.9932196102407e-07,10.0816467371989,"MYO5B_HUMAN",77,36.0105559756179,9.05467497333736e-10,7.55661934160996e-08,0.538734677500003,"Up in D8C",7.12167245445314,"MYO5B","MYO5B_HUMAN",-0.538734677500003
-1.2201724025,17.35533595125,-33.7061333715703,3.67354522343551e-09,3.10181184638211e-07,11.9872663111179,"PDLI1_HUMAN",26,35.8644103633324,9.33738168246901e-10,7.71615590211091e-08,1.2201724025,"Up in D8C",7.11259900617817,"PDLIM1","PDLI1_HUMAN",-1.2201724025
0.863531352500001,12.49349296125,32.4653939853647,4.79921934402682e-09,3.78061867764505e-07,11.7027378772564,"HUTU_HUMAN",27,-35.7981480225123,9.4688396353226e-10,7.74882031904215e-08,-0.863531352500001,"Up in D3B",7.11076440948426,"UROC1","HUTU_HUMAN",0.863531352500001
-2.0388977545,10.65724814025,-35.0762585975504,2.76506597194844e-09,2.56118033819268e-07,12.2881230722754,"RDH5_HUMAN",16,35.7012704784048,9.66481932463276e-10,7.83315020070476e-08,2.0388977545,"Up in D8C",7.10606354577811,"RDH5","RDH5_HUMAN",-2.0388977545
1.1041240675,11.59003233875,35.4098906664067,2.58454530209694e-09,2.47558322174717e-07,12.3593747129315,"ST1E1_HUMAN",17,-35.6022823357953,9.86982054678123e-10,7.92311594179229e-08,-1.1041240675,"Up in D3B",7.10110398884027,"SULT1E1","ST1E1_HUMAN",1.1041240675
-0.554937602500003,12.14563310125,-26.0607441060827,2.29153795958708e-08,9.39780200361774e-07,10.0147674227847,"FAT1_HUMAN",154,35.4253221352956,1.02486730286749e-09,8.14962876968878e-08,0.554937602500003,"Up in D8C",7.08886217370758,"FAT1","FAT1_HUMAN",-0.554937602500003
-1.108671665,18.594685795,-32.0010604341923,5.3179607664051e-09,3.89913603956253e-07,11.5931282287591,"ANXA2_HUMAN",42,35.1910001116196,1.07758969778135e-09,8.48878837626073e-08,1.108671665,"Up in D8C",7.07115429315478,"ANXA2","ANXA2_HUMAN",-1.108671665
-1.51540208,13.6309643975,-36.2622252261698,2.18122657677954e-09,2.2386390298274e-07,12.5379900294939,"CAVN1_HUMAN",13,35.0729829207494,1.1053003821341e-09,8.62646011204472e-08,1.51540208,"Up in D8C",7.06416738147955,"CAVIN1","CAVN1_HUMAN",-1.51540208
-0.995027780000001,11.274718405,-31.1339370512622,6.46730455668309e-09,4.36103280866254e-07,11.3836431051183,"MILK2_HUMAN",50,34.9408909729471,1.13727602823362e-09,8.79458682750565e-08,0.995027780000001,"Up in D8C",7.05578455902054,"MICALL2","MILK2_HUMAN",-0.995027780000001
-0.724117039999998,13.2652560475,-29.3663069344069,9.80463975496975e-09,5.68169212185567e-07,10.9360235118684,"ABLM1_HUMAN",42,34.7623736974309,1.18216551288077e-09,9.05861191642909e-08,0.724117039999998,"Up in D8C",7.04293834572499,"ABLIM1","ABLM1_HUMAN",-0.724117039999998
-1.07233119025,9.448956370125,-33.6979251037627,3.67992863492954e-09,3.10181184638211e-07,11.9854226776652,"CPNE2_HUMAN",19,34.7046165959681,1.19711539948938e-09,9.09052765972611e-08,1.07233119025,"Up in D8C",7.04141090742089,"CPNE2","CPNE2_HUMAN",-1.07233119025
3.74929833475,10.485439420125,33.6295444071755,3.73360068679437e-09,3.11589308801878e-07,11.9700443036618,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-34.6526757871433,1.21074258192959e-09,9.11191894918262e-08,-3.74929833475,"Up in D3B",7.04039015197541,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",3.74929833475
-1.12847519250001,18.04156923375,-30.9124564836604,6.80460662759782e-09,4.44620381891644e-07,11.3291041635026,"MYH9_HUMAN",152,34.4230987317261,1.27311357295585e-09,9.47973506418474e-08,1.12847519250001,"Up in D8C",7.02320379997949,"MYH9","MYH9_HUMAN",-1.12847519250001
-0.906475067499997,14.54880642875,-32.967426095408,4.30209786446303e-09,3.48676758649605e-07,11.8193029567825,"QORX_HUMAN",20,34.3681095657041,1.28858713201337e-09,9.47973506418474e-08,0.906475067499997,"Up in D8C",7.02320379997949,"TP53I3","QORX_HUMAN",-0.906475067499997
0.785039427500003,16.77223896875,29.2242691877726,1.0148801586995e-08,5.79171355512938e-07,10.8987860326657,"TRFE_HUMAN",55,-34.3440016398649,1.29543790187366e-09,9.47973506418474e-08,-0.785039427500003,"Up in D3B",7.02320379997949,"TF","TRFE_HUMAN",0.785039427500003
-0.602674009999999,13.785395385,-28.4212306672483,1.23736491541437e-08,6.3986189398943e-07,10.6844968643092,"RAGP1_HUMAN",33,34.2732306027158,1.31578808882456e-09,9.47973506418474e-08,0.602674009999999,"Up in D8C",7.02320379997949,"RANGAP1","RAGP1_HUMAN",-0.602674009999999
2.423338415,9.630684615,32.8306896896601,4.43142937035267e-09,3.55738268216216e-07,11.7877515451949,"NID1_HUMAN",42,-34.2730211254548,1.31584885812032e-09,9.47973506418474e-08,-2.423338415,"Up in D3B",7.02320379997949,"NID1","NID1_HUMAN",2.423338415
-0.941197157499992,16.09482872625,-30.6844407003126,7.17295187564692e-09,4.57970335413951e-07,11.2725054234123,"DPYL2_HUMAN",35,34.0151294208155,1.39312897057141e-09,9.95142719741221e-08,0.941197157499992,"Up in D8C",7.00211462985607,"DPYSL2","DPYL2_HUMAN",-0.941197157499992
0.703529592499997,12.65653288375,29.4251063962239,9.66607044832425e-09,5.66010192341342e-07,10.9513814879329,"C1R_HUMAN",31,-33.8337454447915,1.45055826084969e-09,1.02745845215983e-07,-0.703529592499997,"Up in D3B",6.98823573087529,"C1R","C1R_HUMAN",0.703529592499997
-0.919770002500002,13.44361388625,-30.4556305853258,7.56557453181668e-09,4.72984314009457e-07,11.2152436754961,"MA2B1_HUMAN",34,33.7708194303213,1.47110353969152e-09,1.03332764467165e-07,0.919770002500002,"Up in D8C",6.98576195175105,"MAN2B1","MA2B1_HUMAN",-0.919770002500002
-0.765183690000001,15.93030727,-29.8145182799063,8.80268475800215e-09,5.33616702415961e-07,11.0522573298138,"ODP2_HUMAN",29,33.4230496969652,1.59075936041183e-09,1.10814137594308e-07,0.765183690000001,"Up in D8C",6.95540482907042,"DLAT","ODP2_HUMAN",-0.765183690000001
-0.730573652499997,13.08045887875,-28.2901482194556,1.2787226861409e-08,6.53233546756464e-07,10.6488968596515,"DSG2_HUMAN",47,33.32016838637,1.62823931334012e-09,1.12495321083147e-07,0.730573652499997,"Up in D8C",6.94886554039731,"DSG2","DSG2_HUMAN",-0.730573652499997
-1.2367262825,11.97571754375,-30.7066349430804,7.13611842483243e-09,4.57970335413951e-07,11.2780347968752,"HKDC1_HUMAN",46,33.2520443248895,1.65360647260708e-09,1.12649704349075e-07,1.2367262825,"Up in D8C",6.94826994375137,"HKDC1","HKDC1_HUMAN",-1.2367262825
-0.890764474999997,15.667292475,-31.1394004528387,6.45922807936241e-09,4.36103280866254e-07,11.3849830515692,"GBP1_HUMAN",23,33.2424817222069,1.6572029112926e-09,1.12649704349075e-07,0.890764474999997,"Up in D8C",6.94826994375137,"GBP1","GBP1_HUMAN",-0.890764474999997
-0.791213987499997,12.55356860125,-31.6883341132983,5.70331426876891e-09,4.06577925090453e-07,11.518308723501,"BCAT2_HUMAN",20,33.1231260661734,1.70284411957889e-09,1.13933819982971e-07,0.791213987499997,"Up in D8C",6.94334734131329,"BCAT2","BCAT2_HUMAN",-0.791213987499997
0.772901062500001,15.57789897875,30.4500901223357,7.57538051859968e-09,4.72984314009457e-07,11.2138512844076,"SERC_HUMAN",24,-33.11303303571,1.70676839029095e-09,1.13933819982971e-07,-0.772901062500001,"Up in D3B",6.94334734131329,"PSAT1","SERC_HUMAN",0.772901062500001
1.1937417975,12.44795012375,31.2919158128712,6.23833513322148e-09,4.31007597032163e-07,11.4222846194999,"ATTY_HUMAN",25,-33.0877482621138,1.71664433952275e-09,1.13933819982971e-07,-1.1937417975,"Up in D3B",6.94334734131329,"TAT","ATTY_HUMAN",1.1937417975
-0.525316242500002,13.01530432625,-28.7112711007519,1.15115357647587e-08,6.18030158988224e-07,10.7626411394602,"GNA13_HUMAN",24,33.0343714070623,1.73770566519815e-09,1.144306332184e-07,0.525316242500002,"Up in D8C",6.94145769882247,"GNA13","GNA13_HUMAN",-0.525316242500002
-0.517107485,11.7455472925,-25.7166904442457,2.51832382853326e-08,9.87300072125902e-07,9.91177293686009,"NFKB2_HUMAN",40,32.9660630727946,1.7650861453898e-09,1.1510419804254e-07,0.517107485,"Up in D8C",6.93890883663552,"NFKB2","NFKB2_HUMAN",-0.517107485
-0.750274897500002,10.91287314875,-28.7799595105725,1.13175155628145e-08,6.11508581275407e-07,10.7810225456744,"IASPP_HUMAN",35,32.9267338940078,1.78107185218594e-09,1.1510419804254e-07,0.750274897500002,"Up in D8C",6.93890883663552,"PPP1R13L","IASPP_HUMAN",-0.750274897500002
0.8440580375,12.25291514375,28.5341561427485,1.20295369829406e-08,6.37716775026456e-07,10.7150238704194,"COBL1_HUMAN",67,-32.9076164280993,1.7889014050982e-09,1.1510419804254e-07,-0.8440580375,"Up in D3B",6.93890883663552,"COBLL1","COBL1_HUMAN",0.8440580375
0.703324552500002,12.20898330125,29.9185954806797,8.58703757424989e-09,5.24493766038785e-07,11.0789751378791,"A16A1_HUMAN",24,-32.8509763044478,1.81232778014701e-09,1.15345381725224e-07,-0.703324552500002,"Up in D3B",6.93799978936485,"ALDH16A1","A16A1_HUMAN",0.703324552500002
1.0541112425,11.57529532875,34.6289781168811,3.03005785179847e-09,2.74627501428057e-07,12.1913866933887,"A2AP_HUMAN",14,-32.8205291204117,1.82506398278651e-09,1.15345381725224e-07,-1.0541112425,"Up in D3B",6.93799978936485,"SERPINF2","A2AP_HUMAN",1.0541112425
-0.545283079999995,13.43430102,-26.6503198772551,1.95485562933152e-08,8.44998876904379e-07,10.1879471194854,"CADH2_HUMAN",34,32.8000135111354,1.83370282965714e-09,1.15345381725224e-07,0.545283079999995,"Up in D8C",6.93799978936485,"CDH2","CADH2_HUMAN",-0.545283079999995
0.816127062500001,13.84569060875,32.281401314959,4.99755413366619e-09,3.82948943569749e-07,11.6595143227596,"GPX2_HUMAN",18,-32.6991696812316,1.87684473651009e-09,1.17184624326248e-07,-0.816127062500001,"Up in D3B",6.93112936791115,"GPX2","GPX2_HUMAN",0.816127062500001
-0.812184335000001,13.6137375825,-31.6597947568309,5.74003714387993e-09,4.06577925090453e-07,11.5114400752397,"PCP_HUMAN",19,32.6093073589375,1.91625763758739e-09,1.18765703141354e-07,0.812184335000001,"Up in D8C",6.92530895570929,"PRCP","PCP_HUMAN",-0.812184335000001
-0.494534255,11.006786465,-25.1059215794001,2.98683095010878e-08,1.08938965840099e-06,9.72529208669126,"PP12C_HUMAN",40,32.5618860359364,1.93743296116529e-09,1.19201623574177e-07,0.494534255,"Non-significant",6.92371782928954,"PPP1R12C","PP12C_HUMAN",-0.494534255
-0.990932465,12.9630982875,-29.7859210677604,8.86301320894941e-09,5.33616702415961e-07,11.04489828055,"ENAH_HUMAN",32,32.4430631289696,1.99166359784875e-09,1.21250084112474e-07,0.990932465,"Up in D8C",6.91631795145089,"ENAH","ENAH_HUMAN",-0.990932465
0.584031102500001,15.76644754375,27.0617683564343,1.75321666173099e-08,7.81897526017489e-07,10.3064029720368,"DPYS_HUMAN",33,-32.4262019972892,1.99949717542222e-09,1.21250084112474e-07,-0.584031102500001,"Up in D3B",6.91631795145089,"DPYS","DPYS_HUMAN",0.584031102500001
-1.82299828375,9.444290518125,-56.9870949867085,8.62674594608447e-11,4.03971342108589e-08,15.7805935607886,"MYL9_HUMAN",5,32.2745480197673,2.07154226920883e-09,1.24721641336866e-07,1.82299828375,"Up in D8C",6.904058182466,"MYL9","MYL9_HUMAN",-1.82299828375
-0.795833590000001,15.9965109825,-30.0129825984364,8.39665629603366e-09,5.19389682199973e-07,11.1031178371903,"SCRB2_HUMAN",23,32.2384499273492,2.08912069045627e-09,1.24887931204652e-07,0.795833590000001,"Up in D8C",6.90347952851515,"SCARB2","SCRB2_HUMAN",-0.795833590000001
-0.732579229999999,12.75066471,-28.1690133373503,1.31834592433226e-08,6.69417939529915e-07,10.6158399205912,"LIMD1_HUMAN",33,32.0326166309034,2.19263499922361e-09,1.30152960622928e-07,0.732579229999999,"Up in D8C",6.88554594843391,"LIMD1","LIMD1_HUMAN",-0.732579229999999
0.629245520000001,13.6705242425,31.885211079943,5.45714968437024e-09,3.96537195599628e-07,11.5655061000057,"PCNA_HUMAN",18,-31.9694900126702,2.22553458229743e-09,1.31182034924371e-07,-0.629245520000001,"Up in D3B",6.88212563651089,"PCNA","PCNA_HUMAN",0.629245520000001
-0.853514915000002,15.38473022,-28.3053367543024,1.27385084370388e-08,6.53233546756464e-07,10.6530309421864,"DPP4_HUMAN",42,31.8520125174199,2.28825704372966e-09,1.33942490427759e-07,0.853514915000002,"Up in D8C",6.87308163037387,"DPP4","DPP4_HUMAN",-0.853514915000002
-1.0543761225,11.68767595375,-28.8743249887827,1.10570067903756e-08,6.07707955849823e-07,10.806197992586,"ACD10_HUMAN",56,31.8108787344326,2.31068936930036e-09,1.34322763405743e-07,1.0543761225,"Up in D8C",6.87185038209097,"ACAD10","ACD10_HUMAN",-1.0543761225
0.9798450475,14.51810216875,32.0283417469589,5.2857741022242e-09,3.89913603956253e-07,11.5996168413504,"GNMT_HUMAN",16,-31.6678936893533,2.3906231395426e-09,1.37177741940749e-07,-0.9798450475,"Up in D3B",6.86271635026558,"GNMT","GNMT_HUMAN",0.9798450475
-1.5468208825,11.19068992125,-31.0161114117414,6.64431402199399e-09,4.4022944383642e-07,11.3546822118084,"MAON_HUMAN",17,31.6358313048419,2.40897344539251e-09,1.37177741940749e-07,1.5468208825,"Up in D8C",6.86271635026558,"ME3","MAON_HUMAN",-1.5468208825
-0.884459495250001,9.000506877875,-28.8001254505774,1.12612628496144e-08,6.11508581275407e-07,10.7864100501175,"CYTSB_HUMAN",31,31.6128300513341,2.42223590122667e-09,1.37177741940749e-07,0.884459495250001,"Up in D8C",6.86271635026558,"SPECC1","CYTSB_HUMAN",-0.884459495250001
-1.00311040875,9.746710300625,-34.7147306704971,2.97708834798882e-09,2.72759540056497e-07,12.2100420391991,"INGR1_HUMAN",13,31.6082265476879,2.42490017192687e-09,1.37177741940749e-07,1.00311040875,"Up in D8C",6.86271635026558,"IFNGR1","INGR1_HUMAN",-1.00311040875
-0.721302034999997,10.922240735,-27.7658634288759,1.46064363104899e-08,7.07572710696086e-07,10.5047099532307,"ITA2_HUMAN",31,31.3393839309433,2.58639624956403e-09,1.45179823640721e-07,0.721302034999997,"Up in D8C",6.83809373549787,"ITGA2","ITA2_HUMAN",-0.721302034999997
-0.81683898,12.410419345,-28.932738447922,1.08991711226213e-08,6.0535635168739e-07,10.8217373094458,"MA2B2_HUMAN",25,31.3070697326479,2.60661369323412e-09,1.45179823640721e-07,0.81683898,"Up in D8C",6.83809373549787,"MAN2B2","MA2B2_HUMAN",-0.81683898
-0.512750149999999,15.5155243875,-24.3078826227965,3.75610081375438e-08,1.25705014733865e-06,9.47429786143754,"AMPN_HUMAN",49,31.2889554503601,2.61802505556882e-09,1.45179823640721e-07,0.512750149999999,"Up in D8C",6.83809373549787,"ANPEP","AMPN_HUMAN",-0.512750149999999
0.526321414999996,14.66277051,24.8023674140642,3.25610185970042e-08,1.1626861360572e-06,9.63082199633376,"FKBP4_HUMAN",42,-31.1680675842618,2.69564255383665e-09,1.48507000563981e-07,-0.526321414999996,"Up in D3B",6.82825307338619,"FKBP4","FKBP4_HUMAN",0.526321414999996
-0.598743910000001,10.4258818625,-27.456419562525,1.58177885171592e-08,7.28569067820407e-07,10.4182274863564,"RRF2M_HUMAN",26,31.1283751515903,2.7216924226033e-09,1.48968476818982e-07,0.598743910000001,"Up in D8C",6.82690562280901,"GFM2","RRF2M_HUMAN",-0.598743910000001
-0.503077506750003,10.015091419125,-25.1519568028102,2.94825030501727e-08,1.08046964439089e-06,9.73951370311677,"TNAP3_HUMAN",33,31.0545855000987,2.77088007302583e-09,1.50682246035708e-07,0.503077506750003,"Up in D8C",6.82193791492454,"TNFAIP3","TNAP3_HUMAN",-0.503077506750003
-0.791626932499994,15.67855024375,-27.5003338590835,1.56391109681048e-08,7.28569067820407e-07,10.43056402925,"AGM1_HUMAN",38,31.0231264104015,2.79215546349098e-09,1.50865887190804e-07,0.791626932499994,"Up in D8C",6.82140894895606,"PGM3","AGM1_HUMAN",-0.791626932499994
-1.12633872175,9.623727441625,-29.9903555517664,8.44185389267959e-09,5.19389682199973e-07,11.0973377655681,"AJUBA_HUMAN",19,30.8844483493908,2.88817002703966e-09,1.54173134484224e-07,1.12633872175,"Up in D8C",6.81199129789183,"AJUBA","AJUBA_HUMAN",-1.12633872175
-0.818216802500006,15.94432282375,-30.996032312655,6.67502576500473e-09,4.4022944383642e-07,11.3497348101305,"TBB6_HUMAN",17,30.8819324822577,2.88994604917634e-09,1.54173134484224e-07,0.818216802500006,"Up in D8C",6.81199129789183,"TUBB6","TBB6_HUMAN",-0.818216802500006
-1.055580375,13.71860206,-34.4351342965607,3.15379844586408e-09,2.77201740616442e-07,12.1490233727822,"RRAS2_HUMAN",12,30.6466361816807,3.06164012296704e-09,1.62305437713769e-07,1.055580375,"Up in D8C",6.78966692977621,"RRAS2","RRAS2_HUMAN",-1.055580375
-0.503948450000001,12.7706199875,-23.3561383901716,4.98540864609191e-08,1.52991129799614e-06,9.16342363410715,"MRP3_HUMAN",58,30.2151402827535,3.40733685690828e-09,1.79502764792999e-07,0.503948450000001,"Up in D8C",6.74592885780936,"ABCC3","MRP3_HUMAN",-0.503948450000001
-0.654905082500001,11.86636269125,-25.4889326179094,2.68249921488183e-08,1.01609274276416e-06,9.84278622798882,"ITA6_HUMAN",49,30.159016535245,3.45546211425226e-09,1.80907392304548e-07,0.654905082500001,"Up in D8C",6.74254368647639,"ITGA6","ITA6_HUMAN",-0.654905082500001
-1.317370175,13.47473967,-31.7437605875551,5.63275614697148e-09,4.05799158656603e-07,11.5316288572007,"CSRP2_HUMAN",12,30.0294543251554,3.56952286999121e-09,1.84728985127218e-07,1.317370175,"Up in D8C",6.73346495570658,"CSRP2","CSRP2_HUMAN",-1.317370175
0.675394300000001,11.815735935,25.015372405538,3.06440599983781e-08,1.10384094754841e-06,9.69723843674033,"SPTN2_HUMAN",127,-30.0263705593038,3.57228907055838e-09,1.84728985127218e-07,-0.675394300000001,"Up in D3B",6.73346495570658,"SPTBN2","SPTN2_HUMAN",0.675394300000001
-1.0722210425,11.09873402125,-28.6316267355212,1.17412600962945e-08,6.26373932605484e-07,10.741268202138,"GSDME_HUMAN",22,29.9780505009702,3.61595120706522e-09,1.8558221526679e-07,1.0722210425,"Up in D8C",6.7314636454748,"GSDME","GSDME_HUMAN",-1.0722210425
-0.901722670000003,13.842164875,-29.4242705433888,9.66802456754138e-09,5.66010192341342e-07,10.9511634033471,"CBPQ_HUMAN",18,29.9595551738515,3.63282305362681e-09,1.8558221526679e-07,0.901722670000003,"Up in D8C",6.7314636454748,"CPQ","CBPQ_HUMAN",-0.901722670000003
-1.07233739,13.5551725625,-29.0498621806721,1.05903631441057e-08,5.95107806277778e-07,10.8527927244687,"PLBL2_HUMAN",19,29.916075646005,3.67283773656049e-09,1.86496080008846e-07,1.07233739,"Up in D8C",6.72933029226505,"PLBD2","PLBL2_HUMAN",-1.07233739
-0.799859285000004,14.073456405,-27.0621926669041,1.75302131929194e-08,7.81897526017489e-07,10.3065241355726,"EHD4_HUMAN",31,29.8678362692217,3.71781721380929e-09,1.87395749002648e-07,0.799859285000004,"Up in D8C",6.72724026513251,"EHD4","EHD4_HUMAN",-0.799859285000004
-0.973154545,11.4888393875,-27.5777007810953,1.53298824043281e-08,7.28569067820407e-07,10.4522468704087,"DTNA_HUMAN",32,29.8410842572661,3.74302965383517e-09,1.87395749002648e-07,0.973154545,"Up in D8C",6.72724026513251,"DTNA","DTNA_HUMAN",-0.973154545
-1.0474605575,11.24659395125,-27.5106759820444,1.55973661247735e-08,7.28569067820407e-07,10.4334662974754,"ERBB2_HUMAN",39,29.8131831965949,3.76953115935806e-09,1.87395749002648e-07,1.0474605575,"Up in D8C",6.72724026513251,"ERBB2","ERBB2_HUMAN",-1.0474605575
-1.1081011325,15.77804458125,-32.7108758121784,4.54840344084392e-09,3.61683892479938e-07,11.7599843193769,"CSRP1_HUMAN",12,29.8027611465992,3.77948479421641e-09,1.87395749002648e-07,1.1081011325,"Up in D8C",6.72724026513251,"CSRP1","CSRP1_HUMAN",-1.1081011325
-0.713963512499998,15.85107517125,-28.1278619526255,1.33212322008483e-08,6.72363270784132e-07,10.604575088613,"CNN3_HUMAN",21,29.7458960090277,3.83432030880463e-09,1.88098976990947e-07,0.713963512499998,"Up in D8C",6.72561356642939,"CNN3","CNN3_HUMAN",-0.713963512499998
