"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.1632140875,7.55923432125,0.924950517807313,0.384818538373162,0.43144924979348,-8.12705200924303,"TNR14_HUMAN",3,0.888030983999424,0.401077846818322,0.448426206503732,0.1632140875,"Non-significant",0.348309014704661,"TNFRSF14","TNR14_HUMAN"
-0.0365681649999967,11.7745594975,-0.886758400100237,0.403734442947472,0.450619388189121,-8.16240464024794,"VP37A_HUMAN",16,-0.887215822995881,0.401490343268993,0.448827865174316,-0.0365681649999967,"Non-significant",0.347920188035825,"VPS37A","VP37A_HUMAN"
0.0278179650000006,12.10664046,0.88299971717474,0.405632221446519,0.45225846489057,-8.16581937877288,"OSGEP_HUMAN",18,0.886599536660942,0.401802406057592,0.449117156963193,0.0278179650000006,"Non-significant",0.347640353906076,"OSGEP","OSGEP_HUMAN"
0.134482502749998,7.705679476375,0.860854876168392,0.416944863794968,0.463706063719196,-8.18569955644239,"WASF1_HUMAN",11,0.885090660320328,0.402567178703116,0.449912324222827,0.134482502749998,"Non-significant",0.346872110260395,"WASF1","WASF1_HUMAN"
0.109229087500003,11.38106655875,0.847973954736006,0.423628507695055,0.470394505514638,-8.19707408661921,"RGPA1_HUMAN",30,0.883107713795732,0.403573826785718,0.450977566747556,0.109229087500003,"Non-significant",0.345845060960311,"RALGAPA1","RGPA1_HUMAN"
0.297328591249999,6.938379466375,0.858757204122759,0.41802811785957,0.46478815531438,-8.18756144599356,"LGR4_HUMAN",5,0.881891391676518,0.404192191402131,0.451608693177169,0.297328591249999,"Non-significant",0.34523770677688,"LGR4","LGR4_HUMAN"
0.360687375249999,9.089224755875,0.867255035781604,0.413652242856002,0.460226340421494,-8.17999596366058,"NDC80_HUMAN",2,0.881206998775022,0.404540428462561,0.451937875614437,0.360687375249999,"Non-significant",0.344921260171231,"NDC80","NDC80_HUMAN"
-0.682211280000001,7.1171601415,-0.851737865172422,0.42166762829082,0.468464009340098,-8.19376484463488,"CNEP1_HUMAN",3,-0.880960019985348,0.404666150679855,0.452018418245494,-0.682211280000001,"Non-significant",0.344843868773978,"CTDNEP1","CNEP1_HUMAN"
0.341689705750001,6.961662828875,0.847331603596188,0.423963800915806,0.470704804783895,-8.19763764502509,"OSBL3_HUMAN",15,0.879544995384258,0.405386996714329,0.452763614059239,0.341689705750001,"Non-significant",0.344128482102999,"OSBPL3","OSBL3_HUMAN"
-0.575649976500001,7.109935403,-0.850492500522715,0.422315705652105,0.469122177509435,-8.19486110063084,"ZN414_HUMAN",3,-0.878232779395283,0.406056293121545,0.453451045935546,-0.575649976500001,"Non-significant",0.343469592016557,"ZNF414","ZN414_HUMAN"
-0.0208618650000023,11.23564589,-0.769023276968245,0.466250088523757,0.512121709169501,-8.26367274847261,"PK3C3_HUMAN",37,-0.878017204025874,0.406166323224138,0.45351383474053,-0.0208618650000023,"Non-significant",0.34340945996039,"PIK3C3","PK3C3_HUMAN"
-0.0664753900000008,10.1513264175,-1.34580059163989,0.219031402387291,0.259482177192196,-7.66753497647277,"HIG2A_HUMAN",4,-0.877601356006067,0.406378633304716,0.453690794718603,-0.0664753900000008,"Non-significant",0.343240032379282,"HIGD2A","HIG2A_HUMAN"
-0.263914585249999,7.009919047375,-0.846610476451721,0.424340438700351,0.470998888307251,-8.19826989960847,"E41L1_HUMAN",10,-0.876356457387661,0.407014688598788,0.454340724433742,-0.263914585249999,"Non-significant",0.342618333834335,"EPB41L1","E41L1_HUMAN"
0.91155767575,9.499653577875,0.84440943729859,0.425491493389889,0.47202787546504,-8.20019695059209,"PTCD2_HUMAN",6,0.876226129091896,0.407081318391744,0.454354930180615,0.91155767575,"Non-significant",0.342604755080112,"PTCD2","PTCD2_HUMAN"
0.0553696175000002,12.78616130375,1.39359022388359,0.204773460699424,0.24430792643106,-7.60840229649515,"CEPT1_HUMAN",5,0.875956144217329,0.407219371888475,0.454448839619748,0.0553696175000002,"Non-significant",0.342515001158057,"CEPT1","CEPT1_HUMAN"
-0.181256174750001,7.083395183125,-0.855682321601211,0.419619657157044,0.46637316589883,-8.19028401309413,"CLIC2_HUMAN",7,-0.87433393185352,0.408049576724474,0.455315049273311,-0.181256174750001,"Non-significant",0.341687994962308,"CLIC2","CLIC2_HUMAN"
-0.10266888175,7.818150580125,-0.842713267729335,0.426380035390051,0.472702527726258,-8.20167917057665,"DI3L1_HUMAN",19,-0.873892966379934,0.408275460343838,0.45550679751664,-0.10266888175,"Non-significant",0.341505137676845,"DIS3L","DI3L1_HUMAN"
0.6703304055,8.72807484875,0.842959675948831,0.426250872130259,0.472649734966655,-8.20146399541573,"SESQ1_HUMAN",5,0.873589554632854,0.408430934318229,0.455619950419316,0.6703304055,"Non-significant",0.34139726754438,"PHETA1","SESQ1_HUMAN"
-0.198678016750001,7.863394141125,-0.845373568984397,0.424987018299992,0.471592361407403,-8.19935334156487,"CHK2_HUMAN",10,-0.87288933149801,0.408789903693429,0.455960050050537,-0.198678016750001,"Non-significant",0.341073207341405,"CHEK2","CHK2_HUMAN"
-0.0531404017499995,9.610413670625,-0.946184755932009,0.374590673137357,0.42110226512067,-8.10688827192028,"MRM2_HUMAN",9,-0.871829749869583,0.409333527130007,0.456505993672775,-0.0531404017499995,"Non-significant",0.340553516044416,"MRM2","MRM2_HUMAN"
-0.0237369550000004,14.318678855,-0.801466364472811,0.448392174520222,0.494957784053294,-8.23696312647671,"KYNU_HUMAN",28,-0.871029484878205,0.409744449286763,0.456903818367261,-0.0237369550000004,"Non-significant",0.340175212509184,"KYNU","KYNU_HUMAN"
-0.136335610500002,9.82567512975,-0.884685220262606,0.40478040046029,0.451487891422494,-8.16428955361485,"FDX2_HUMAN",5,-0.87013682778657,0.410203160780868,0.457354820399727,-0.136335610500002,"Non-significant",0.339746739205002,"FDX2","FDX2_HUMAN"
-0.103357555000002,14.9638241525,-1.03596199664882,0.333615425424621,0.379595629171723,-8.01777281081897,"AL3B1_HUMAN",3,-0.86916323191213,0.41070388236571,0.457852535968863,-0.103357555000002,"Non-significant",0.339274375985808,"ALDH3B1","AL3B1_HUMAN"
0.086964367500002,11.13538110375,1.16664344962674,0.280382775175746,0.324412685237661,-7.87759415768932,"UB2D4_HUMAN",3,0.866865301444766,0.411887439899465,0.459111244500475,0.086964367500002,"Non-significant",0.338082070412578,"UBE2D4","UB2D4_HUMAN"
-0.486904024749998,7.609215676875,-0.840212287830952,0.427692582233801,0.474032975101737,-8.20386021872153,"TAF9B_HUMAN",3,-0.8658164517592,0.412428461044207,0.459622014036257,-0.486904024749998,"Non-significant",0.337599178535731,"TAF9B","TAF9B_HUMAN"
-0.35686612125,7.003500103875,-0.836179753208866,0.429814939202761,0.476260039771273,-8.20736567118204,"DCAM_HUMAN",8,-0.865765551599322,0.412454729406839,0.459622014036257,-0.35686612125,"Non-significant",0.337599178535731,"AMD1","DCAM_HUMAN"
0.10245943,13.4601418975,1.18863323377607,0.27214898195731,0.315796223694681,-7.8528708174136,"PLP2_HUMAN",2,0.863963957045288,0.413385256950207,0.460598060916496,0.10245943,"Non-significant",0.336677894715336,"PLP2","PLP2_HUMAN"
0.0242493149999987,13.51254165,0.843598129046492,0.425916334546968,0.472423859585644,-8.20090622811888,"HDGR2_HUMAN",20,0.86377446056425,0.413483219053097,0.460646319508136,0.0242493149999987,"Non-significant",0.336632394432201,"HDGFL2","HDGR2_HUMAN"
0.0547745230000025,9.0826283695,0.870265441548141,0.412110009096319,0.458813269934338,-8.1773013412929,"DVL2_HUMAN",12,0.862855761952787,0.413958383575199,0.461114737036521,0.0547745230000025,"Non-significant",0.336190997686545,"DVL2","DVL2_HUMAN"
-0.0279891525,12.03781020625,-0.90260958049905,0.39580241410057,0.442586700511237,-8.1478761164175,"NEK7_HUMAN",15,-0.862740345529176,0.414018106098835,0.461120324564889,-0.0279891525,"Non-significant",0.336185735182789,"NEK7","NEK7_HUMAN"
0.0447449682500007,8.874745607375,0.817712388282384,0.439629475651023,0.4861764432252,-8.22324110346231,"HIRA_HUMAN",30,0.862465440775816,0.414160380935634,0.461214349203801,0.0447449682500007,"Non-significant",0.336097189488595,"HIRA","HIRA_HUMAN"
-0.181767225249999,8.603217244125,-0.843513757396344,0.425960533023003,0.472423859585644,-8.20097995700779,"ACOT2_HUMAN",7,-0.862365792915232,0.414211961498728,0.461214349203801,-0.181767225249999,"Non-significant",0.336097189488595,"ACOT2","ACOT2_HUMAN"
-0.0934031007500007,7.747478365875,-0.846781410239979,0.424251140082761,0.470961788457472,-8.1981200717917,"NADL2_HUMAN",11,-0.862009994752049,0.414396169988452,0.461358514969312,-0.0934031007500007,"Non-significant",0.335961459511307,"NAALADL2","NADL2_HUMAN"
-0.0355570325000016,11.58546388125,-0.886568529883951,0.40383015393441,0.450666538794272,-8.16257741581989,"NUP35_HUMAN",14,-0.861900116803104,0.414453069203864,0.461360924500709,-0.0355570325000016,"Non-significant",0.335959191332822,"NUP35","NUP35_HUMAN"
0.423859476750001,7.699811279625,0.831876970211754,0.432087735651203,0.478644861197006,-8.211090723839,"DTX4_HUMAN",7,0.861502895579601,0.414658812615339,0.461529001919278,0.423859476750001,"Non-significant",0.335801003245306,"DTX4","DTX4_HUMAN"
-0.0288958524999998,13.01713132875,-0.876776331122244,0.408788694354121,0.455416323646694,-8.17144757779349,"UBA5_HUMAN",16,-0.859905683154552,0.415486831846946,0.462389557121456,-0.0288958524999998,"Non-significant",0.334991982839561,"UBA5","UBA5_HUMAN"
0.0196397324999964,11.86563765875,0.752121730784909,0.475741812417921,0.521663553645201,-8.27721632813433,"STAT2_HUMAN",35,0.859522590177033,0.41568560746227,0.462512489434889,0.0196397324999964,"Non-significant",0.334876535315393,"STAT2","STAT2_HUMAN"
-0.102664589999999,7.84639841325,-0.887391924736281,0.403415211501185,0.450322714573366,-8.16182793880931,"F221A_HUMAN",6,-0.859481296412602,0.41570703760336,0.462512489434889,-0.102664589999999,"Non-significant",0.334876535315393,"FAM221A","F221A_HUMAN"
-0.0484373550000008,15.2637075175,-0.894551215179,0.399820463583762,0.44680542165285,-8.15528782784368,"ADT3_HUMAN",11,-0.859078029496012,0.415916361422761,0.462682140587221,-0.0484373550000008,"Non-significant",0.334717263832959,"SLC25A6","ADT3_HUMAN"
0.064831256999998,9.81712293625,0.831782845952888,0.432137548191863,0.478644861197006,-8.21117203295614,"I2BPL_HUMAN",18,0.858976057743771,0.415969303757262,0.462682140587221,0.064831256999998,"Non-significant",0.334717263832959,"IRF2BPL","I2BPL_HUMAN"
-0.0522031800000029,16.1950330725,-0.975864636747769,0.360639902175011,0.406993404128152,-8.07810957102719,"REEP5_HUMAN",8,-0.858792860239475,0.41606442939507,0.462726886841409,-0.0522031800000029,"Non-significant",0.334675264996296,"REEP5","REEP5_HUMAN"
-0.0935769074999975,11.59910297375,-1.07606243150947,0.316484337921499,0.362156731515112,-7.97602862382379,"SIM20_HUMAN",3,-0.856959369227009,0.417017322751529,0.463725463518817,-0.0935769074999975,"Non-significant",0.333739056008257,"SMIM20","SIM20_HUMAN"
-0.0788929474999982,10.81873094875,-0.93292246746353,0.380954510525912,0.427515053817456,-8.11952404952275,"DCTN5_HUMAN",6,-0.856261386419844,0.417380481164765,0.464068074889566,-0.0788929474999982,"Non-significant",0.333418307418496,"DCTN5","DCTN5_HUMAN"
-0.757063865500003,8.812686801,-0.829410800979469,0.433394221904597,0.479847615451707,-8.21321861273096,"RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN",1,-0.855673993343994,0.417686273561831,0.464290103352845,-0.757063865500003,"Non-significant",0.333210573506035,"RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F","RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN"
0.240473747499998,7.693623662,0.831165009908027,0.432464620625238,0.4789441975102,-8.21170556128651,"FBLN5_HUMAN",7,0.855666189264661,0.417690337373902,0.464290103352845,0.240473747499998,"Non-significant",0.333210573506035,"FBLN5","FBLN5_HUMAN"
0.083546639999998,13.114034415,0.917552369291075,0.388430485079681,0.435267290446242,-8.13399252750773,"MIC13_HUMAN",6,0.855122247632866,0.417973652630242,0.46454376556175,0.083546639999998,"Non-significant",0.332973364024295,"MICOS13","MIC13_HUMAN"
0.0244774800000016,18.0907223225,0.805587377989512,0.446158019597916,0.492749731026052,-8.23350410883725,"THTR_HUMAN",24,0.853740957645181,0.418693716801906,0.465282707834313,0.0244774800000016,"Non-significant",0.332283087659486,"TST","THTR_HUMAN"
-0.336074471749999,6.927849352375,-0.828200889216714,0.434036205693094,0.480432196689047,-8.21426065438723,"FA76B_HUMAN",5,-0.853100259663542,0.419028009225136,0.465592814363125,-0.336074471749999,"Non-significant",0.331993730906546,"FAM76B","FA76B_HUMAN"
-0.104942083250002,8.498676419375,-0.831004111743711,0.432549826166948,0.478975628581346,-8.2118444501473,"DPS1_HUMAN",12,-0.852819310727595,0.419174657435933,0.46569437030809,-0.104942083250002,"Non-significant",0.331899012140082,"PDSS1","DPS1_HUMAN"
0.3239351505,6.82825070625,0.824764279151387,0.435863333394139,0.482391286394328,-8.21721358653331,"RHBT3_HUMAN",6,0.851062889786327,0.4200922865837,0.466652330471007,0.3239351505,"Non-significant",0.331006560954931,"RHOBTB3","RHBT3_HUMAN"
-0.0317244524999971,17.94361805875,-0.803628779236196,0.447218884934804,0.493856672489908,-8.23514992934109,"UD2B4_HUMAN",26,-0.850630946254585,0.420318169408585,0.466841724857684,-0.0317244524999971,"Non-significant",0.330830335005347,"UGT2B4","UD2B4_HUMAN"
0.109880805249999,8.132764399125,0.868746983993901,0.412887396734454,0.459618049006169,-8.17866146317183,"THBG_HUMAN",6,0.850521975081859,0.420375168905476,0.466843517615845,0.109880805249999,"Non-significant",0.330828667237793,"SERPINA7","THBG_HUMAN"
0.0715883974999993,7.74401575325,0.82389706792792,0.436325252602925,0.482775735651097,-8.21795713800462,"M3K11_HUMAN",17,0.850187510887361,0.420550150987642,0.466976317043188,0.0715883974999993,"Non-significant",0.330705144355234,"MAP3K11","M3K11_HUMAN"
0.0672955514999991,9.881109953,1.05548838330092,0.325184298217389,0.371004121504382,-7.99759112612655,"YPEL5_HUMAN",5,0.847793583996096,0.421804084896029,0.468306985193444,0.0672955514999991,"Non-significant",0.329469364301321,"YPEL5","YPEL5_HUMAN"
0.94307971075,8.862627507125,0.819097190941746,0.438888114435926,0.485420275105684,-8.22206084895531,"LY6E_HUMAN",1,0.847122341530867,0.422156152737002,0.468636140052705,0.94307971075,"Non-significant",0.329164222738088,"LY6E","LY6E_HUMAN"
-0.0165295625000041,17.05024361625,-0.675205876085779,0.520543703452175,0.564765462272929,-8.3355565301003,"GANAB_HUMAN",71,-0.843412456136022,0.42410572532766,0.470738366972194,-0.0165295625000041,"Non-significant",0.327220403594268,"GANAB","GANAB_HUMAN"
-0.169000506500001,7.44850772625,-0.816399992677328,0.440332881155243,0.486890444084684,-8.22435811485972,"I5P2_HUMAN",11,-0.843014329165052,0.424315319427225,0.470908996372887,-0.169000506500001,"Non-significant",0.327063012598728,"INPP5B","I5P2_HUMAN"
-0.0197460649999996,11.1757251,-0.762729610863263,0.469769511837659,0.515651414934188,-8.2687459458078,"HOOK2_HUMAN",28,-0.84136457529378,0.425184608278832,0.471811619692243,-0.0197460649999996,"Non-significant",0.326231367591836,"HOOK2","HOOK2_HUMAN"
0.0870690399999994,11.752701045,0.866705576926673,0.413934179784203,0.46047923998958,-8.18048696825601,"UB2G2_HUMAN",7,0.840413642659717,0.425686241456571,0.472306085196451,0.0870690399999994,"Non-significant",0.32577645893269,"UBE2G2","UB2G2_HUMAN"
-0.0916624072499985,8.379477262375,-0.910982635554034,0.391659009294495,0.438418829926069,-8.14011887576047,"GL1D1_HUMAN",5,-0.839624929401042,0.426102615925861,0.472705837014883,-0.0916624072499985,"Non-significant",0.325409034956017,"GLT1D1","GL1D1_HUMAN"
-0.0317912074999995,12.20680546875,-0.898952717162179,0.397622101393555,0.444562500682621,-8.15124611151814,"TX264_HUMAN",13,-0.839419077534425,0.426211335416704,0.472720720132874,-0.0317912074999995,"Non-significant",0.325395361432741,"TEX264","TX264_HUMAN"
-0.102627034999999,11.471755385,-1.46124112461772,0.185995920424569,0.223805797752847,-7.52269040883582,"LITAF_HUMAN",1,-0.839345458258062,0.426250221737717,0.472720720132874,-0.102627034999999,"Non-significant",0.325395361432741,"LITAF","LITAF_HUMAN"
-0.0667109500000009,14.172730445,-0.961861247318567,0.367172032036608,0.413534614916698,-8.09177340564414,"TIM9_HUMAN",6,-0.839230175834729,0.426311119878708,0.472720720132874,-0.0667109500000009,"Non-significant",0.325395361432741,"TIMM9","TIM9_HUMAN"
-0.0335652829999979,9.34041345125,-0.840760837413872,0.427404451090717,0.47377592296734,-8.20338229703733,"MON1B_HUMAN",16,-0.839174822815792,0.42634036237396,0.472720720132874,-0.0335652829999979,"Non-significant",0.325395361432741,"MON1B","MON1B_HUMAN"
0.481454134,6.63564300525,0.806949492648105,0.445421266822803,0.492064987948808,-8.23235754432884,"SH23A_HUMAN",6,0.835724181782365,0.428166079185899,0.474682609688011,0.481454134,"Non-significant",0.32359667865636,"SH2D3A","SH23A_HUMAN"
-0.0429556367499995,9.806882739125,-0.838604635733391,0.428537810956743,0.474907337438126,-8.20525940196751,"TBC20_HUMAN",14,-0.835524317720156,0.428271993560918,0.474737589916489,-0.0429556367499995,"Non-significant",0.323546379305496,"TBC1D20","TBC20_HUMAN"
-0.0785851525000005,13.35905265875,-0.875359386828983,0.409509845755768,0.456159440977318,-8.17272451766804,"LSM8_HUMAN",7,-0.835397213898686,0.428339359479622,0.474749830513311,-0.0785851525000005,"Non-significant",0.323535181634961,"LSM8","LSM8_HUMAN"
-0.0653593499999996,13.5215615025,-0.88036112311413,0.406968334125383,0.453568172463685,-8.16820954514469,"NDUB8_HUMAN",8,-0.833296960839233,0.429453580776618,0.475922197260862,-0.0653593499999996,"Non-significant",0.322464039006472,"NDUFB8","NDUB8_HUMAN"
-0.0604112175000004,11.33819973375,-0.892265405470938,0.400965634624784,0.448003623310221,-8.15738052586852,"NUDT3_HUMAN",8,-0.830450673264996,0.430966813395118,0.477536383608184,-0.0604112175000004,"Non-significant",0.320993533822011,"NUDT3","NUDT3_HUMAN"
-0.34792685525,7.727050304375,-0.810805438600562,0.443340211663035,0.489958652695387,-8.22910302798317,"ATF3_HUMAN",3,-0.830218514855533,0.431090404485695,0.477610544086478,-0.34792685525,"Non-significant",0.320926093964059,"ATF3","ATF3_HUMAN"
0.28180575375,6.388880968125,0.822495806194665,0.437072359353124,0.483538904972763,-8.21915721760747,"OBRG_HUMAN",2,0.827381105207366,0.432602913690576,0.479223282888404,0.28180575375,"Non-significant",0.319462090067164,"LEPROT","OBRG_HUMAN"
0.0692598800000024,11.27241838,0.888434111170572,0.402890457107296,0.44985609523876,-8.16087851008873,"RT24_HUMAN",7,0.827143934586531,0.432729506838306,0.479300527350865,0.0692598800000024,"Non-significant",0.319392093175029,"MRPS24","RT24_HUMAN"
0.801239132999999,8.09093636275,0.796664720566248,0.45100507149163,0.49725595128881,-8.24097470343574,"PZP_HUMAN",5,0.826278652685396,0.43319158163243,0.479749289394266,0.801239132999999,"Non-significant",0.318985659869985,"PZP","PZP_HUMAN"
0.363126158749999,7.200163424125,0.800378563780853,0.448983201184214,0.495480414085066,-8.23787370806575,"ES8L3_HUMAN",4,0.823782639250469,0.434526414705753,0.481164365417077,0.363126158749999,"Non-significant",0.317706543584436,"EPS8L3","ES8L3_HUMAN"
-0.18226242075,8.231481790625,-0.891060656111377,0.401570168492949,0.448560157729535,-8.15848176748245,"S39A9_HUMAN",1,-0.821988094035045,0.435487874640791,0.482165676520062,-0.18226242075,"Non-significant",0.316803708575927,"SLC39A9","S39A9_HUMAN"
0.30063509925,7.168695926625,0.79313571758403,0.452932121467448,0.499119473375489,-8.24391015033068,"HHEX_HUMAN",6,0.818039201979325,0.437608753279889,0.484450247096951,0.30063509925,"Non-significant",0.314750818243251,"HHEX","HHEX_HUMAN"
-0.048411130749999,8.847165942125,-0.84509914088824,0.425130567517002,0.471689555561512,-8.19959354477198,"SIKE1_HUMAN",11,-0.817927968411234,0.437668598104337,0.484452871099337,-0.048411130749999,"Non-significant",0.314748465913622,"SIKE1","SIKE1_HUMAN"
0.0651085379999969,8.581055522,0.777877813628508,0.461328901434133,0.50764246869299,-8.25647544477979,"UBP34_HUMAN",53,0.817624898736481,0.437831681470997,0.484569753560797,0.0651085379999969,"Non-significant",0.314643697651256,"USP34","UBP34_HUMAN"
-0.054668187499999,14.40235197625,-0.944955819292473,0.375176990790276,0.421648914049498,-8.10806501151091,"MGST3_HUMAN",7,-0.816763830882128,0.438295255723176,0.485019129642989,-0.054668187499999,"Non-significant",0.314241132048142,"MGST3","MGST3_HUMAN"
-0.0283012350000007,16.0046937475,-0.800035213118725,0.449169863124936,0.495621518036403,-8.23816090677115,"CLIC1_HUMAN",19,-0.816330300430732,0.438528784390316,0.485213851880543,-0.0283012350000007,"Non-significant",0.314066809393648,"CLIC1","CLIC1_HUMAN"
0.388660788749997,8.504560530125,0.785758065848817,0.456979035787774,0.503315862100503,-8.2500115260301,"ATX1L_HUMAN",14,0.815687376640025,0.438875264583787,0.485509178170541,0.388660788749997,"Non-significant",0.313802555681531,"ATXN1L","ATX1L_HUMAN"
-0.0519082500000003,11.0045555825,-1.06771844741205,0.319990066598914,0.365771124404969,-7.98481001082153,"RM55_HUMAN",6,-0.815621280398285,0.438910895439497,0.485509178170541,-0.0519082500000003,"Non-significant",0.313802555681531,"MRPL55","RM55_HUMAN"
-0.115213630000003,13.40241301,-0.903592407042289,0.39531439689501,0.442145212924715,-8.14696852872304,"DHSD_HUMAN",3,-0.814981763175121,0.439255746546479,0.485826884613603,-0.115213630000003,"Non-significant",0.31351845594449,"SDHD","DHSD_HUMAN"
-0.0664463039999958,9.46403789525,-0.92275574827518,0.385887459223685,0.432532632153782,-8.12911560712763,"CF047_HUMAN",6,-0.813814544636438,0.439885635414231,0.486368060417115,-0.0664463039999958,"Non-significant",0.313034952732132,"C6orf47","CF047_HUMAN"
0.0235040200000043,11.955973505,0.759421630808469,0.471626493463649,0.517554968546426,-8.27139821719386,"ABCB7_HUMAN",26,0.813775394530629,0.439906773539111,0.486368060417115,0.0235040200000043,"Non-significant",0.313034952732132,"ABCB7","ABCB7_HUMAN"
-0.0743134024999987,7.8091299535,-0.779317981082398,0.460531835076044,0.506897732809607,-8.25529823045525,"GRDN_HUMAN",31,-0.813754323247208,0.439918150743871,0.486368060417115,-0.0743134024999987,"Non-significant",0.313034952732132,"CCDC88A","GRDN_HUMAN"
-0.456773996500001,7.15785622575,-0.786039090249962,0.456824431129216,0.503211334290141,-8.24977999606871,"AMERL_HUMAN",5,-0.81307654537259,0.440284217566332,0.486708940310376,-0.456773996500001,"Non-significant",0.312730676169064,"AMMECR1L","AMERL_HUMAN"
0.116720677000003,7.85084021075,0.808102788278749,0.444798122684942,0.491505424241135,-8.23138548998941,"HDC_HUMAN",7,0.810902278403419,0.441459952312357,0.487944654870293,0.116720677000003,"Non-significant",0.311629435061894,"HECA","HDC_HUMAN"
0.21519327175,7.349375724875,0.783001074285158,0.458497684136154,0.504790619067874,-8.25227925073218,"STON2_HUMAN",10,0.809746030344627,0.442086072738679,0.488572637618241,0.21519327175,"Non-significant",0.311070859229477,"STON2","STON2_HUMAN"
0.0275993349999943,12.867497205,0.755288486269041,0.473953612484654,0.519770361648861,-8.27469827591213,"SPCS_HUMAN",28,0.807782258392533,0.443150874412702,0.489685201943453,0.0275993349999943,"Non-significant",0.310083019958515,"SEPSECS","SPCS_HUMAN"
-0.0363879205000011,9.3530938625,-0.77215527464224,0.464505332923838,0.510471375647331,-8.26113492215246,"ZHX3_HUMAN",23,-0.806345929063751,0.443930799184345,0.490482724646066,-0.0363879205000011,"Non-significant",0.309376284355408,"ZHX3","ZHX3_HUMAN"
-0.0279591050000008,13.0144459,-0.772916519234253,0.464081932373483,0.510205635577943,-8.26051677230492,"UCHL5_HUMAN",22,-0.805925739232661,0.444159139630525,0.490670693046618,-0.0279591050000008,"Non-significant",0.309209880939472,"UCHL5","UCHL5_HUMAN"
0.0110917125000007,13.74483847625,0.596914950727348,0.568774670495244,0.6116468642984,-8.38920802138093,"SCFD1_HUMAN",41,0.804795793993167,0.444773576377694,0.491285083906118,0.0110917125000007,"Non-significant",0.308666421445483,"SCFD1","SCFD1_HUMAN"
-0.0751857775000033,10.52283334625,-0.824186781132586,0.436170898929602,0.48266830866189,-8.21770880843649,"IOD1_HUMAN",8,-0.803439552626849,0.445511836390587,0.492036067732738,-0.0751857775000033,"Non-significant",0.308003060966016,"DIO1","IOD1_HUMAN"
0.071477889999997,8.354765892,0.773829215682072,0.463574640216262,0.509714406780964,-8.2597749594357,"PSD4_HUMAN",18,0.800429927045478,0.447153099163054,0.493784026312771,0.071477889999997,"Non-significant",0.306462963404546,"PSD4","PSD4_HUMAN"
-0.0809355972500008,7.855011165125,-0.774444778100991,0.463232712779157,0.509404897066604,-8.25927422969501,"HEAT6_HUMAN",16,-0.799505856123078,0.447657858313196,0.494276668551471,-0.0809355972500008,"Non-significant",0.306029889151798,"HEATR6","HEAT6_HUMAN"
-0.169229387999998,7.02971965075,-0.769911546170158,0.465754806570408,0.511711061598276,-8.26295388173603,"MAST4_HUMAN",15,-0.798174897955783,0.448385556827125,0.495015305631413,-0.169229387999998,"Non-significant",0.305381372685623,"MAST4","MAST4_HUMAN"
0.157554745750002,8.238682925625,0.78206193113824,0.459015783863696,0.505295029670509,-8.2530501944787,"UN93B_HUMAN",7,0.79776088707285,0.448612080905537,0.495200527757042,0.157554745750002,"Non-significant",0.305218901140909,"UNC93B1","UN93B_HUMAN"
-0.0258424274999989,14.63751876375,-0.776072704348171,0.462329271576293,0.508477744013123,-8.25794836740741,"CDC37_HUMAN",20,-0.797486260235424,0.448762384729656,0.495301576651338,-0.0258424274999989,"Non-significant",0.305130289562696,"CDC37","CDC37_HUMAN"
0.0562496187500017,8.622132539875,0.79688815623409,0.450883252558573,0.497186673968631,-8.24078848024802,"XYLT2_HUMAN",12,0.797376598083815,0.448822412642073,0.495302974097936,0.0562496187500017,"Non-significant",0.30512906424358,"XYLT2","XYLT2_HUMAN"
-0.0855715272499999,7.567664146375,-0.776463767997695,0.46211242367197,0.508305574726744,-8.25762951518622,"SASH1_HUMAN",13,-0.796747468338624,0.449166897486439,0.495618245701426,-0.0855715272499999,"Non-significant",0.30485271387469,"SASH1","SASH1_HUMAN"
0.0195107449999998,12.2880957125,0.811267207585882,0.443091449147849,0.489812173753078,-8.22871241614966,"OMA1_HUMAN",18,0.796168826943184,0.449483896133537,0.495903110014343,0.0195107449999998,"Non-significant",0.304603168059298,"OMA1","OMA1_HUMAN"
0.95407986725,8.206928611125,0.768351803342382,0.466624725762975,0.512466425206009,-8.26421569739679,"M3K9_HUMAN",1,0.795107660540167,0.450065633775578,0.496479940726913,0.95407986725,"Non-significant",0.304098293608878,"MAP3K9","M3K9_HUMAN"
0.0266852349999986,11.5761981,0.726076013107699,0.49061959475858,0.53595549043806,-8.29758184399468,"SMRC2_HUMAN",39,0.794562571801744,0.450364653855056,0.496744787666091,0.0266852349999986,"Non-significant",0.303866681238239,"SMARCC2","SMRC2_HUMAN"
