"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5B_vs_D1CM"
-0.239937066749999,8.792333721875,-1.7875909583654,0.115588095665755,0.140529649266789,-7.13332512107835,"T22D3_HUMAN",4,1.71724821449591,0.12522977766474,0.151425463336164,0.239937066749999,"Non-significant",0.819801088795377,"TSC22D3","T22D3_HUMAN",-0.239937066749999
0.120717287249999,8.480260252875,1.65828234643174,0.139815098400339,0.167519753293029,-7.31302272218414,"FBW1B_HUMAN",19,-1.71723240990609,0.125232756544833,0.151425463336164,-0.120717287249999,"Non-significant",0.819801088795377,"FBXW11","FBW1B_HUMAN",0.120717287249999
0.0528659800000018,13.6051509375,1.95797850552824,0.0897332220650998,0.111574174478054,-6.88889095145735,"ORN_HUMAN",12,-1.71407086560772,0.125829983147516,0.15212577853563,-0.0528659800000018,"Non-significant",0.817797186162945,"REXO2","ORN_HUMAN",0.0528659800000018
0.3663585185,7.057147622,1.65145002203927,0.141219589278305,0.169106395514538,-7.32235495218367,"ABCA5_HUMAN",17,-1.71322742722373,0.12598976034039,0.152297101664871,-0.3663585185,"Non-significant",0.817308361555162,"ABCA5","ABCA5_HUMAN",0.3663585185
-1.50220561025,7.505192875875,-1.65060908910953,0.141393363848319,0.169250626613745,-7.32350237458246,"STRAA_HUMAN",10,1.71299055882147,0.126034665681672,0.152329537859307,1.50220561025,"Non-significant",0.817215875485442,"STRADA","STRAA_HUMAN",-1.50220561025
0.104009151499998,8.59740090375,1.62542848397755,0.14669008590247,0.175060276663163,-7.35773638475862,"RHG21_HUMAN",45,-1.71240070221799,0.126146555204553,0.15244291237551,-0.104009151499998,"Non-significant",0.816892762756529,"ARHGAP21","RHG21_HUMAN",0.104009151499998
-0.40186512475,7.080766618375,-1.64736637655592,0.142065324270058,0.169964879529093,-7.32792445712785,"MYOF_HUMAN",52,1.71201049188855,0.126220624898927,0.152494719495307,0.40186512475,"Non-significant",0.816745194571325,"MYOF","MYOF_HUMAN",-0.40186512475
-0.106200452500001,13.18051755375,-1.948514514081,0.0910088110089479,0.112993558402478,-6.90266176396872,"CYTC_HUMAN",7,1.71198424278052,0.126225608959397,0.152494719495307,0.106200452500001,"Non-significant",0.816745194571325,"CST3","CYTC_HUMAN",-0.106200452500001
0.045863630000003,17.80085492,1.57889410969513,0.15696613104325,0.186400044880749,-7.42034871778414,"PRDX6_HUMAN",29,-1.71012172700833,0.126579724145325,0.152900615480215,-0.045863630000003,"Non-significant",0.815590766391976,"PRDX6","PRDX6_HUMAN",0.045863630000003
-0.0418586700000034,14.7190063,-1.91295939460766,0.0959608441266094,0.118305390543102,-6.95420806343192,"NDRG2_HUMAN",14,1.70878227130042,0.126834964069437,0.153186976951037,0.0418586700000034,"Non-significant",0.814778154277229,"NDRG2","NDRG2_HUMAN",-0.0418586700000034
-0.775327802,8.8837141395,-1.68616580263473,0.134217626162679,0.161432701330653,-7.27475943044762,"MLP3A_HUMAN",1,1.70773419049045,0.127035015775339,0.153406611457068,0.775327802,"Non-significant",0.814155922933011,"MAP1LC3A","MLP3A_HUMAN",-0.775327802
0.149128434999998,14.65149331,3.74656949422897,0.00677534595519806,0.0106329158548435,-4.20045035736314,"H2B1J_HUMAN;H2B1B_HUMAN;H2B2E_HUMAN",2,-1.70628562495353,0.12731199418392,0.153719065889738,-0.149128434999998,"Non-significant",0.81327226329281,"H2BC11;H2BC3;H2BC21","H2B1J_HUMAN;H2B1B_HUMAN;H2B2E_HUMAN",0.149128434999998
0.0386531349999988,13.690332055,1.55533072650953,0.162419056566179,0.192577047094714,-7.45171618029393,"NUP54_HUMAN",28,-1.7038182279669,0.127785078817867,0.154268179512432,-0.0386531349999988,"Non-significant",0.811723645468389,"NUP54","NUP54_HUMAN",0.0386531349999988
0.426163196749998,7.261536002125,1.63974296331601,0.143656809588605,0.171634762299412,-7.33830489161281,"CE350_HUMAN",29,-1.70309943332742,0.127923204305782,0.154412815279026,-0.426163196749998,"Non-significant",0.811316658831864,"CEP350","CE350_HUMAN",0.426163196749998
0.57501816775,7.165470838625,1.64328839902601,0.142914598375702,0.170844865935157,-7.33347997527103,"E41L1_HUMAN",10,-1.70239946852627,0.128057845109552,0.154553203955959,-0.57501816775,"Non-significant",0.810921987391552,"EPB41L1","E41L1_HUMAN",0.57501816775
0.0576174249999983,11.274161935,2.13433027958095,0.0689371599047527,0.0877221196916003,-6.62891758730763,"CBX5_HUMAN",10,-1.70211181993555,0.12811321364752,0.1545978923171,-0.0576174249999983,"Non-significant",0.810796431253998,"CBX5","CBX5_HUMAN",0.0576174249999983
-0.154295682500001,11.24203646125,-2.29550168168711,0.0541603876161941,0.0702659546278129,-6.38693932729428,"DD19B_HUMAN",3,1.69964591005135,0.128588784572636,0.155149565582987,0.154295682500001,"Non-significant",0.809249436097705,"DDX19B","DD19B_HUMAN",-0.154295682500001
0.0724356175000018,10.29954612375,1.62849798781403,0.146034676168094,0.174327472797177,-7.35357625664659,"ARSB_HUMAN",22,-1.69701909690372,0.129097195330499,0.155740698359922,-0.0724356175000018,"Non-significant",0.807597882207094,"ARSB","ARSB_HUMAN",0.0724356175000018
-0.0894219850000013,12.07250607,-1.65930416751172,0.13960617249416,0.167293208409621,-7.31162553319597,"NMRL1_HUMAN",16,1.69561424522714,0.129369867086993,0.156047311058423,0.0894219850000013,"Non-significant",0.80674371051387,"NMRAL1","NMRL1_HUMAN",-0.0894219850000013
0.545743584749999,6.887925326875,1.66535034866787,0.138375906388392,0.165984134758468,-7.30335039430896,"LIN37_HUMAN",3,-1.69473137161071,0.129541500796303,0.156231980285024,-0.545743584749999,"Non-significant",0.806230062393983,"LIN37","LIN37_HUMAN",0.545743584749999
0.0305321200000019,13.1575280425,1.81348113905723,0.111242442470911,0.135637573786678,-7.09669815396307,"TIPRL_HUMAN",17,-1.69399459902581,0.129684894138502,0.156382542588474,-0.0305321200000019,"Non-significant",0.805811730052763,"TIPRL","TIPRL_HUMAN",0.0305321200000019
-0.115287065249998,9.515128970375,-1.65239115044177,0.141025346243625,0.16889778964017,-7.32107050323946,"P5CR1_HUMAN",15,1.69366680370895,0.129748738309114,0.156437149936707,0.115287065249998,"Non-significant",0.805660104878155,"PYCR1","P5CR1_HUMAN",-0.115287065249998
-0.0984647274999997,11.43081843875,-1.60985755316127,0.150057109977184,0.178800025444965,-7.37878325916293,"VMA5A_HUMAN",33,1.69097304711246,0.130274505564656,0.157048599457163,0.0984647274999997,"Non-significant",0.803965932240567,"VWA5A","VMA5A_HUMAN",-0.0984647274999997
-0.118858342499999,10.66989397875,-1.78413536156774,0.116180240200593,0.141188472412168,-7.13819845901582,"ZFN2B_HUMAN",8,1.6906040801866,0.130346674616149,0.157113130321682,0.118858342499999,"Non-significant",0.803787518410296,"ZFAND2B","ZFN2B_HUMAN",-0.118858342499999
-0.0559320475000007,14.64011144875,-1.60386481225076,0.151371952427243,0.180188417880135,-7.38685804805075,"M2OM_HUMAN",24,1.68880620052117,0.13069886783671,0.157515121103178,0.0559320475000007,"Non-significant",0.80267774856358,"SLC25A11","M2OM_HUMAN",-0.0559320475000007
-0.31654274475,7.200604498375,-1.67339931595246,0.1367538571618,0.164131889793081,-7.29231335521413,"SIR4_HUMAN",5,1.68662563809516,0.131127213337049,0.158008760717368,0.31654274475,"Non-significant",0.801318833135877,"SIRT4","SIR4_HUMAN",-0.31654274475
-0.0767374024999974,19.20058441125,-1.63243573016382,0.145197863928542,0.173426781217752,-7.34823407480775,"PEBP1_HUMAN",19,1.68467289638675,0.13151191312495,0.158449673489166,0.0767374024999974,"Non-significant",0.800108651405833,"PEBP1","PEBP1_HUMAN",-0.0767374024999974
0.2504603875,11.28080832875,2.18584323320344,0.063820364832134,0.0816672013314191,-6.55195432465224,"MGN2_HUMAN",1,-1.68421556712033,0.131602160677236,0.158535745655056,-0.2504603875,"Non-significant",0.799872800383342,"MAGOHB","MGN2_HUMAN",0.2504603875
-0.0487425324999986,13.89928352875,-1.6853305088357,0.134382209353782,0.161589135098797,-7.27590974474021,"VA0D1_HUMAN",17,1.68378075598489,0.131688017939071,0.158616505174112,0.0487425324999986,"Non-significant",0.799651623241111,"ATP6V0D1","VA0D1_HUMAN",-0.0487425324999986
-0.0576186175000011,10.41064906125,-1.68453869053445,0.134538401245839,0.16172620994027,-7.27699995777475,"MMP14_HUMAN",16,1.68313841708118,0.13181494858288,0.158746706901713,0.0576186175000011,"Non-significant",0.799295275102117,"MMP14","MMP14_HUMAN",-0.0576186175000011
0.251850127499999,14.86996173875,1.69931400220926,0.131651782816565,0.158550203937824,-7.25662003048146,"UFM1_HUMAN",5,-1.68266432040189,0.131908706267337,0.158836926446769,-0.251850127499999,"Non-significant",0.799048525285584,"UFM1","UFM1_HUMAN",0.251850127499999
-0.126818418499999,8.96833002575,-1.80140064825956,0.113250337831868,0.137846512286616,-7.11381344531343,"NUD14_HUMAN",7,1.68113902379139,0.132210770278457,0.159177914966021,0.126818418499999,"Non-significant",0.798117188317796,"NUDT14","NUD14_HUMAN",-0.126818418499999
0.173901319999999,15.6827493925,1.68385839820638,0.134672729940699,0.161841522764492,-7.2779364379443,"SSRA_HUMAN",8,-1.67947042381757,0.132541949043406,0.159553854396867,-0.173901319999999,"Non-significant",0.797092699943856,"SSR1","SSRA_HUMAN",0.173901319999999
0.0553143025000011,10.91053593125,1.5373599037121,0.166693952317943,0.197340354506733,-7.4754805003292,"RNBP6_HUMAN",49,-1.67931343673788,0.132573146974116,0.159568621425792,-0.0553143025000011,"Non-significant",0.797052506979296,"RANBP6","RNBP6_HUMAN",0.0553143025000011
0.694337010250002,7.425847351625,1.61753281514179,0.148388567726064,0.176961974725947,-7.36842064906615,"KAT5_HUMAN",10,-1.67687570136333,0.133058471798668,0.160129905595514,-0.694337010250002,"Non-significant",0.795527552389003,"KAT5","KAT5_HUMAN",0.694337010250002
-0.503550291,6.76209914675,-1.61440576028191,0.149066277576406,0.177745035180581,-7.37264538227331,"PLCB1_HUMAN",15,1.67485071098795,0.13346287673273,0.160593659954344,0.503550291,"Non-significant",0.79427160414572,"PLCB1","PLCB1_HUMAN",-0.503550291
0.609699011000002,7.5254291295,1.61202952216805,0.149583184901142,0.17831094124335,-7.37585317117637,"CBPC1_HUMAN",15,-1.67273028204148,0.133887563015078,0.161081682651169,-0.609699011000002,"Non-significant",0.792953842422558,"AGTPBP1","CBPC1_HUMAN",0.609699011000002
0.220390319750001,7.102962255625,1.66314191644182,0.138824093908057,0.166498048883183,-7.30637453672789,"CLIC2_HUMAN",7,-1.6714422470662,0.13414614612508,0.161369753915841,-0.220390319750001,"Non-significant",0.792177863284381,"CLIC2","CLIC2_HUMAN",0.220390319750001
-0.0615055562499993,9.719263434375,-1.64604986289202,0.142338983825023,0.17022918482706,-7.32971865765401,"DTNB_HUMAN",17,1.66941045333477,0.134554985806853,0.161838466804504,0.0615055562499993,"Non-significant",0.790918244556935,"DTNB","DTNB_HUMAN",-0.0615055562499993
1.083675387,11.281125069,1.60860940259178,0.150330086329041,0.179029141193126,-7.38046622835066,"S10A7_HUMAN",7,-1.66775332296177,0.134889289862857,0.162217409652451,-1.083675387,"Non-significant",0.789902537854538,"S100A7","S10A7_HUMAN",1.083675387
0.113263844999999,14.1003440625,2.54209635888757,0.0374981961184325,0.0500986360884875,-6.01191142600073,"UB2D3_HUMAN",4,-1.66155823756116,0.136145890894657,0.163705237425258,-0.113263844999999,"Non-significant",0.785937425972889,"UBE2D3","UB2D3_HUMAN",0.113263844999999
-1.542491912,10.7197411065,-1.60579324477914,0.150947683570749,0.179734146746411,-7.38426118150138,"AGRB2_HUMAN",2,1.66101744777138,0.136256096450221,0.163814382681345,1.542491912,"Non-significant",0.785647970433195,"ADGRB2","AGRB2_HUMAN",-1.542491912
0.0834093095000004,7.67828643325,1.5941443579677,0.15352736473869,0.18262519861451,-7.39992514138737,"UBP38_HUMAN",22,-1.65945941243282,0.136574064313468,0.164173244166889,-0.0834093095000004,"Non-significant",0.784697619795714,"USP38","UBP38_HUMAN",0.0834093095000004
-0.74753952025,7.710924148625,-1.60858991047538,0.150334352991451,0.179029141193126,-7.38049250604662,"SIAH1_HUMAN",4,1.65832894631372,0.136805202270483,0.164408003394338,0.74753952025,"Non-significant",0.784077044792354,"SIAH1","SIAH1_HUMAN",-0.74753952025
-0.618011474750002,7.111525654875,-1.60014281143285,0.152193940839598,0.181115731658474,-7.3918659712212,"CLCN6_HUMAN",10,1.65831347428022,0.13680836822967,0.164408003394338,0.618011474750002,"Non-significant",0.784077044792354,"CLCN6","CLCN6_HUMAN",-0.618011474750002
-0.148453713999999,9.909558297,-2.27044209131561,0.0562293811798863,0.0725926564504918,-6.42477427718558,"TSR2_HUMAN",3,1.65811722702436,0.1368485311331,0.16443282522037,0.148453713999999,"Non-significant",0.784011481266423,"TSR2","TSR2_HUMAN",-0.148453713999999
0.0410897749999997,14.4513040775,1.68393475885845,0.134657645700622,0.161841522764492,-7.27783132925142,"ORNT1_HUMAN",17,-1.65780940647677,0.136911549988574,0.164485099038439,-0.0410897749999997,"Non-significant",0.783873439346223,"SLC25A15","ORNT1_HUMAN",0.0410897749999997
0.0577030199999982,15.280478715,1.51859523832482,0.171267151664316,0.202356436974842,-7.50014452288364,"PI3R4_HUMAN",53,-1.6530526328199,0.137888801901628,0.16563555810586,-0.0577030199999982,"Non-significant",0.780846424607599,"PIK3R4","PI3R4_HUMAN",0.0577030199999982
0.281853675499999,8.33129739775,1.59235598648987,0.153926993960123,0.183074732903891,-7.40232508313689,"MNDA_HUMAN",20,-1.65277096687292,0.137946870231281,0.165681699797588,-0.281853675499999,"Non-significant",0.780725458483714,"MNDA","MNDA_HUMAN",0.281853675499999
0.0450906749999973,11.0596737875,1.69160571751076,0.133150388799124,0.160286293514398,-7.267261859552,"LZTL1_HUMAN",16,-1.65135392096037,0.138239351688289,0.166009331155519,-0.0450906749999973,"Non-significant",0.77986750018008,"LZTFL1","LZTL1_HUMAN",0.0450906749999973
0.12046003325,9.076752662625,2.01799010520389,0.0820424024273243,0.102845837308138,-6.80110816471309,"RM30_HUMAN",5,-1.65053828645328,0.138407960111989,0.166164675645582,-0.12046003325,"Non-significant",0.77946129585123,"MRPL30","RM30_HUMAN",0.12046003325
-0.15172672275,7.728046536375,-1.58125455262818,0.156429272446154,0.185814872808432,-7.41719377022002,"ATRX_HUMAN",37,1.65053743071258,0.138408137110883,0.166164675645582,0.15172672275,"Non-significant",0.77946129585123,"ATRX","ATRX_HUMAN",-0.15172672275
0.156077147499998,9.733189464,2.14820365196416,0.0675201367174388,0.0860358627953577,-6.60822930913947,"S35A3_HUMAN",3,-1.6500608471135,0.138506744746008,0.166259377878682,-0.156077147499998,"Non-significant",0.779213848905465,"SLC35A3","S35A3_HUMAN",0.156077147499998
1.35218727575,8.125332296125,1.59097493062313,0.154236261590314,0.183416682977533,-7.40417753274786,"APC10_HUMAN",6,-1.64979140300736,0.138562522841693,0.166284061328001,-1.35218727575,"Non-significant",0.77914937681196,"ANAPC10","APC10_HUMAN",1.35218727575
0.163463115499997,9.30961895,1.7832131751987,0.116338752854414,0.141340349929354,-7.13949837503502,"MP17L_HUMAN",5,-1.64977092358431,0.138566763170943,0.166284061328001,-0.163463115499997,"Non-significant",0.77914937681196,"MPV17L","MP17L_HUMAN",0.163463115499997
0.190980434499998,8.958682537,1.90155498780284,0.097603993655375,0.12006772657927,-6.97067624990117,"AR6P6_HUMAN",3,-1.64928316910222,0.138667789694848,0.166381608446672,-0.190980434499998,"Non-significant",0.778894681600356,"ARL6IP6","AR6P6_HUMAN",0.190980434499998
-0.0935473450000011,13.39664674,-1.6607503482103,0.139310978986289,0.166986951347473,-7.30964743558524,"PPT1_HUMAN",12,1.64881660603151,0.138764490567872,0.166453395606849,0.0935473450000011,"Non-significant",0.778707340920197,"PPT1","PPT1_HUMAN",-0.0935473450000011
-1.03018939525,8.017187178125,-1.60887219307124,0.150272574624025,0.179006151993486,-7.38011194076186,"COPT2_HUMAN",1,1.64880394864126,0.138767114833234,0.166453395606849,1.03018939525,"Non-significant",0.778707340920197,"SLC31A2","COPT2_HUMAN",-1.03018939525
0.062571049999999,11.2749998575,1.71379622724921,0.128879071429866,0.155410828767145,-7.23657037625123,"CEBPB_HUMAN",13,-1.64625538607022,0.139296444324304,0.167059222528423,-0.062571049999999,"Non-significant",0.777129544074668,"CEBPB","CEBPB_HUMAN",0.062571049999999
0.0414047225000012,17.25593948375,1.48978499206123,0.178510949378302,0.210029417182387,-7.53770560422943,"AL3A2_HUMAN",34,-1.64618152219663,0.139311813400437,0.167059222528423,-0.0414047225000012,"Non-significant",0.777129544074668,"ALDH3A2","AL3A2_HUMAN",0.0414047225000012
0.0429320324999978,15.56359624875,1.59620821338004,0.153067367264806,0.182103717526471,-7.3971539016734,"GLOD4_HUMAN",20,-1.64544935277662,0.139464242723881,0.167215258967431,-0.0429320324999978,"Non-significant",0.776724094223661,"GLOD4","GLOD4_HUMAN",0.0429320324999978
0.0987094642499997,6.734852969375,1.56238721151171,0.160768101311699,0.190726857981184,-7.44234706692105,"APC_HUMAN",42,-1.64536598154359,0.139481609419861,0.167215258967431,-0.0987094642499997,"Non-significant",0.776724094223661,"APC","APC_HUMAN",0.0987094642499997
-0.256975770249999,7.739007174875,-1.58421161757127,0.155759105905709,0.18512316746746,-7.4132381509524,"CCD9B_HUMAN",15,1.64067728525484,0.140461508054649,0.168366048264027,0.256975770249999,"Non-significant",0.773745481352912,"CCDC9B","CCD9B_HUMAN",-0.256975770249999
0.104488612499999,13.56931102125,2.84486745578127,0.0240097545155569,0.0335396454775653,-5.54889486063184,"RS30_HUMAN",4,-1.640573007355,0.140483373254741,0.168368314114064,-0.104488612499999,"Non-significant",0.773739636709312,"FAU","RS30_HUMAN",0.104488612499999
0.116132497499999,10.89398586875,1.61991674387558,0.147873833116235,0.176373077591163,-7.36519732486074,"DHRS3_HUMAN",12,-1.63520403915411,0.141613397099264,0.16967620605123,-0.116132497499999,"Non-significant",0.770379055178884,"DHRS3","DHRS3_HUMAN",0.116132497499999
0.0753760340000031,8.23108434675,1.57002245880667,0.158999101870427,0.188761046431807,-7.43218588045106,"HCFC2_HUMAN",22,-1.63519685892268,0.141614913936458,0.16967620605123,-0.0753760340000031,"Non-significant",0.770379055178884,"HCFC2","HCFC2_HUMAN",0.0753760340000031
0.0392692100000005,10.2430080175,1.49872394642541,0.176234241416567,0.20767208456595,-7.52609191845071,"RABX5_HUMAN",28,-1.63252943077676,0.142179449373493,0.170328393798915,-0.0392692100000005,"Non-significant",0.768712948970348,"RABGEF1","RABX5_HUMAN",0.0392692100000005
0.0343642249999991,13.86259675,1.54427692217079,0.165036494446684,0.19554295919189,-7.46635001261077,"MTAP_HUMAN",22,-1.62803032806972,0.143136336553696,0.17145035964347,-0.0343642249999991,"Non-significant",0.765861599548682,"MTAP","MTAP_HUMAN",0.0343642249999991
0.0931041250000018,10.711960435,1.56866313893224,0.159312726078863,0.189106741039113,-7.4339966857406,"CP7B1_HUMAN",20,-1.62608620952961,0.143551649606656,0.171923395074525,-0.0931041250000018,"Non-significant",0.764665021157998,"CYP7B1","CP7B1_HUMAN",0.0931041250000018
0.115596772499998,10.20381593875,1.60921066257076,0.150198530592922,0.178943238779893,-7.37965558427488,"BAG4_HUMAN",12,-1.62457422475269,0.143875413556819,0.172286668684533,-0.115596772499998,"Non-significant",0.763748326386785,"BAG4","BAG4_HUMAN",0.115596772499998
-0.0508241649999981,16.1390891075,-1.58005322701962,0.156702289924524,0.186112949383376,-7.41879973834308,"APT_HUMAN",19,1.61985297910795,0.14489070648785,0.173477807526432,0.0508241649999981,"Non-significant",0.760756075255055,"APRT","APT_HUMAN",-0.0508241649999981
0.0283224625000003,15.53121507125,1.40161578210336,0.202425590152632,0.23566924024814,-7.65021520859356,"PRS8_HUMAN",31,-1.61911778529022,0.145049399139077,0.173643145198591,-0.0283224625000003,"Non-significant",0.760342356385389,"PSMC5","PRS8_HUMAN",0.0283224625000003
-0.047037839999998,12.7945517325,-1.8985752306091,0.0980377949716387,0.120577724625454,-6.97497368384087,"PGTB2_HUMAN",12,1.61876839621069,0.145124871213538,0.173708824120834,0.047037839999998,"Non-significant",0.760178119551475,"RABGGTB","PGTB2_HUMAN",-0.047037839999998
-0.125988242500004,15.99384724875,-2.12488403661604,0.0699189090390886,0.0888010526578948,-6.6429866307254,"EBP_HUMAN",4,1.61751919916947,0.145395007205979,0.174007456444583,0.125988242500004,"Non-significant",0.759432141238356,"EBP","EBP_HUMAN",-0.125988242500004
0.2283952235,9.7885712385,1.67948725233934,0.135538852147832,0.162770322842785,-7.28394974243641,"ERD22_HUMAN",4,-1.6163995960998,0.145637510975217,0.174270208445262,-0.2283952235,"Non-significant",0.758776849342508,"KDELR2","ERD22_HUMAN",0.2283952235
0.0644798275000014,11.77179408125,1.99638551035749,0.0847336377602296,0.105873085188404,-6.83279964924736,"PRPK_HUMAN",9,-1.61631474611338,0.145655904436692,0.174270208445262,-0.0644798275000014,"Non-significant",0.758776849342508,"TP53RK","PRPK_HUMAN",0.0644798275000014
0.135626314999998,11.02842617,1.69302739001695,0.132872793335722,0.15997497143648,-7.26530071168836,"NU4M_HUMAN",7,-1.61568255557352,0.145793015461419,0.174409498626781,-0.135626314999998,"Non-significant",0.758429866370985,"MT-ND4","NU4M_HUMAN",0.135626314999998
0.796371460500001,7.32765495775,1.56186260890387,0.160890306921287,0.19084497565994,-7.44304432248641,"AMERL_HUMAN",5,-1.61463955173553,0.146019483595445,0.174655630371223,-0.796371460500001,"Non-significant",0.757817409455254,"AMMECR1L","AMERL_HUMAN",0.796371460500001
0.0496335025000008,10.82141542375,1.48998930259634,0.178458616705396,0.2100289253702,-7.53744057007503,"OSBL8_HUMAN",34,-1.61411502443978,0.14613349650159,0.174767202328591,-0.0496335025000008,"Non-significant",0.757540065890197,"OSBPL8","OSBL8_HUMAN",0.0496335025000008
0.160395979999999,7.2845274805,1.60078742455014,0.152051285735397,0.180971517574649,-7.39099904623636,"PIGQ_HUMAN",9,-1.60883064311058,0.1472866896651,0.176121365752182,-0.160395979999999,"Non-significant",0.754187955415916,"PIGQ","PIGQ_HUMAN",0.160395979999999
0.0585992325000007,13.31133639875,1.50860414572614,0.173748439712043,0.205058190749484,-7.51321289334625,"ITA5_HUMAN",30,-1.60588204737877,0.147933771991257,0.176870037463022,-0.0585992325000007,"Non-significant",0.752345732192613,"ITGA5","ITA5_HUMAN",0.0585992325000007
0.185473917500001,16.02272582125,3.05791089079904,0.0176395979189958,0.0253165623802513,-5.22439950765973,"F16P2_HUMAN",1,-1.60551630048863,0.148014218066707,0.176941120987701,-0.185473917500001,"Non-significant",0.752171225639044,"FBP2","F16P2_HUMAN",0.185473917500001
0.112101077750001,9.315269708625,1.55151558458366,0.163318118724229,0.193561364275383,-7.45677285399811,"GCP4_HUMAN",18,-1.60378062692196,0.148396526188058,0.177372989115023,-0.112101077750001,"Non-significant",0.751112515121219,"TUBGCP4","GCP4_HUMAN",0.112101077750001
0.176866292750002,9.310664296125,1.69004761921576,0.133455248807806,0.160584481399143,-7.26941038231094,"BL1S6_HUMAN",5,-1.60241635043317,0.14869766297422,0.177707727379796,-0.176866292750002,"Non-significant",0.750293687076863,"BLOC1S6","BL1S6_HUMAN",0.176866292750002
-0.0705053825000022,13.02845394625,-1.56630077163037,0.159859127889325,0.189701899053796,-7.43714185285841,"EFHD2_HUMAN",17,1.5999002322596,0.149254513345262,0.178347929258182,0.0705053825000022,"Non-significant",0.748731928753246,"EFHD2","EFHD2_HUMAN",-0.0705053825000022
0.241534232750002,8.717944145125,1.55303371440384,0.162959817005407,0.193163872526871,-7.45476143460754,"ATG4C_HUMAN",11,-1.59948695554378,0.149346159214494,0.178432144014028,-0.241534232750002,"Non-significant",0.748526906067408,"ATG4C","ATG4C_HUMAN",0.241534232750002
0.144399642499998,10.78067517375,2.16879410881776,0.0654704182840549,0.0836136599570149,-6.57747020194609,"MA1C1_HUMAN",3,-1.5983104981031,0.149607325592066,0.178717104242297,-0.144399642499998,"Non-significant",0.747833881055794,"MAN1C1","MA1C1_HUMAN",0.144399642499998
-0.0843293649999985,10.8503831625,-2.24613873442276,0.0583120845750527,0.0750630056327305,-6.46140069864489,"TNR5_HUMAN",6,1.59822161640933,0.149627073749898,0.178717104242297,0.0843293649999985,"Non-significant",0.747833881055794,"CD40","TNR5_HUMAN",-0.0843293649999985
0.688979148749998,8.004819154875,1.54214251792611,0.165546326633558,0.196064351158389,-7.46916964383676,"KLHL9_HUMAN",7,-1.59621646202213,0.150073222555943,0.179199632709139,-0.688979148749998,"Non-significant",0.746662884810935,"KLHL9","KLHL9_HUMAN",0.688979148749998
0.0516262074999965,11.78111195625,1.44618217372201,0.19000130966223,0.222279117160713,-7.59381876302747,"NU205_HUMAN",73,-1.59620803080872,0.150075101074662,0.179199632709139,-0.0516262074999965,"Non-significant",0.746662884810935,"NUP205","NU205_HUMAN",0.0516262074999965
-0.0469424725000014,10.40096580875,-1.51018011068339,0.173354891526869,0.204679700333377,-7.51115450578416,"M3K2_HUMAN",24,1.5961194436157,0.150094840067211,0.179199632709139,0.0469424725000014,"Non-significant",0.746662884810935,"MAP3K2","M3K2_HUMAN",-0.0469424725000014
0.120590925000002,8.546848178,1.91235263295298,0.0960475860983347,0.118360395208021,-6.95508505694227,"EAF6_HUMAN",5,-1.59589453451061,0.150144964963244,0.179234090026227,-0.120590925000002,"Non-significant",0.746579384728384,"MEAF6","EAF6_HUMAN",0.120590925000002
-0.0358324074999956,12.86338066875,-1.45461666452642,0.187728104075936,0.219833313317041,-7.58303500005124,"SPCS_HUMAN",28,1.59510338376483,0.150321408257977,0.179419307590836,0.0358324074999956,"Non-significant",0.746130823672241,"SEPSECS","SPCS_HUMAN",-0.0358324074999956
0.778311848500001,6.753907144,1.53840039436531,0.166443661491447,0.197099413137315,-7.4741083752723,"OTUB2_HUMAN",7,-1.59337128593711,0.150708364486244,0.179855699313967,-0.778311848500001,"Non-significant",0.745075795591429,"OTUB2","OTUB2_HUMAN",0.778311848500001
0.242727875749999,8.000785291375,1.53331778226089,0.167669552555438,0.198383865593737,-7.48080648605089,"P3C2B_HUMAN",25,-1.59309500644295,0.150770170329187,0.179903987217542,-0.242727875749999,"Non-significant",0.744959211265969,"PIK3C2B","P3C2B_HUMAN",0.242727875749999
-0.65773916225,7.655597090625,-1.53706992805213,0.166763767419603,0.197395280940856,-7.47586281567177,"TPC14_HUMAN",9,1.5927282835531,0.150852244829329,0.179976443264885,0.65773916225,"Non-significant",0.744784335060978,"TRAPPC14","TPC14_HUMAN",-0.65773916225
0.0559489724999978,11.59565985125,1.64037727183787,0.14352375845529,0.171500107743073,-7.3374420232839,"NUP35_HUMAN",14,-1.59190494084065,0.151036661966142,0.180170962880358,-0.0559489724999978,"Non-significant",0.744315200465557,"NUP35","NUP35_HUMAN",0.0559489724999978
0.0584115950000008,13.50232172,2.08789222378018,0.0738990764858354,0.0934016067924887,-6.69793937412558,"RFA2_HUMAN",9,-1.5899196001935,0.151482197588692,0.180676870450698,-0.0584115950000008,"Non-significant",0.743097440568933,"RPA2","RFA2_HUMAN",0.0584115950000008
0.0825548149999999,12.5801205625,1.98199933958952,0.0865735471038437,0.107900107724131,-6.8538478084241,"S39AB_HUMAN",7,-1.58831898821542,0.151842268757822,0.181080713548342,-0.0825548149999999,"Non-significant",0.742127802836511,"SLC39A11","S39AB_HUMAN",0.0825548149999999
