"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D1CM"
0.2572498375,13.68356513875,2.71538948699059,0.0292407730074627,0.0419435198420207,-5.71616153957909,"SUMO3_HUMAN",3,-2.14988443831698,0.0655656713051474,0.0873069578880075,-0.2572498375,"Non-significant",1.05895114401545,"SUMO3","SUMO3_HUMAN",0.2572498375
0.896298051,8.0041489005,2.09045646193105,0.0739165087733249,0.0971530098940208,-6.66100442222386,"CBL_HUMAN",13,-2.14870818650006,0.0656835315598347,0.0874500849025188,-0.896298051,"Non-significant",1.05823976454234,"CBL","CBL_HUMAN",0.896298051
-0.0900814524999998,10.44677436375,-2.68828799569572,0.0304261716612968,0.0434829096190354,-5.75750295352118,"MI4GD_HUMAN",10,2.14859032917095,0.0656953524088864,0.0874520097053859,0.0900814524999998,"Non-significant",1.05823020569439,"MIF4GD","MI4GD_HUMAN",-0.0900814524999998
-3.65208899925,11.752085267875,-2.08844790710129,0.0741383138048148,0.097398978656606,-6.66397635682048,"IL16_HUMAN",5,2.14729132991039,0.0658257790732554,0.0876117940641828,3.65208899925,"Non-significant",1.05743742634086,"IL16","IL16_HUMAN",-3.65208899925
-0.104355337500001,14.92493867875,-2.22530566484834,0.06044375827329,0.0809856045915692,-6.46004043140844,"CDV3_HUMAN",13,2.14488315284679,0.0660682521028328,0.0879206341924183,0.104355337500001,"Non-significant",1.05590918790401,"CDV3","CDV3_HUMAN",-0.104355337500001
-0.0853977175000047,17.96242284875,-2.02662567314264,0.0812972809441006,0.10601095004298,-6.75509478082487,"DECR_HUMAN",24,2.14228639268235,0.0663307041941496,0.088255959850432,0.0853977175000047,"Non-significant",1.05425595741028,"DECR1","DECR_HUMAN",-0.0853977175000047
-0.122789142499999,11.96355378625,-2.96389346910279,0.0203793605235898,0.0302798571925504,-5.33783334014935,"RM18_HUMAN",7,2.13978003947613,0.0665849977395012,0.0885803260647499,0.122789142499999,"Non-significant",1.05266272540754,"MRPL18","RM18_HUMAN",-0.122789142499999
0.207306861999999,9.0060989855,2.07922980934444,0.075164768534159,0.0986859554477299,-6.67760681928673,"PAXI1_HUMAN",19,-2.138855436578,0.0666790510088812,0.0886912935272878,-0.207306861999999,"Non-significant",1.0521190110436,"PAXIP1","PAXI1_HUMAN",0.207306861999999
-0.0603466032499984,9.216305255875,-1.82393395038412,0.109854356739838,0.138929088216068,-7.04802674389512,"SPTCS_HUMAN",65,2.13875323554617,0.0666894552587436,0.0886912935272878,0.0603466032499984,"Non-significant",1.0521190110436,"SPG11","SPTCS_HUMAN",-0.0603466032499984
1.59069275875,8.764551281875,2.07866990143347,0.0752275674804538,0.0987530238736559,-6.67843425494773,"ARRB2_HUMAN",16,-2.13817599791026,0.0667482492640225,0.0887544755447449,-1.59069275875,"Non-significant",1.05180973793057,"ARRB2","ARRB2_HUMAN",1.59069275875
0.253075599499999,8.60898661625,2.08949919133726,0.0740221380582962,0.0972615123450318,-6.66242092317292,"NPRL3_HUMAN",15,-2.13808008952844,0.0667580228916459,0.0887544755447449,-0.253075599499999,"Non-significant",1.05180973793057,"NPRL3","NPRL3_HUMAN",0.253075599499999
-0.0695869950000017,13.0992916825,-2.00700213223418,0.0837092504440066,0.108903422131893,-6.78386450742188,"CSN2_HUMAN",23,2.13680529976728,0.0668880660448922,0.0889133431150286,0.0695869950000017,"Non-significant",1.05103306010522,"COPS2","CSN2_HUMAN",-0.0695869950000017
0.414496064249999,8.504978835875,2.13948685697947,0.0687020373431252,0.0909231390744547,-6.58824934516803,"AG10B_HUMAN",6,-2.13405958152916,0.0671690126466403,0.0892727227370753,-0.414496064249999,"Non-significant",1.04928121943634,"ALG10B","AG10B_HUMAN",0.414496064249999
0.0605897900000016,16.86360216,1.88675674806989,0.100095037469766,0.128027476605866,-6.95831255649385,"6PGD_HUMAN",34,-2.13335101139868,0.0672417040567326,0.089355245703011,-0.0605897900000016,"Non-significant",1.04887994665024,"PGD","6PGD_HUMAN",0.0605897900000016
0.56689190825,7.499758720375,2.10707323476447,0.0721066126097585,0.0950557769295675,-6.63639127733025,"SPIN1_HUMAN",6,-2.13267772163846,0.0673108481881911,0.0894330295362961,-0.56689190825,"Non-significant",1.04850205730975,"SPIN1","SPIN1_HUMAN",0.56689190825
-0.133566856500002,9.66428256025,-2.73537347514328,0.0283975685769024,0.0408469463369813,-5.68568080237786,"PRSS8_HUMAN",7,2.13218834154031,0.0673611496705337,0.0894857573795002,0.133566856500002,"Non-significant",1.0482460818205,"PRSS8","PRSS8_HUMAN",-0.133566856500002
0.0779764700000047,14.5798448325,2.02633609162911,0.0813323714270209,0.106040302978865,-6.75551989014702,"DNJA3_HUMAN",22,-2.13095040480669,0.067488558409553,0.089640885413508,-0.0779764700000047,"Non-significant",1.04749386244151,"DNAJA3","DNJA3_HUMAN",0.0779764700000047
0.17491412175,9.071626067125,2.06682285483337,0.076568580380801,0.100372716023293,-6.69592881969768,"GAN_HUMAN",20,-2.12976907069731,0.0676103637919231,0.0897885231451268,-0.17491412175,"Non-significant",1.0467791717211,"GAN","GAN_HUMAN",0.17491412175
-0.124963044999998,9.467294097,-2.11602540470187,0.0711498731291594,0.0939414599946248,-6.62311204077013,"STK4_HUMAN",15,2.12931762309242,0.0676569691836284,0.0898362623265287,0.124963044999998,"Non-significant",1.0465483253656,"STK4","STK4_HUMAN",-0.124963044999998
0.319407465000001,11.03156352,2.6126897552888,0.0340041196210222,0.0481715503001002,-5.87281757468041,"IR3IP_HUMAN",2,-2.1289359289668,0.0676963983243283,0.0898703800661654,-0.319407465000001,"Non-significant",1.0463834216532,"IER3IP1","IR3IP_HUMAN",0.319407465000001
-0.2548025845,7.98442429325,-2.07141808389745,0.0760456404615531,0.0997647787471487,-6.68914601510449,"L2GL1_HUMAN",18,2.12879534072705,0.0677109268643933,0.0898703800661654,0.2548025845,"Non-significant",1.0463834216532,"LLGL1","L2GL1_HUMAN",-0.2548025845
0.136179208750001,9.869830012375,2.4866992970986,0.0409650199454171,0.0571017286455962,-6.06476302573424,"RN167_HUMAN",8,-2.12875931908785,0.0677146498754558,0.0898703800661654,-0.136179208750001,"Non-significant",1.0463834216532,"RNF167","RN167_HUMAN",0.136179208750001
0.288125037499995,10.99783587375,3.45257993683814,0.0102361037201692,0.0163905999728925,-4.60490071220324,"NU3M_HUMAN",1,-2.1282108367378,0.067771363193264,0.0899314893507591,-0.288125037499995,"Non-significant",1.04608821419846,"MT-ND3","NU3M_HUMAN",0.288125037499995
0.0472092650000064,16.37203908,1.66813325853251,0.138138468466938,0.170954213875763,-7.26540457113868,"CLH1_HUMAN",119,-2.12787947969345,0.0678056484096353,0.0899628223586991,-0.0472092650000064,"Non-significant",1.04593692811878,"CLTC","CLH1_HUMAN",0.0472092650000064
0.2859535215,8.9940059185,2.26870107437531,0.0566551325239851,0.0765543623027685,-6.39484976299131,"RM30_HUMAN",5,-2.12693816038487,0.0679031394428611,0.0900779921882084,-0.2859535215,"Non-significant",1.04538130268034,"MRPL30","RM30_HUMAN",0.2859535215
-0.87492215625,6.947785079375,-2.06830786847319,0.07639919664504,0.100166251130976,-6.69373727633373,"PLCB1_HUMAN",15,2.12677622666937,0.0679199246384799,0.0900860810035794,0.87492215625,"Non-significant",1.04534230569475,"PLCB1","PLCB1_HUMAN",-0.87492215625
0.144095419999999,15.7496385575,2.03615544572359,0.0801507878051504,0.104726552535981,-6.74109579468863,"PNPO_HUMAN",28,-2.12398304320551,0.0682100975954243,0.0904567200490609,-0.144095419999999,"Non-significant",1.04355916377581,"PNPO","PNPO_HUMAN",0.144095419999999
0.622724056250001,6.938670635125,2.11465309812912,0.0712957109940596,0.0941192714125182,-6.62514850830519,"MCRS1_HUMAN",4,-2.12202154491386,0.068414601902918,0.0907136510051433,-0.622724056250001,"Non-significant",1.0423273534018,"MCRS1","MCRS1_HUMAN",0.622724056250001
0.230668544999997,9.13770365725,2.56195103983813,0.03664771170309,0.0516043371108161,-5.95017192951759,"ALG14_HUMAN",4,-2.12046333801028,0.0685774910111833,0.0909153305651564,-0.230668544999997,"Non-significant",1.04136287785096,"ALG14","ALG14_HUMAN",0.230668544999997
-0.0885767924999996,11.33879542125,-2.07591141091214,0.075537718240329,0.0991138585068078,-6.68250996148789,"RAB12_HUMAN",18,2.11810755687913,0.0688244832118468,0.0912284272672837,0.0885767924999996,"Non-significant",1.03986981209255,"RAB12","RAB12_HUMAN",-0.0885767924999996
0.674027204250002,7.745359778375,2.11978944174424,0.0707513833014907,0.0934592399072661,-6.61752474022548,"ATF3_HUMAN",3,-2.11696189104015,0.068944918029786,0.0913609588076552,-0.674027204250002,"Non-significant",1.03923935127545,"ATF3","ATF3_HUMAN",0.674027204250002
0.0793728799999993,13.3546047225,1.93033160546872,0.0938245438176472,0.120666322831698,-6.8954840863635,"LRRF1_HUMAN",40,-2.11695022623257,0.0689461453286861,0.0913609588076552,-0.0793728799999993,"Non-significant",1.03923935127545,"LRRFIP1","LRRF1_HUMAN",0.0793728799999993
0.0775177475000035,11.22206962125,1.90790778850308,0.0970021305271205,0.124335608000775,-6.92787444175849,"XPO7_HUMAN",50,-2.11542009565037,0.0691073233560973,0.09156014281178,-0.0775177475000035,"Non-significant",1.03829353860213,"XPO7","XPO7_HUMAN",0.0775177475000035
0.753383398,6.8517495395,2.05726473558588,0.0776677291132088,0.101702856718229,-6.7100248226447,"MRP4_HUMAN",15,-2.11511047948142,0.0691399823502902,0.0915890163807318,-0.753383398,"Non-significant",1.0381566050576,"ABCC4","MRP4_HUMAN",0.753383398
-0.636143207749998,7.544253349375,-2.06152763481719,0.0771755957530167,0.101105548119704,-6.70374010356823,"DIXC1_HUMAN",11,2.11461886723676,0.0691918699988151,0.0916433488717808,0.636143207749998,"Non-significant",1.03789904901166,"DIXDC1","DIXC1_HUMAN",-0.636143207749998
0.872624635750001,7.336703538875,2.05944041174906,0.0774161700256955,0.101389200923957,-6.70681767844997,"KAT5_HUMAN",10,-2.1142513986999,0.0692306798954368,0.0916761852690568,-0.872624635750001,"Non-significant",1.03774346639618,"KAT5","KAT5_HUMAN",0.872624635750001
0.103565692499997,13.78400540375,3.72985271919117,0.00702733555623751,0.0117526609927631,-4.19958218254728,"NDUB5_HUMAN",7,-2.11417818893852,0.0692384144528195,0.0916761852690568,-0.103565692499997,"Non-significant",1.03774346639618,"NDUFB5","NDUB5_HUMAN",0.103565692499997
-1.09436786175,7.125631630375,-2.10156137145531,0.0727020300428947,0.095780776997743,-6.64456073260792,"MZT2A_HUMAN",1,2.11400165029479,0.0692570691393921,0.0916864827667561,1.09436786175,"Non-significant",1.03769468714922,"MZT2A","MZT2A_HUMAN",-1.09436786175
-0.0790913124999975,12.32779633875,-2.42002780526243,0.0452258879038071,0.062565076176135,-6.16607690837993,"CHP1_HUMAN",12,2.11331411719115,0.0693297674700648,0.0917683118726722,0.0790913124999975,"Non-significant",1.03730725730216,"CHP1","CHP1_HUMAN",-0.0790913124999975
0.446779847250001,7.085041463375,2.27858760447516,0.0558260380998848,0.0755188051908087,-6.3799680299348,"NUPR1_HUMAN",2,-2.11281059893665,0.0693830562288218,0.0918244278462457,-0.446779847250001,"Non-significant",1.03704176904303,"NUPR1","NUPR1_HUMAN",0.446779847250001
0.0610082124999973,13.53236973125,2.00236006225498,0.0842900361412069,0.10954065905554,-6.7906587353533,"EMD_HUMAN",21,-2.11221920440013,0.0694456968122062,0.0918929008524468,-0.0610082124999973,"Non-significant",1.0367180385562,"EMD","EMD_HUMAN",0.0610082124999973
1.20871043225,7.920199513625,2.06267210854337,0.0770439973370133,0.100948834688899,-6.70205225757544,"RRP36_HUMAN",5,-2.11196821505461,0.0694722985036151,0.0919136719646792,-1.20871043225,"Non-significant",1.03661988342142,"RRP36","RRP36_HUMAN",1.20871043225
0.246362447249997,9.539875149625,3.31278456705497,0.0124247851373779,0.0194988854818392,-4.81245107973752,"NFYA_HUMAN",2,-2.11155710945921,0.06951589221815,0.0919569139213412,-0.246362447249997,"Non-significant",1.03641561210286,"NFYA","NFYA_HUMAN",0.246362447249997
0.241111994250002,7.924885869125,2.08348385415443,0.0746893319266039,0.0980922995963453,-6.6713183629165,"STX2_HUMAN",12,-2.1109316264109,0.069582270347531,0.0920302772256926,-0.241111994250002,"Non-significant",1.03606926973257,"STX2","STX2_HUMAN",0.241111994250002
-0.141365290000001,11.7058132875,-2.11412502665871,0.0713519094617997,0.0941492243039308,-6.62593207106101,"ALKMO_HUMAN",13,2.10405313775652,0.0703163740869456,0.0929866202037754,0.141365290000001,"Non-significant",1.03157953735686,"AGMO","ALKMO_HUMAN",-0.141365290000001
-0.0864610674999984,10.58403873375,-1.96527350402436,0.0890743205576271,0.115119203922146,-6.84477585959208,"WDR48_HUMAN",29,2.10242636881745,0.0704911041915073,0.0932030615263082,0.0864610674999984,"Non-significant",1.03056982174318,"WDR48","WDR48_HUMAN",-0.0864610674999984
0.149676561500002,9.4981223345,2.0137173521849,0.0828760443804863,0.107936059654376,-6.77402817025466,"TEX2_HUMAN",30,-2.10090289564578,0.0706551275290261,0.0934052807312046,-0.149676561500002,"Non-significant",1.0296285699413,"TEX2","TEX2_HUMAN",0.149676561500002
0.0854644750000002,10.5455660825,1.91582874913371,0.0958679047609112,0.122975280661957,-6.9164468483035,"BIG1_HUMAN",54,-2.09996908375931,0.0707558514612363,0.0935237685379897,-0.0854644750000002,"Non-significant",1.02907800160799,"ARFGEF1","BIG1_HUMAN",0.0854644750000002
-0.225830794999998,10.950339915,-2.37994103329825,0.0480033987291188,0.066024034391374,-6.2268621845648,"CLD1_HUMAN",5,2.09939010154248,0.0708183734036386,0.0935917324269786,0.225830794999998,"Non-significant",1.02876251365427,"CLDN1","CLD1_HUMAN",-0.225830794999998
-0.0710794950000011,14.930745485,-2.00344729866074,0.0841536539256651,0.109397154370671,-6.78906783228623,"GALT_HUMAN",21,2.09923089930019,0.0708355745516629,0.0935997896058891,0.0710794950000011,"Non-significant",1.02872512747027,"GALT","GALT_HUMAN",-0.0710794950000011
0.2277791525,11.36358869125,2.06455827383949,0.0768275991981825,0.100696599850953,-6.69927005833727,"ISCA2_HUMAN",13,-2.09765672682985,0.0710058792321834,0.0938101185028329,-0.2277791525,"Non-significant",1.02775031542751,"ISCA2","ISCA2_HUMAN",0.2277791525
0.193725587500003,10.68750357625,2.27297528149652,0.0562951778096511,0.076092375522378,-6.38841728890447,"SIM12_HUMAN",7,-2.09689797738999,0.0710881099641271,0.0939040399447779,-0.193725587500003,"Non-significant",1.02731572309084,"SMIM12","SIM12_HUMAN",0.193725587500003
0.370411753500001,7.59889358275,2.11452028404202,0.0713098411995366,0.0941231837567953,-6.62534558471767,"RNH2A_HUMAN",6,-2.09521307119323,0.0712710501790436,0.0941309435849512,-0.370411753500001,"Non-significant",1.02626758784673,"RNASEH2A","RNH2A_HUMAN",0.370411753500001
-0.2370035675,11.94058740125,-2.14475822178358,0.0681637083728323,0.0903383487224219,-6.58040451744176,"CMC4_HUMAN",8,2.09506653898511,0.0712869819531306,0.094137234980877,0.2370035675,"Non-significant",1.02623856203306,"CMC4","CMC4_HUMAN",-0.2370035675
0.532748341750001,8.510925471625,2.036533692363,0.0801056128633171,0.104683753616264,-6.74053979600576,"CG025_HUMAN",16,-2.09339684200595,0.0714687683873144,0.0943625076341907,-0.532748341750001,"Non-significant",1.02520052648482,"C7orf25","CG025_HUMAN",0.532748341750001
1.1825397015,8.7638367415,2.039521531594,0.079749649783712,0.104250899197722,-6.73614689197899,"JUN_HUMAN",6,-2.0906815339492,0.0717653701257838,0.0947392803117043,-1.1825397015,"Non-significant",1.02346991871976,"JUN","JUN_HUMAN",1.1825397015
0.44855332375,7.471168756625,2.02682230858928,0.0812734618498838,0.106010275930399,-6.75480610808571,"TANC1_HUMAN",36,-2.0890306691277,0.0719462915434676,0.0949632463858266,-0.44855332375,"Non-significant",1.02244444713527,"TANC1","TANC1_HUMAN",0.44855332375
-0.114349365249998,8.761733531875,-2.66578104397418,0.0314485745095207,0.0448452097006852,-5.79183710091861,"PI42A_HUMAN",8,2.08872226929241,0.0719801394182786,0.0949930476212103,0.114349365249998,"Non-significant",1.02230817881887,"PIP4K2A","PI42A_HUMAN",-0.114349365249998
0.0773544300000015,12.2039990425,2.40068454532361,0.0465450514101357,0.0642108409715276,-6.19542176173618,"SCAM3_HUMAN",12,-2.08804803453089,0.0720541934689786,0.0950758917892957,-0.0773544300000015,"Non-significant",1.02192959231813,"SCAMP3","SCAM3_HUMAN",0.0773544300000015
-0.174113992499999,10.93282401625,-2.46821217152173,0.0421035468231946,0.0585531754120949,-6.09287959068119,"DCTN5_HUMAN",6,2.08703974675292,0.0721650779474919,0.0952073003630316,0.174113992499999,"Non-significant",1.02132974924344,"DCTN5","DCTN5_HUMAN",-0.174113992499999
-0.0777599825000035,13.96766102125,-2.14608666117265,0.06802870918341,0.0901877932851467,-6.5784268708166,"GHC2_HUMAN",15,2.08629596935799,0.0722469810546111,0.0953004387025536,0.0777599825000035,"Non-significant",1.02090510014174,"SLC25A18","GHC2_HUMAN",-0.0777599825000035
0.119036673249997,10.025929450875,1.98362298998891,0.0866748005255283,0.112362641284171,-6.81803696489399,"FA83G_HUMAN",30,-2.08546127573305,0.0723390046129582,0.0954068956161202,-0.119036673249997,"Non-significant",1.0204202351512,"FAM83G","FA83G_HUMAN",0.119036673249997
1.8856942635,9.19992673325,2.02572432765613,0.0814065519491208,0.106120604141531,-6.75641791303357,"RPA49_HUMAN",15,-2.08371498656473,0.0725319033374442,0.0956349748574774,-1.8856942635,"Non-significant",1.01938325197287,"POLR1E","RPA49_HUMAN",1.8856942635
1.2838608025,7.12113040675,2.03373753301572,0.080440159627925,0.105072075856777,-6.74464931976646,"DOK4_HUMAN",5,-2.08369033733756,0.0725346297619947,0.0956349748574774,-1.2838608025,"Non-significant",1.01938325197287,"DOK4","DOK4_HUMAN",1.2838608025
-0.52513802075,6.524990499125,-2.06119856360638,0.0772134754765643,0.101139453736124,-6.70422536654539,"TRPV4_HUMAN",6,2.08241804215513,0.0726754939872907,0.0958057145478376,0.52513802075,"Non-significant",1.01860858567537,"TRPV4","TRPV4_HUMAN",-0.52513802075
-0.139780759999997,13.1892930275,-2.27332074933461,0.0562661851175148,0.0760775865183722,-6.38789729026487,"PFD5_HUMAN",9,2.08040831473718,0.0728985527648248,0.0960847382728238,0.139780759999997,"Non-significant",1.0173455885048,"PFDN5","PFD5_HUMAN",-0.139780759999997
-0.204830169999996,14.194272995,-2.02833617176648,0.0810903128534478,0.105822921046867,-6.75258341056499,"EF1A2_HUMAN",17,2.07999821951461,0.072944151723674,0.0961298084551045,0.204830169999996,"Non-significant",1.01714192304706,"EEF1A2","EF1A2_HUMAN",-0.204830169999996
-0.203574659999999,11.7122271075,-2.45105739970444,0.0431890509978203,0.0599145014582994,-6.11895449708126,"EMC5_HUMAN",5,2.07973165663321,0.0729738062007566,0.0961538553175203,0.203574659999999,"Non-significant",1.01703329790956,"MMGT1","EMC5_HUMAN",-0.203574659999999
-0.660670042,7.10855591275,-2.02673376038074,0.0812841871323016,0.106010275930399,-6.75493610315874,"TINAL_HUMAN",10,2.0777461913977,0.0731950578038644,0.0964303129460414,0.660670042,"Non-significant",1.01578642381703,"TINAGL1","TINAL_HUMAN",-0.660670042
0.116989610000001,10.533984185,1.98185934840689,0.0869026484865076,0.11264069261768,-6.82061012519501,"IPO11_HUMAN",26,-2.07419608242759,0.073592311917601,0.0969385211991653,-0.116989610000001,"Non-significant",1.0135036097416,"IPO11","IPO11_HUMAN",0.116989610000001
0.346901415,11.3976230625,2.26485669138351,0.056980873989696,0.0769082124674376,-6.40063367014858,"CYB_HUMAN",3,-2.07293549344312,0.073733880060862,0.0971098242239072,-0.346901415,"Non-significant",1.01273683198276,"MT-CYB","CYB_HUMAN",0.346901415
