"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.0335750582500012,7.930684924125,0.182768460125826,0.860022112339689,0.8975023381096,-8.13545017391246,"QPCT_HUMAN",4,0.179146081181051,0.862446803374733,0.900552167879278,0.0335750582500012,"Non-significant",0.0454911239706367,"QPCT","QPCT_HUMAN"
0.0530847315000011,6.04894250625,0.185397796087864,0.858034251193281,0.895844398751976,-8.13490193365477,"S36A4_HUMAN",1,0.179145633539422,0.862447142961906,0.900552167879278,0.0530847315000011,"Non-significant",0.0454911239706367,"SLC36A4","S36A4_HUMAN"
0.018311262000001,8.9288192985,0.320024052099074,0.758041330394139,0.821065326894397,-8.09654900113234,"CUX2_HUMAN",2,0.179053258690797,0.862517220463805,0.900552167879278,0.018311262000001,"Non-significant",0.0454911239706367,"CUX2","CUX2_HUMAN"
-0.0186419492499983,9.052795648625,-0.211050071892157,0.83870019491727,0.881691686574915,-8.12914676184443,"GEMI7_HUMAN",4,-0.178754530307413,0.862743851019862,0.90067722569314,-0.0186419492499983,"Non-significant",0.0454308185828163,"GEMIN7","GEMI7_HUMAN"
-0.0216848852499991,7.695855498125,-0.181056464118152,0.861317018698101,0.898145322188085,-8.13580297009168,"STK16_HUMAN",7,-0.177657300528476,0.863576382074038,0.901434715108615,-0.0216848852499991,"Non-significant",0.0450657208492438,"STK16","STK16_HUMAN"
0.00394964250000029,11.14039778625,0.147071299748501,0.887111282625366,0.918607002610468,-8.14212439794136,"NU153_HUMAN",60,0.17738887768747,0.863780077697673,0.901535695259248,0.00394964250000029,"Non-significant",0.0450170732153223,"NUP153","NU153_HUMAN"
0.00733876500000363,12.262756705,0.21782457801652,0.833613430810787,0.878035901305857,-8.1275040486223,"ERI3_HUMAN",10,0.17664412874372,0.864345295722207,0.901949863210726,0.00733876500000363,"Non-significant",0.0448176029637028,"ERI3","ERI3_HUMAN"
0.00243234749999743,14.63237595625,0.123927204549797,0.90476335571787,0.932076549174521,-8.14568410571764,"XPO2_HUMAN",53,0.176584028472473,0.864390911735229,0.901949863210726,0.00243234749999743,"Non-significant",0.0448176029637028,"CSE1L","XPO2_HUMAN"
0.00871657999999798,11.9804198725,0.211810789573374,0.838128580654326,0.881310604582748,-8.12896485364945,"AP3S1_HUMAN",9,0.175778414669912,0.865002423890282,0.902476226138282,0.00871657999999798,"Non-significant",0.0445642298577059,"AP3S1","AP3S1_HUMAN"
-0.00976705500000108,14.56590724,-0.200079749648152,0.846954830561761,0.887712293808143,-8.13169813907518,"SRP09_HUMAN",9,-0.175325249407514,0.865346448026281,0.902630387821516,-0.00976705500000108,"Non-significant",0.0444900496757774,"SRP9","SRP09_HUMAN"
-0.0382771492500016,8.493195056875,-0.172192166379225,0.868028915937046,0.903389626957021,-8.13757702217964,"ACOT2_HUMAN",7,-0.175301660132342,0.86536435686151,0.902630387821516,-0.0382771492500016,"Non-significant",0.0444900496757774,"ACOT2","ACOT2_HUMAN"
-0.0123846529999998,8.7795096635,-0.172432129030105,0.867847064506074,0.903319697051334,-8.13753015997117,"CRLF3_HUMAN",13,-0.173235506969494,0.866933290003299,0.904154998940585,-0.0123846529999998,"Non-significant",0.0437571122078676,"CRLF3","CRLF3_HUMAN"
0.0099380020000055,8.4065374135,0.207172440063233,0.841615510542513,0.88387455000783,-8.1300639608384,"NAA80_HUMAN",8,0.173093309454551,0.867041291001369,0.904155764177971,0.0099380020000055,"Non-significant",0.0437567446401013,"NAA80","NAA80_HUMAN"
0.153117776000001,7.260258615,0.166499466272766,0.872345501753031,0.907076613982105,-8.13866976121996,"NOP53_HUMAN",8,0.172096763208168,0.86779826561472,0.904833199018613,0.153117776000001,"Non-significant",0.0434314731952462,"NOP53","NOP53_HUMAN"
0.039935112500002,10.69214820875,0.171058962956374,0.868887808987799,0.90406805850613,-8.13779745042666,"MT1F_HUMAN",4,0.171024096235768,0.86861322466728,0.905570917838034,0.039935112500002,"Non-significant",0.0430775331801739,"MT1F","MT1F_HUMAN"
0.00611448300000106,9.98541545875,0.154652802623665,0.881343147051866,0.914206422163448,-8.14082687574328,"TMF1_HUMAN",54,0.170281839003571,0.869177253404997,0.906046879662469,0.00611448300000106,"Non-significant",0.04284933096336,"TMF1","TMF1_HUMAN"
-0.0109045499999976,10.6518286475,-0.175715941302258,0.865359348092775,0.901398164245428,-8.13688236338061,"SUMF1_HUMAN",11,-0.170112792363595,0.86930572032416,0.906068742007215,-0.0109045499999976,"Non-significant",0.042838851835459,"SUMF1","SUMF1_HUMAN"
-0.00849270750000031,12.20025146125,-0.160839145565098,0.876642140566738,0.910413439025995,-8.13972013940891,"SUN2_HUMAN",27,-0.169137942284287,0.870046638224802,0.906728871611876,-0.00849270750000031,"Non-significant",0.0425225554599964,"SUN2","SUN2_HUMAN"
0.0157365800000004,8.74582934375,0.169827430498539,0.869821443060868,0.904864030765137,-8.13803536839777,"AL14E_HUMAN",10,0.168807850001598,0.870297550348482,0.906869300382303,0.0157365800000004,"Non-significant",0.042455299723681,"ARL14EP","AL14E_HUMAN"
0.0137732027500022,8.976607203375,0.209333486181367,0.839990443415061,0.882341610143905,-8.12955486860584,"DTD2_HUMAN",5,0.168494579262821,0.87053569051619,0.906869300382303,0.0137732027500022,"Non-significant",0.042455299723681,"DTD2","DTD2_HUMAN"
0.00598764500000115,16.1599638475,0.185291536185941,0.858114565846892,0.895844398751976,-8.13492424020693,"PGRC2_HUMAN",13,0.168325194859058,0.87066445797609,0.906869300382303,0.00598764500000115,"Non-significant",0.042455299723681,"PGRMC2","PGRC2_HUMAN"
0.0141315474999981,10.94653725625,0.173887314432489,0.866744461324272,0.902394894330816,-8.13724459116107,"MGDP1_HUMAN",9,0.168314809530397,0.870672353125504,0.906869300382303,0.0141315474999981,"Non-significant",0.042455299723681,"MDP1","MGDP1_HUMAN"
0.0156197547499985,8.742427587375,0.163724325721658,0.874451492259763,0.908763013429451,-8.13918924571592,"TAB2_HUMAN",16,0.168253013872919,0.870719331829871,0.906869300382303,0.0156197547499985,"Non-significant",0.042455299723681,"TAB2","TAB2_HUMAN"
0.0102348350000039,14.1668069375,0.237151001024474,0.819149295462391,0.867700372370415,-8.12253649600706,"COA3_HUMAN",6,0.167992160571254,0.870917645513285,0.906963779840806,0.0102348350000039,"Non-significant",0.0424100564121931,"COA3","COA3_HUMAN"
-0.0511374475000004,6.82042598725,-0.162755059852588,0.875187302706631,0.909387792716246,-8.13936864265177,"NGBR_HUMAN",7,-0.167003977195981,0.871669000384493,0.907634095644334,-0.0511374475000004,"Non-significant",0.0420891980316344,"NUS1","NGBR_HUMAN"
0.0543092487499983,8.214510977125,0.161310889330168,0.876283877360854,0.910302785589677,-8.13963397598601,"SPA2L_HUMAN",8,0.165959622212706,0.87246321646912,0.908348870012131,0.0543092487499983,"Non-significant",0.0417473197369135,"SPATA2L","SPA2L_HUMAN"
0.0806833507500002,7.304641544875,0.160637373351996,0.876795384788085,0.910413439025995,-8.1397569163607,"EXTL2_HUMAN",6,0.165467761267056,0.872837322984566,0.908557429274109,0.0806833507500002,"Non-significant",0.0416476160405146,"EXTL2","EXTL2_HUMAN"
0.0137937072500005,9.461845755625,0.158791508307997,0.878197563862843,0.911728940238934,-8.14009123372638,"NFXL1_HUMAN",29,0.165412817223188,0.872879115228584,0.908557429274109,0.0137937072500005,"Non-significant",0.0416476160405146,"NFXL1","NFXL1_HUMAN"
-0.00902247249999988,10.46411359125,-0.161769965445044,0.875935264234312,0.910052797020956,-8.13954988576825,"WAC2A_HUMAN",16,-0.164213436368453,0.873791510009923,0.909394818850925,-0.00902247249999988,"Non-significant",0.0412475244555897,"WASHC2A","WAC2A_HUMAN"
-0.0124468824999973,11.11149811875,-0.258036179187816,0.803602740771917,0.855356421513637,-8.11670154532346,"GOT1A_HUMAN",4,-0.164023866715723,0.873935738272671,0.909432634308685,-0.0124468824999973,"Non-significant",0.0412294655192023,"GOLT1A","GOT1A_HUMAN"
-0.00607299750000578,17.33859872875,-0.150442071628604,0.884545818414275,0.916738805288814,-8.14155551356064,"HS90A_HUMAN",39,-0.163433963875556,0.8743845800558,0.909688668577162,-0.00607299750000578,"Non-significant",0.041107214990295,"HSP90AA1","HS90A_HUMAN"
-0.00819826250000233,11.27748775625,-0.158601589232405,0.878341859123733,0.911766444649501,-8.14012541359831,"ITIH3_HUMAN",19,-0.163416818330058,0.874397626386543,0.909688668577162,-0.00819826250000233,"Non-significant",0.041107214990295,"ITIH3","ITIH3_HUMAN"
0.0116689249999986,11.3138285875,0.178344706927557,0.863369046554957,0.899658510744435,-8.13635505641368,"NUDT3_HUMAN",8,0.162651853889149,0.874979742374442,0.910181938599799,0.0116689249999986,"Non-significant",0.0408717867644411,"NUDT3","NUDT3_HUMAN"
-0.12039792525,6.542587220625,-0.156707917777122,0.87978088720887,0.912922946975694,-8.140463997142,"P52K_HUMAN",18,-0.162086840432557,0.875409753790266,0.910516882366504,-0.12039792525,"Non-significant",0.0407119973148149,"THAP12","P52K_HUMAN"
0.0812834499999981,6.89326828725,0.156786149765489,0.879721427960152,0.912922946975694,-8.1404500894497,"LIN54_HUMAN",9,0.161892240866897,0.875557866793664,0.910558576089302,0.0812834499999981,"Non-significant",0.0406921108750077,"LIN54","LIN54_HUMAN"
0.0178766225000029,10.80826187125,0.204003819371343,0.843999742780875,0.885165339293268,-8.13080097471666,"DMAC1_HUMAN",3,0.161743037577603,0.875671431486423,0.910564334566871,0.0178766225000029,"Non-significant",0.040689364355245,"DMAC1","DMAC1_HUMAN"
0.0096912350000018,12.9435310375,0.203462263212518,0.844407412729829,0.885372568963768,-8.13092581595922,"TMM11_HUMAN",7,0.161251431467932,0.876045634714895,0.910733419752895,0.0096912350000018,"Non-significant",0.0406087265097322,"TMEM11","TMM11_HUMAN"
0.101289748749998,7.072781562875,0.157370520463218,0.879277310500702,0.912625101614385,-8.14034598487089,"CXL10_HUMAN",2,0.161245522730455,0.876050132560977,0.910733419752895,0.101289748749998,"Non-significant",0.0406087265097322,"CXCL10","CXL10_HUMAN"
0.0161786050000039,11.135618925,0.218962404491066,0.832759898261568,0.877526338598169,-8.12722311910457,"T179B_HUMAN",3,0.160654785006664,0.876499837954779,0.911088560133288,0.0161786050000039,"Non-significant",0.040439406443159,"TMEM179B","T179B_HUMAN"
-0.103167414500001,6.42174381025,-0.154658756528975,0.881338620187399,0.914206422163448,-8.14082583131493,"UBE2T_HUMAN",4,-0.159288994560417,0.87753974423611,0.912057028873757,-0.103167414500001,"Non-significant",0.0399780053658347,"UBE2T","UBE2T_HUMAN"
-0.021180868000001,7.62995791425,-0.153250461185897,0.882409504639088,0.914910518166499,-8.14107176046319,"PHIP_HUMAN",34,-0.159073887242351,0.877703549194351,0.912114809044407,-0.021180868000001,"Non-significant",0.039950493035293,"PHIP","PHIP_HUMAN"
0.223449229250001,7.050500035625,0.153251952562703,0.882408370439298,0.914910518166499,-8.14107150120774,"H2A2C_HUMAN;H2A2A_HUMAN",1,0.158074581559162,0.878464606536318,0.91263080310465,0.223449229250001,"Non-significant",0.0397048770134873,"H2AC20;H2AC18","H2A2C_HUMAN;H2A2A_HUMAN"
-0.00701427499999951,10.8793716425,-0.146802701731613,0.887315772729961,0.918705889736008,-8.14216917800369,"RNBP6_HUMAN",49,-0.158057623878454,0.878477522441356,0.91263080310465,-0.00701427499999951,"Non-significant",0.0397048770134873,"RANBP6","RNBP6_HUMAN"
0.0112929350000019,13.98156762,0.173423832890462,0.867095610002618,0.902648993048298,-8.13733580409371,"CDD_HUMAN",8,0.157995428012758,0.87852489457719,0.91263080310465,0.0112929350000019,"Non-significant",0.0397048770134873,"CDA","CDD_HUMAN"
-0.0920479297500014,6.800603866375,-0.154931192313221,0.881131487280261,0.914206422163448,-8.14077799816446,"HMSD_HUMAN",1,-0.157607477699074,0.878820392843628,0.912825273108926,-0.0920479297500014,"Non-significant",0.0396123442473772,"HMSD","HMSD_HUMAN"
0.0440647602500022,8.040845751625,0.153189185417549,0.882456105432867,0.914910518166499,-8.14108241024983,"TRI18_HUMAN",8,0.15729293294552,0.87905999369516,0.912961642047377,0.0440647602500022,"Non-significant",0.0395474689028445,"MID1","TRI18_HUMAN"
0.0664350990000013,6.89807963375,0.153800741738071,0.881991033428745,0.914765894028657,-8.14097593156265,"JOS1_HUMAN",3,0.156836714637436,0.879407536468071,0.913210068361386,0.0664350990000013,"Non-significant",0.0394293089539366,"JOSD1","JOS1_HUMAN"
0.00629902000000193,13.7919373525,0.16639471594537,0.872424974439782,0.907076613982105,-8.13868952701655,"MTX1_HUMAN",13,0.156078114078355,0.879985493135319,0.913613386160617,0.00629902000000193,"Non-significant",0.0392375458176884,"MTX1","MTX1_HUMAN"
-0.00558972249999989,12.18695294875,-0.152014787181475,0.883349341993979,0.915723970442411,-8.14128570404098,"TCEA1_HUMAN",19,-0.156042400754168,0.880012704026344,0.913613386160617,-0.00558972249999989,"Non-significant",0.0392375458176884,"TCEA1","TCEA1_HUMAN"
0.0117204184999977,8.27478420725,0.167666166828841,0.871460448002999,0.90640919499226,-8.13844877706288,"DPCD_HUMAN",8,0.155066464753864,0.88075636049089,0.914231836924393,0.0117204184999977,"Non-significant",0.0389436590477435,"DPCD","DPCD_HUMAN"
0.00358986750000057,11.56627595375,0.139226561083217,0.89308738086231,0.923433946674241,-8.14339872985222,"SCFD2_HUMAN",27,0.154958594525081,0.880838564651653,0.914231836924393,0.00358986750000057,"Non-significant",0.0389436590477435,"SCFD2","SCFD2_HUMAN"
0.0128154757499992,8.067198276625,0.17736102461284,0.864113692984898,0.900323154285501,-8.13655328315646,"BANP_HUMAN",6,0.154833630227864,0.880933797544183,0.914231836924393,0.0128154757499992,"Non-significant",0.0389436590477435,"BANP","BANP_HUMAN"
-0.058726191249999,7.612103164125,-0.148096837765354,0.886330600476905,0.918136983092029,-8.14195267414738,"AMD_HUMAN",10,-0.15284092444509,0.882452679713453,0.915695388071487,-0.058726191249999,"Non-significant",0.0382489731454746,"PAM","AMD_HUMAN"
-0.0151169300000014,15.0671988725,-0.210281401077388,0.839277890804055,0.881906756553174,-8.12932991522153,"GCSH_HUMAN",3,-0.15216910696592,0.882964870899095,0.916080563797417,-0.0151169300000014,"Non-significant",0.038066331054744,"GCSH","GCSH_HUMAN"
-0.0621796847500011,7.320852100625,-0.147118834813934,0.88707509399618,0.918607002610468,-8.14211646452716,"UIMC1_HUMAN",12,-0.151998218225258,0.883095165269686,0.916080563797417,-0.0621796847500011,"Non-significant",0.038066331054744,"UIMC1","UIMC1_HUMAN"
0.0224862102500012,9.110877037125,0.160601758926204,0.876822434216755,0.910413439025995,-8.13976340303067,"MPV17_HUMAN",4,0.151926407883313,0.883149918307962,0.916080563797417,0.0224862102500012,"Non-significant",0.038066331054744,"MPV17","MPV17_HUMAN"
0.0065722449999992,11.450675725,0.180967760097572,0.861384124400104,0.898145322188085,-8.13582115994942,"RPAB3_HUMAN",10,0.150862680362036,0.883961054415145,0.916809121159746,0.0065722449999992,"Non-significant",0.0377210746419106,"POLR2H","RPAB3_HUMAN"
0.0743526217499983,6.578317820875,0.149029749524532,0.885620546193621,0.917626992485068,-8.1417954302282,"SNPC5_HUMAN",1,0.150575919340571,0.884179746659304,0.916923115722352,0.0743526217499983,"Non-significant",0.0376670785256025,"SNAPC5","SNPC5_HUMAN"
-0.0142555237500019,9.559508323625,-0.185926208322085,0.857634886875127,0.895664099947966,-8.13479081889326,"RN146_HUMAN",4,-0.149616871198402,0.884911221668184,0.917568789204222,-0.0142555237500019,"Non-significant",0.0373613672372469,"RNF146","RN146_HUMAN"
-0.01517295825,8.784089326875,-0.178748047508204,0.863063760952908,0.899526573464598,-8.13627346308972,"SP30L_HUMAN",4,-0.149371184275817,0.88509862844429,0.917650226218564,-0.01517295825,"Non-significant",0.0373228239945307,"SAP30L","SP30L_HUMAN"
-0.0108571055000048,8.804647684,-0.143109525384219,0.890128397844042,0.921165410120003,-8.14277664392197,"DIP2A_HUMAN",25,-0.148960688781445,0.885411766328914,0.917778424323943,-0.0108571055000048,"Non-significant",0.0372621561719695,"DIP2A","DIP2A_HUMAN"
0.00905775750000082,10.57878553875,0.14996001212678,0.884912619831404,0.91700620513387,-8.1416376556823,"DIK1A_HUMAN",13,0.148923618255341,0.885440045865738,0.917778424323943,0.00905775750000082,"Non-significant",0.0372621561719695,"DIPK1A","DIK1A_HUMAN"
0.0312082767500002,8.333064436875,0.146163844218854,0.887802187017493,0.919096614390869,-8.14227535997257,"UN93B_HUMAN",7,0.148608391880232,0.885680525840613,0.917914810317291,0.0312082767500002,"Non-significant",0.0371976228574583,"UNC93B1","UN93B_HUMAN"
-0.0118656175000034,10.41860937875,-0.163765499643259,0.874420238334062,0.908763013429451,-8.13918160161424,"RWDD4_HUMAN",7,-0.148341265292244,0.885884321374083,0.918013147880766,-0.0118656175000034,"Non-significant",0.0371510987430112,"RWDD4","RWDD4_HUMAN"
0.0147585875000011,10.15311884875,0.178652981941604,0.863135713154783,0.899526573464598,-8.13629271072585,"RPB11_HUMAN",4,0.147865336511997,0.886247438278018,0.918276540534163,0.0147585875000011,"Non-significant",0.0370265105830381,"POLR2J","RPB11_HUMAN"
0.00993966999999785,11.4013247475,0.144675713510638,0.888935421836866,0.920156781365952,-8.14252091111398,"ANTR2_HUMAN",15,0.147074513904008,0.886850871711287,0.918788839436387,0.00993966999999785,"Non-significant",0.0367842888368617,"ANTXR2","ANTR2_HUMAN"
-0.116755127999999,7.73732703925,-0.141890950288293,0.891056804921884,0.921786672641944,-8.14297370276026,"NDEL1_HUMAN",7,-0.146594564927902,0.887217133085229,0.919035984536065,-0.116755127999999,"Non-significant",0.036667483630765,"NDEL1","NDEL1_HUMAN"
-0.016524553,9.136093259,-0.182196694486937,0.860454529155964,0.89762020126926,-8.13556836525931,"CLN8_HUMAN",3,-0.146476165674173,0.887307491061158,0.919035984536065,-0.016524553,"Non-significant",0.036667483630765,"CLN8","CLN8_HUMAN"
-0.0382369755000003,7.21919137225,-0.142240734152551,0.890790293129822,0.921624080126582,-8.14291730979419,"MKNK2_HUMAN",8,-0.145896853036674,0.887749626686638,0.919380956301962,-0.0382369755000003,"Non-significant",0.0365044962988145,"MKNK2","MKNK2_HUMAN"
-0.0202274349999989,12.77668214,-0.147442066566421,0.886829024038286,0.918540408407313,-8.14206245084836,"SPP2A_HUMAN",6,-0.144622243920427,0.888722565665644,0.920056099137447,-0.0202274349999989,"Non-significant",0.0361856913467806,"SPPL2A","SPP2A_HUMAN"
-0.0167143344999978,8.41319501375,-0.148316406765611,0.886163472897209,0.918076685478192,-8.14191575371378,"ZSC18_HUMAN",7,-0.144597620854689,0.888741363023683,0.920056099137447,-0.0167143344999978,"Non-significant",0.0361856913467806,"ZSCAN18","ZSC18_HUMAN"
-0.0977568624999989,8.9074418545,-0.140920980693863,0.891795935035304,0.922438082760164,-8.14312936117436,"EMC6_HUMAN",2,-0.144579629908697,0.888755097439655,0.920056099137447,-0.0977568624999989,"Non-significant",0.0361856913467806,"EMC6","EMC6_HUMAN"
-0.105306387000001,7.4238876105,-0.13986732118762,0.892598968023779,0.92315542349355,-8.14329724668812,"HOMEZ_HUMAN",7,-0.144470831461811,0.888838155804512,0.920056099137447,-0.105306387000001,"Non-significant",0.0361856913467806,"HOMEZ","HOMEZ_HUMAN"
0.00554728750000422,14.78769361875,0.13365362313756,0.897337359101743,0.92671518597624,-8.14426181891712,"CP8B1_HUMAN",33,0.143726390594855,0.889406512532798,0.920483409201697,0.00554728750000422,"Non-significant",0.035984034815683,"CYP8B1","CP8B1_HUMAN"
0.0670005082500005,8.681842148375,0.139720479080195,0.892710892535647,0.923157908622619,-8.14332054437991,"RBFA_HUMAN",5,0.143644057113489,0.889469375720468,0.920483409201697,0.0670005082500005,"Non-significant",0.035984034815683,"RBFA","RBFA_HUMAN"
0.0105776775000024,10.73267197375,0.150973298995683,0.884141639912124,0.916432597493765,-8.14146468990377,"NHEJ1_HUMAN",9,0.143095530613775,0.889888207554648,0.920803793454226,0.0105776775000024,"Non-significant",0.0358329002027171,"NHEJ1","NHEJ1_HUMAN"
0.0180118075000024,13.70075643125,0.188570280390827,0.855637215897671,0.893922421021501,-8.13423011799192,"SC61G_HUMAN",2,0.142726230263988,0.890170210692203,0.920982534175105,0.0180118075000024,"Non-significant",0.0357486058327912,"SEC61G","SC61G_HUMAN"
0.00775909424999988,9.029503583875,0.136266576900849,0.895344237498825,0.925200021806742,-8.14386151385725,"NSUN5_HUMAN",25,0.142538333980928,0.890313697468579,0.921017937648828,0.00775909424999988,"Non-significant",0.0357319114469696,"NSUN5","NSUN5_HUMAN"
-0.00631046249999834,15.51138806375,-0.132834175848769,0.897962584731974,0.926912048189104,-8.14438576994776,"PA2G4_HUMAN",29,-0.140739177345891,0.891687839784021,0.922326273351271,-0.00631046249999834,"Non-significant",0.0351154198898633,"PA2G4","PA2G4_HUMAN"
0.010201697500003,10.92621100125,0.239056940454246,0.817726823233389,0.866778092685391,-8.122024085716,"ATG12_HUMAN",4,0.140318622836132,0.892009103538351,0.922545366101198,0.010201697500003,"Non-significant",0.0350122682442631,"ATG12","ATG12_HUMAN"
-0.00672507224999741,9.988751292375,-0.133626180366753,0.897358296255791,0.92671518597624,-8.14426598223464,"LAR1B_HUMAN",21,-0.138769558859017,0.893192625295353,0.923656071477675,-0.00672507224999741,"Non-significant",0.0344897106680386,"LARP1B","LAR1B_HUMAN"
0.0118410587500009,8.539147496375,0.137443279922115,0.894446928558451,0.924386115843451,-8.14367872474255,"K0513_HUMAN",12,0.138349713872705,0.893513446385414,0.923874489644585,0.0118410587500009,"Non-significant",0.0343870246209721,"KIAA0513","K0513_HUMAN"
-0.00326418999999945,10.8826373825,-0.121366993069071,0.906719768928903,0.933407539362692,-8.14604070314954,"ADDA_HUMAN",31,-0.137270163077131,0.89433847252711,0.924614127919908,-0.00326418999999945,"Non-significant",0.0340394749139648,"ADD1","ADDA_HUMAN"
-0.00976061825000052,8.472695946875,-0.131129553320815,0.899263432605387,0.927430744332657,-8.14464118377288,"RSF1_HUMAN",29,-0.13695044797309,0.894582835206489,0.924651740597876,-0.00976061825000052,"Non-significant",0.0340218084672182,"RSF1","RSF1_HUMAN"
0.00676417349999703,9.6583646535,0.132916869087604,0.897899487551696,0.926912048189104,-8.14437329603539,"DHYS_HUMAN",19,0.136935511906945,0.894594251343656,0.924651740597876,0.00676417349999703,"Non-significant",0.0340218084672182,"DHPS","DHYS_HUMAN"
0.014405012000001,8.05626881125,0.132620427727592,0.898125683983242,0.926912048189104,-8.14441797712359,"TRI27_HUMAN",15,0.13621963892158,0.895141447925496,0.925103882364395,0.014405012000001,"Non-significant",0.0338094964453378,"TRIM27","TRI27_HUMAN"
-0.0428751710000004,7.85156828175,-0.132239696191059,0.898416211957524,0.926951329041966,-8.14447521720638,"MEF2D_HUMAN",8,-0.135993708239175,0.895314156561321,0.925168937802546,-0.0428751710000004,"Non-significant",0.0337789569297479,"MEF2D","MEF2D_HUMAN"
-0.0143045187500013,7.515936076875,-0.133623650551917,0.897360226354024,0.92671518597624,-8.1442663659877,"BASP1_HUMAN",11,-0.135041107800476,0.896042420450658,0.925807987494312,-0.0143045187500013,"Non-significant",0.0334790766211064,"BASP1","BASP1_HUMAN"
-0.0146505825000016,12.47890293625,-0.142559057262473,0.890547765405573,0.921486264989391,-8.14286586900609,"PA2GA_HUMAN",6,-0.134629197592348,0.896357358922475,0.926019877234654,-0.0146505825000016,"Non-significant",0.0333796909847235,"PLA2G2A","PA2GA_HUMAN"
0.0145914575000035,11.89117848875,0.212203652430767,0.837833418619822,0.881220100517404,-8.12887065639798,"TMM19_HUMAN",2,0.134224344059085,0.896666921183707,0.92622616160018,0.0145914575000035,"Non-significant",0.0332829563607666,"TMEM19","TMM19_HUMAN"
0.0211615562499983,8.745495557875,0.143906672030627,0.889521167738217,0.920650039644576,-8.14264682879038,"DRB3_HUMAN",3,0.133174416778672,0.897469812974489,0.926941925445653,0.0211615562499983,"Non-significant",0.0329474743221265,"HLA-DRB3","DRB3_HUMAN"
-0.00930190250000074,11.08268058375,-0.127714576272721,0.90187049245339,0.929664471186208,-8.14514299250734,"PELP1_HUMAN",24,-0.132871783576806,0.897701263698574,0.927067379528949,-0.00930190250000074,"Non-significant",0.0328887000581087,"PELP1","PELP1_HUMAN"
-0.00439572500000196,12.9308675525,-0.132170962727662,0.898468662744437,0.926951329041966,-8.14448553330762,"SERB_HUMAN",17,-0.132019693630144,0.898352989506055,0.927626773067076,-0.00439572500000196,"Non-significant",0.0326267252911668,"PSPH","SERB_HUMAN"
0.00527930250000352,11.28195726875,0.13121582050063,0.899197591595442,0.927430744332657,-8.1446283367113,"GGT7_HUMAN",16,0.130989201427103,0.89914127766158,0.92832432150146,0.00527930250000352,"Non-significant",0.0323002711609216,"GGT7","GGT7_HUMAN"
-0.0165883305000012,8.13501662,-0.126370056548519,0.902897281406652,0.93041646008875,-8.14533694466181,"SET1A_HUMAN",22,-0.130848662463269,0.89924879405142,0.92832432150146,-0.0165883305000012,"Non-significant",0.0323002711609216,"SETD1A","SET1A_HUMAN"
-0.00912881249999842,10.37782561875,-0.128078607555204,0.901592521761986,0.929605304701135,-8.145090128071,"STX16_HUMAN",15,-0.130359800844956,0.899622804737254,0.928542860210625,-0.00912881249999842,"Non-significant",0.0321980450492794,"STX16","STX16_HUMAN"
-0.0289635655000016,7.47538053975,-0.126325715135118,0.902931147648116,0.93041646008875,-8.14534330627368,"EDEM1_HUMAN",13,-0.13028398778075,0.899680809033121,0.928542860210625,-0.0289635655000016,"Non-significant",0.0321980450492794,"EDEM1","EDEM1_HUMAN"
-0.0413577559999965,8.35558903225,-0.132530647444979,0.898194191868853,0.926912048189104,-8.14443148965958,"RLA0L_HUMAN",1,-0.129370203179164,0.900379992966469,0.929150705278449,-0.0413577559999965,"Non-significant",0.0319138391144226,"RPLP0P6","RLA0L_HUMAN"
-0.00966620424999931,9.363164782625,-0.134494367628792,0.89669596489083,0.926369688450154,-8.14413385810184,"PRCC_HUMAN",9,-0.127987089882226,0.901438461669199,0.930129121484842,-0.00966620424999931,"Non-significant",0.0314567580526606,"PRCC","PRCC_HUMAN"
0.00610900000000214,12.9323300125,0.127749479413178,0.901843840122912,0.929664471186208,-8.14513793038337,"NUBP2_HUMAN",15,0.12757409454278,0.901754559733887,0.930341393390077,0.00610900000000214,"Non-significant",0.0313576556839107,"NUBP2","NUBP2_HUMAN"
-0.039385676500002,7.29787856325,-0.122908859858388,0.905541451108966,0.932764131907304,-8.14582683305456,"GPTC1_HUMAN",16,-0.12705907290048,0.902148772916903,0.930634194947568,-0.039385676500002,"Non-significant",0.0312209939215997,"GPATCH1","GPTC1_HUMAN"
0.052060127249999,7.507933497375,0.122059342692953,0.906190633727652,0.933090746602782,-8.14594500094032,"FZR1_HUMAN",12,0.126110234558657,0.902875118629142,0.931200252443347,0.052060127249999,"Non-significant",0.0309569149592879,"FZR1","FZR1_HUMAN"
0.00641130999999895,12.61450541,0.13599211319202,0.895553556638499,0.925302884151251,-8.14390392418737,"D39U1_HUMAN",11,0.12605362660801,0.902918455714732,0.931200252443347,0.00641130999999895,"Non-significant",0.0309569149592879,"SDR39U1","D39U1_HUMAN"
0.0554482937500023,6.972944736375,0.122575224063652,0.905796399199895,0.93291273813,-8.14587333913797,"CKS1_HUMAN",4,0.125616275528035,0.90325328828949,0.931394267481092,0.0554482937500023,"Non-significant",0.0308664393783689,"CKS1B","CKS1_HUMAN"
