"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1BM"
1.01671790975,9.968903302625,28.937432280952,1.25526912909587e-08,1.46953659571515e-06,10.7983137283677,"RIOX2_HUMAN",18,-29.4895060919304,4.97089058912143e-09,4.50533728771016e-07,-1.01671790975,"Up in D1BM",6.34627269043229,"RIOX2","RIOX2_HUMAN",1.01671790975
-0.48012638,12.877738,-23.9773230190699,4.70885414871143e-08,3.12195319557932e-06,9.39024330596758,"FA5_HUMAN",71,29.3135750843819,5.19726079546852e-09,4.66039481329832e-07,0.48012638,"Non-significant",6.33157728975342,"F5","FA5_HUMAN",-0.48012638
0.999312162500003,10.76895034375,28.6194102625594,1.35685612355509e-08,1.50882904511226e-06,10.7164117947498,"TRAF1_HUMAN",18,-29.1622312625945,5.40136562460764e-09,4.79243272103345e-07,-0.999312162500003,"Up in D1BM",6.31944397528642,"TRAF1","TRAF1_HUMAN",0.999312162500003
1.46534609825,8.856734395125,27.7832988149152,1.67180148920395e-08,1.63855985494187e-06,10.4960748576999,"LAMB3_HUMAN",46,-29.0897586048722,5.50230624827594e-09,4.83113951736645e-07,-1.46534609825,"Up in D1BM",6.31595042044197,"LAMB3","LAMB3_HUMAN",1.46534609825
-1.15951586,14.0464291575,-27.8712246819918,1.63503250291527e-08,1.63855985494187e-06,10.5195950797346,"CP1A2_HUMAN",25,29.0142724203544,5.60972147747373e-09,4.87467446738413e-07,1.15951586,"Up in D2BM",6.31205438134786,"CYP1A2","CP1A2_HUMAN",-1.15951586
1.0180456665,10.11409604675,31.5630503126998,6.8066457125641e-09,1.02452172698576e-06,11.4374510459368,"CR3L3_HUMAN",11,-28.931425072603,5.73035365181328e-09,4.92868887052389e-07,-1.0180456665,"Up in D1BM",6.30726859634708,"CREB3L3","CR3L3_HUMAN",1.0180456665
-0.605795860000001,15.250707625,-26.0056674814583,2.66181704287411e-08,2.14358713044871e-06,10.0018679291591,"HMCS1_HUMAN",32,28.7306285472236,6.03510920372379e-09,5.13347142140455e-07,0.605795860000001,"Up in D2BM",6.28958885139994,"HMGCS1","HMCS1_HUMAN",-0.605795860000001
-0.443759442499998,10.48134827625,-24.5966001723922,3.93700940413264e-08,2.80068683989059e-06,9.58279842910461,"DTNA_HUMAN",32,28.6955254962676,6.09024963982033e-09,5.13347142140455e-07,0.443759442499998,"Non-significant",6.28958885139994,"DTNA","DTNA_HUMAN",-0.443759442499998
-1.2688124175,11.36595785625,-27.9994798266886,1.5830392455834e-08,1.63362926582784e-06,10.5537540922043,"EKI2_HUMAN",17,28.5204094903851,6.37398827371799e-09,5.3154740854607e-07,1.2688124175,"Up in D2BM",6.27445799482507,"ETNK2","EKI2_HUMAN",-1.2688124175
-0.928718324999998,11.2683821925,-26.818687666477,2.14369392914873e-08,1.90769597488466e-06,10.2324258173294,"CDHR2_HUMAN",33,28.4855159148329,6.43229750524370e-09,5.3154740854607e-07,0.928718324999998,"Up in D2BM",6.27445799482507,"CDHR2","CDHR2_HUMAN",-0.928718324999998
-0.756544587500002,13.97489953125,-30.8265317377297,8.03943716546572e-09,1.14854942148662e-06,11.2645360950771,"ANGT_HUMAN",13,28.3058616893147,6.74223652934518e-09,5.51750599085927e-07,0.756544587500002,"Up in D2BM",6.25825718661294,"AGT","ANGT_HUMAN",-0.756544587500002
-0.433548927499995,14.64786219625,-22.2091941726804,8.05764601889417e-08,4.27156593039364e-06,8.80944752277638,"FLNA_HUMAN",152,28.1733324810742,6.98172483905748e-09,5.65855371811687e-07,0.433548927499995,"Non-significant",6.24729455688674,"FLNA","FLNA_HUMAN",-0.433548927499995
-0.6774191875,11.12558460375,-26.7674519872782,2.17272290412775e-08,1.90769597488466e-06,10.2181268670159,"ADAM9_HUMAN",22,28.0145673746613,7.28140057840493e-09,5.84523099765478e-07,0.6774191875,"Up in D2BM",6.23319832128153,"ADAM9","ADAM9_HUMAN",-0.6774191875
-0.400305747500003,12.39678406875,-21.437124687947,1.03232589890002e-07,5.14880177622975e-06,8.54015225436274,"EPIPL_HUMAN",173,27.9436142851032,7.42001602163108e-09,5.90031274021966e-07,0.400305747500003,"Non-significant",6.22912496839988,"EPPK1","EPIPL_HUMAN",-0.400305747500003
-0.220258235000003,15.6170728225,-16.3025886373497,6.95728589850629e-07,1.68688900027175e-05,6.44340389607035,"PDC6I_HUMAN",69,27.8776747020887,7.55152064010737e-09,5.94876331546402e-07,0.220258235000003,"Non-significant",6.22557331008542,"PDCD6IP","PDC6I_HUMAN",-0.220258235000003
0.637606382500001,11.99228298625,24.9463031056527,3.56537054004038e-08,2.63618493701757e-06,9.68921441110767,"DDX21_HUMAN",43,-27.7621340037628,7.78835923578635e-09,6.07852592578178e-07,-0.637606382500001,"Up in D1BM",6.21620172663457,"DDX21","DDX21_HUMAN",0.637606382500001
0.618846892500001,11.21731472125,28.5803396226393,1.36997112565566e-08,1.50882904511226e-06,10.7062785580774,"YTHD2_HUMAN",16,-27.7119610406188,7.89381544409711e-09,6.10430920901785e-07,-0.618846892500001,"Up in D1BM",6.21436347564803,"YTHDF2","YTHD2_HUMAN",0.618846892500001
-0.6572058175,12.45208990625,-25.9976778308339,2.66757323142555e-08,2.14358713044871e-06,9.99956275318614,"CADH1_HUMAN",23,27.3771118064721,8.64046890876369e-09,6.59296705075352e-07,0.6572058175,"Up in D2BM",6.18091909469641,"CDH1","CADH1_HUMAN",-0.6572058175
-0.3761577625,13.22580504375,-21.6543494796578,9.61975460115955e-08,4.82648282935559e-06,8.61694639165708,"VILI_HUMAN",48,27.3593892794442,8.68216090442094e-09,6.59296705075352e-07,0.3761577625,"Non-significant",6.18091909469641,"VIL1","VILI_HUMAN",-0.3761577625
-0.399375914499998,10.01904416025,-21.8811152543728,8.94298579862646e-08,4.56851074524984e-06,8.6962477922269,"PKP4_HUMAN",53,27.288251918803,8.85181799943309e-09,6.6617833854662e-07,0.399375914499998,"Non-significant",6.17640949293367,"PKP4","PKP4_HUMAN",-0.399375914499998
0.566946746500001,9.77709710675,25.6044442341078,2.96922581193876e-08,2.32382213106421e-06,9.88513029321844,"ANGL2_HUMAN",23,-27.1663596397101,9.15132122734428e-09,6.82623775445e-07,-0.566946746500001,"Up in D1BM",6.16581858953416,"ANGPTL2","ANGL2_HUMAN",0.566946746500001
-1.45054841000001,13.0638223875,-27.6382086195602,1.73455568904898e-08,1.66142839806749e-06,10.4570796052629,"SCD_HUMAN",11,27.1238307047581,9.25850661092525e-09,6.8456098441657e-07,1.45054841000001,"Up in D2BM",6.16458785649151,"SCD","SCD_HUMAN",-1.45054841000001
-2.12276911575,9.495286344625,-27.5918277696862,1.7551794269777e-08,1.66229296516798e-06,10.4445655161783,"CDO1_HUMAN",8,26.9771234682164,9.63930978831749e-09,7.06519497441114e-07,2.12276911575,"Up in D2BM",6.15087584865725,"CDO1","CDO1_HUMAN",-2.12276911575
0.410526515000003,12.11937535,24.5522556971165,3.98721581192159e-08,2.80068683989059e-06,9.5691863753069,"PACN3_HUMAN",23,-26.7129630849172,1.03705623010083e-08,7.53564393406891e-07,-0.410526515000003,"Non-significant",6.12287963053397,"PACSIN3","PACN3_HUMAN",0.410526515000003
-0.522313595,14.969646215,-29.0360549942647,1.22554784275939e-08,1.46953659571515e-06,10.8235050259056,"BAAT_HUMAN",15,26.6509267968497,1.05512705494542e-08,7.6014238855854e-07,0.522313595,"Up in D2BM",6.11910504880717,"BAAT","BAAT_HUMAN",-0.522313595
0.482078077499999,17.27195143625,23.414661677151,5.56261072187966e-08,3.43059063603944e-06,9.21055950844983,"A1AT_HUMAN",33,-26.5595445634293,1.08239925236077e-08,7.73181635436352e-07,-0.482078077499999,"Non-significant",6.11171846985737,"SERPINA1","A1AT_HUMAN",0.482078077499999
0.675013067499997,17.44725584875,27.4431427891448,1.8232022945621e-08,1.70753023787377e-06,10.4042889402583,"A1AG1_HUMAN",15,-26.4692325982032,1.11013866342387e-08,7.75135915895975e-07,-0.675013067499997,"Up in D1BM",6.11062213962499,"ORM1","A1AG1_HUMAN",0.675013067499997
-0.705529692499999,13.92380237375,-26.8046065666386,2.15162767428679e-08,1.90769597488466e-06,10.2284990707772,"FBX2_HUMAN",16,26.4673007326603,1.11074076711672e-08,7.75135915895975e-07,0.705529692499999,"Up in D2BM",6.11062213962499,"FBXO2","FBX2_HUMAN",-0.705529692499999
0.611974955000001,11.44976604,23.5516397779871,5.33957494420866e-08,3.35875203020409e-06,9.25472919149464,"LAMC1_HUMAN",57,-26.4609481350521,1.11272328655135e-08,7.75135915895975e-07,-0.611974955000001,"Up in D1BM",6.11062213962499,"LAMC1","LAMC1_HUMAN",0.611974955000001
0.4398906225,11.56891429375,23.0708303611407,6.17077817107517e-08,3.66906030261358e-06,9.09845082823782,"TCAF1_HUMAN",31,-26.3741226570744,1.14022527360166e-08,7.87783510753144e-07,-0.4398906225,"Non-significant",6.10359311373234,"TCAF1","TCAF1_HUMAN",0.4398906225
0.339868067499999,18.34401297625,20.1689928907549,1.58133737609619e-07,6.67775905360527e-06,8.07481486962913,"HS71A_HUMAN;HS71B_HUMAN",53,-26.2474963400316,1.18172476157417e-08,8.09817724821847e-07,-0.339868067499999,"Non-significant",6.09161272187722,"HSPA1A;HSPA1B","HS71A_HUMAN;HS71B_HUMAN",0.339868067499999
0.490885975000001,13.8419727075,23.4067103987315,5.57587990434694e-08,3.43059063603944e-06,9.20798700515568,"CFAB_HUMAN",30,-26.1028867046233,1.23122392848038e-08,8.36459005734342e-07,-0.490885975000001,"Non-significant",6.07755533864615,"CFB","CFAB_HUMAN",0.490885975000001
0.306182385000001,15.177559615,21.033748644763,1.1790923557596e-07,5.59946564444666e-06,8.39534392935102,"AK1D1_HUMAN",30,-26.0622959744655,1.24553683545189e-08,8.36459005734342e-07,-0.306182385000001,"Non-significant",6.07755533864615,"AKR1D1","AK1D1_HUMAN",0.306182385000001
-0.311203002499997,15.23785352625,-19.4223689853383,2.05790164682833e-07,8.0283108173597e-06,7.78631464779619,"A0A6Q8PH20_HUMAN",52,26.0487035673344,1.2503717489919e-08,8.36459005734342e-07,0.311203002499997,"Non-significant",6.07755533864615,"CAST","A0A6Q8PH20_HUMAN",-0.311203002499997
-0.613518715000001,11.98989749,-25.9939481722766,2.67026514055184e-08,2.14358713044871e-06,9.99848640313283,"SERB_HUMAN",17,25.847350805634,1.3245413825873e-08,8.79099158569159e-07,0.613518715000001,"Up in D2BM",6.05596213563088,"PSPH","SERB_HUMAN",-0.613518715000001
-0.550729752500001,12.75348615625,-22.6796786982363,6.95676332989957e-08,3.89907992525105e-06,8.96871037351163,"SRBS1_HUMAN",50,25.6926254990591,1.38492644742057e-08,9.11995705102185e-07,0.550729752500001,"Up in D2BM",6.04000720690712,"SORBS1","SRBS1_HUMAN",-0.550729752500001
-0.486436844999998,14.2867956175,-22.6592067648437,7.0009404949608e-08,3.89907992525105e-06,8.96185418993013,"ACSA_HUMAN",34,25.5719937716588,1.43417153797205e-08,9.37103247563285e-07,0.486436844999998,"Non-significant",6.02821255705593,"ACSS2","ACSA_HUMAN",-0.486436844999998
-0.30565404625,10.096187351875,-20.7271600414604,1.30662526058647e-07,6.051397978837e-06,8.28331174035094,"HOIL1_HUMAN",30,25.5350440150846,1.44964973702422e-08,9.39930587182855e-07,0.30565404625,"Non-significant",6.02690421737535,"RBCK1","HOIL1_HUMAN",-0.30565404625
0.223432542500003,19.39904975625,16.4189039487465,6.6226996035475e-07,1.65646097799115e-05,6.4979823565446,"ALDH2_HUMAN",50,-25.495756744898,1.46631488612005e-08,9.41754945512454e-07,-0.223432542500003,"Non-significant",6.02606209047364,"ALDH2","ALDH2_HUMAN",0.223432542500003
0.671767232500002,11.66774988125,27.8159094125694,1.65805546983851e-08,1.63855985494187e-06,10.5048079661356,"TXND9_HUMAN",13,-25.4573846557642,1.48280146636679e-08,9.41754945512454e-07,-0.671767232500002,"Up in D1BM",6.02606209047364,"TXNDC9","TXND9_HUMAN",0.671767232500002
-0.7965667225,10.62299740375,-24.259578811631,4.33748350767213e-08,2.92485187889347e-06,9.47866894436605,"AT2L1_HUMAN",25,25.4500380327342,1.48598182172448e-08,9.41754945512454e-07,0.7965667225,"Up in D2BM",6.02606209047364,"ETNPPL","AT2L1_HUMAN",-0.7965667225
0.956520795000001,10.6533132775,24.7778575821729,3.73914591990357e-08,2.71700525507476e-06,9.63816054323089,"OGFD1_HUMAN",18,-25.2885003783583,1.5579011073289e-08,9.79966301020542e-07,-0.956520795000001,"Up in D1BM",6.0087888585243,"OGFOD1","OGFD1_HUMAN",0.956520795000001
-1.18422126725,9.065853834125,-25.148253666974,3.36903468665612e-08,2.55834174538959e-06,9.74992841512658,"PCOC2_HUMAN",14,25.2200809258705,1.58954416620176e-08,9.92464279771452e-07,1.18422126725,"Up in D2BM",6.00328511517172,"PCOLCE2","PCOC2_HUMAN",-1.18422126725
0.707955360499998,9.441709757,23.702499097701,5.10564076471044e-08,3.23694144628085e-06,9.30305529373157,"UTP25_HUMAN",26,-25.0555945391259,1.6686378584787e-08,1.03399399076275e-06,-0.707955360499998,"Up in D1BM",5.98548198521322,"UTP25","UTP25_HUMAN",0.707955360499998
0.355554105000001,11.28884387,21.0251472860076,1.18247109350042e-07,5.59946564444666e-06,8.39222433277877,"GTPB4_HUMAN",32,-25.0315015751912,1.6805929141594e-08,1.03399399076275e-06,-0.355554105000001,"Non-significant",5.98548198521322,"GTPBP4","GTPB4_HUMAN",0.355554105000001
0.389052392499998,10.22620821125,21.7834228784612,9.22766373349117e-08,4.65748368919743e-06,8.66219152170736,"P66A_HUMAN",29,-24.960460312459,1.71641223651293e-08,1.04318447601052e-06,-0.389052392499998,"Non-significant",5.98163888445066,"GATAD2A","P66A_HUMAN",0.389052392499998
-1.03532671975,9.991227507625,-32.9807527216112,4.99289083651637e-09,8.52925302595846e-07,11.7573927486565,"TM7S3_HUMAN",7,24.9528842304138,1.7202828587669e-08,1.04318447601052e-06,1.03532671975,"Up in D2BM",5.98163888445066,"TM7SF3","TM7S3_HUMAN",-1.03532671975
-1.0946102175,12.65747976125,-23.9036517525176,4.81166059485813e-08,3.14399125225265e-06,9.36697760112798,"FA10_HUMAN",25,24.8292228181554,1.78487925502837e-08,1.07217526902541e-06,1.0946102175,"Up in D2BM",5.96973421450454,"F10","FA10_HUMAN",-1.0946102175
-0.268223762750003,9.769467115375,-17.7100042121984,3.91489307028492e-07,1.17016431522807e-05,7.07896309028968,"TP53B_HUMAN",52,24.8130459031333,1.79353082136176e-08,1.07217526902541e-06,0.268223762750003,"Non-significant",5.96973421450454,"TP53BP1","TP53B_HUMAN",-0.268223762750003
-1.8225357545,9.61623323025,-26.0386922419972,2.63817386916333e-08,2.14358713044871e-06,10.0113879436771,"SPP24_HUMAN",7,24.7462287131587,1.82977175390789e-08,1.08613705025983e-06,1.8225357545,"Up in D2BM",5.96411537141728,"SPP2","SPP24_HUMAN",-1.8225357545
0.2498166575,16.04198515375,16.9021286255413,5.41543746084725e-07,1.4491022970629e-05,6.72065061637458,"PCCA_HUMAN",58,-24.7220010604074,1.84311677638952e-08,1.08640778378932e-06,-0.2498166575,"Non-significant",5.96400713146137,"PCCA","PCCA_HUMAN",0.2498166575
-0.691077945750003,9.894022344625,-22.8166142588253,6.66930092448938e-08,3.79834712787304e-06,9.01440130868405,"ERBB2_HUMAN",39,24.6900194571581,1.86090183346313e-08,1.08927371904588e-06,0.691077945750003,"Up in D2BM",5.96286297448279,"ERBB2","ERBB2_HUMAN",-0.691077945750003
-0.523965359999998,14.7115128025,-21.9426232863043,8.76888505928207e-08,4.54615087698884e-06,8.71760724030132,"PLOD2_HUMAN",41,24.6522611225858,1.88214989376583e-08,1.09411320376222e-06,0.523965359999998,"Up in D2BM",5.96093774086751,"PLOD2","PLOD2_HUMAN",-0.523965359999998
-0.366626020000002,11.7889145625,-19.310329096284,2.14268337101703e-07,8.25652326038562e-06,7.74203088740129,"DYSF_HUMAN",102,24.5986435334204,1.91279606830521e-08,1.09715053250318e-06,0.366626020000002,"Non-significant",5.95973378176858,"DYSF","DYSF_HUMAN",-0.366626020000002
0.412381887499997,11.71279728375,21.8845401973337,8.93318848525364e-08,4.56851074524984e-06,8.69743882259739,"NUFP2_HUMAN",28,-24.5975834978092,1.91340761985961e-08,1.09715053250318e-06,-0.412381887499997,"Non-significant",5.95973378176858,"NUFIP2","NUFP2_HUMAN",0.412381887499997
-1.3130824565,9.24666917325,-23.4438160481794,5.51426444097236e-08,3.43059063603944e-06,9.21998386902041,"EHD2_HUMAN",29,24.3449723546144,2.06566057715784e-08,1.17644952735564e-06,1.3130824565,"Up in D2BM",5.92942670041413,"EHD2","EHD2_HUMAN",-1.3130824565
0.835736514500002,9.97486007275,24.4713007732729,4.0807656912106e-08,2.84270859596811e-06,9.54426708457011,"TGFR1_HUMAN",15,-24.3146152033188,2.08486332537052e-08,1.17701634755616e-06,-0.835736514500002,"Up in D1BM",5.92921750520743,"TGFBR1","TGFR1_HUMAN",0.835736514500002
0.264743565000003,14.53609097,17.4061335507448,4.41555278469176e-07,1.27026260826508e-05,6.94616737011694,"TSP1_HUMAN",52,-24.2993690542847,2.09458360580642e-08,1.17701634755616e-06,-0.264743565000003,"Non-significant",5.92921750520743,"THBS1","TSP1_HUMAN",0.264743565000003
-0.9016392225,11.09769427625,-23.7012532912212,5.10752417078364e-08,3.23694144628085e-06,9.30265757550431,"GBA3_HUMAN",18,24.1844869584241,2.16949925665828e-08,1.2064293257272e-06,0.9016392225,"Up in D2BM",5.91849811457219,"GBA3","GBA3_HUMAN",-0.9016392225
-0.656407595000001,11.4815770375,-27.3645282525057,1.86037967588745e-08,1.72320222945663e-06,10.3828944490653,"CAV1_HUMAN",12,24.1754021681019,2.1755517559679e-08,1.2064293257272e-06,0.656407595000001,"Up in D2BM",5.91849811457219,"CAV1","CAV1_HUMAN",-0.656407595000001
0.771363735000001,11.307668925,23.8691374397531,4.86070251661842e-08,3.15160473173667e-06,9.35605110337268,"LPP60_HUMAN",17,-24.1002084501724,2.22638785734702e-08,1.22279125337479e-06,-0.771363735000001,"Up in D1BM",5.91264767644305,"ASPG","LPP60_HUMAN",0.771363735000001
-0.475072145,15.2577706575,-21.9346101075212,8.79134645805174e-08,4.54615087698884e-06,8.71482816669894,"PEPD_HUMAN",28,24.0890130482241,2.23407110000851e-08,1.22279125337479e-06,0.475072145,"Non-significant",5.91264767644305,"PEPD","PEPD_HUMAN",-0.475072145
-0.860734703000002,9.975479246,-25.2064256665694,3.31478666816852e-08,2.54003062054477e-06,9.76731807592681,"CBPB2_HUMAN",12,23.9090178303963,2.36181282068381e-08,1.28436904938992e-06,0.860734703000002,"Up in D2BM",5.89131016856888,"CPB2","CBPB2_HUMAN",-0.860734703000002
-0.76402259,12.6943095925,-23.9541677317718,4.74089463796599e-08,3.12195319557932e-06,9.38293912072034,"VISL1_HUMAN",15,23.6865848711194,2.53124397138552e-08,1.36768304069285e-06,0.76402259,"Up in D2BM",5.86401453830845,"VSNL1","VISL1_HUMAN",-0.76402259
0.718791247499997,11.41671121375,24.3840852345299,4.1843601362011e-08,2.89098127770812e-06,9.51732002669645,"NOSIP_HUMAN",14,-23.5824601437515,2.61525416555175e-08,1.40407499117425e-06,-0.718791247499997,"Up in D1BM",5.85260969606417,"NOSIP","NOSIP_HUMAN",0.718791247499997
-0.485278364999999,12.4350038775,-22.9966570546745,6.31170653551986e-08,3.66906030261358e-06,9.07403055582985,"PLBL2_HUMAN",19,23.4321431142315,2.74215832543268e-08,1.46288940032102e-06,0.485278364999999,"Non-significant",5.83478850685211,"PLBD2","PLBL2_HUMAN",-0.485278364999999
0.561129094999997,13.328734875,20.5734082464928,1.37645190668248e-07,6.17379844282925e-06,8.22647162032809,"PGBM_HUMAN",175,-23.318898891983,2.84237318509869e-08,1.50681531932056e-06,-0.561129094999997,"Up in D1BM",5.82193997311002,"HSPG2","PGBM_HUMAN",0.561129094999997
0.511127472500002,12.21589374375,21.1638902544605,1.1292893534746e-07,5.40839770479398e-06,8.4423812778079,"LPIN2_HUMAN",32,-23.2565259552915,2.89933624426184e-08,1.52222255386498e-06,-0.511127472500002,"Up in D1BM",5.81752184766427,"LPIN2","LPIN2_HUMAN",0.511127472500002
-0.512877702499999,13.95858657375,-22.1347919672905,8.24932007079022e-08,4.31885210414228e-06,8.78393259559,"GLNA_HUMAN",22,23.2476409702128,2.90755523991294e-08,1.52222255386498e-06,0.512877702499999,"Up in D2BM",5.81752184766427,"GLUL","GLNA_HUMAN",-0.512877702499999
-0.608824253249999,9.291870832375,-21.2292172271031,1.10519584837013e-07,5.38479526353285e-06,8.46587776808064,"CARL1_HUMAN",40,23.1444671439237,3.00495172425911e-08,1.56230201674629e-06,0.608824253249999,"Up in D2BM",5.80623500661267,"CARMIL1","CARL1_HUMAN",-0.608824253249999
0.306116102500003,18.51797151375,17.5980041620423,4.09150227037999e-07,1.20164713021021e-05,7.03028843092945,"ENPL_HUMAN",71,-23.1276448031382,3.02117960291429e-08,1.56230201674629e-06,-0.306116102500003,"Non-significant",5.80623500661267,"HSP90B1","ENPL_HUMAN",0.306116102500003
0.341222284999999,15.4700829975,18.6713835744171,2.70935861652653e-07,9.59545536920257e-06,7.4843074130333,"DDX3X_HUMAN",49,-23.0828221864126,3.06490464444543e-08,1.57524885658723e-06,-0.341222284999999,"Non-significant",5.80265082695044,"DDX3X","DDX3X_HUMAN",0.341222284999999
-0.541231157500004,10.87117791125,-20.6271364641325,1.35157901346619e-07,6.13268399807001e-06,8.24638474704344,"TENS2_HUMAN",52,23.0531040538756,3.09428982218171e-08,1.58071326734361e-06,0.541231157500004,"Up in D2BM",5.80114690154405,"TNS2","TENS2_HUMAN",-0.541231157500004
-0.3697757675,11.77635335875,-20.4553729647297,1.43294760255434e-07,6.26981322713078e-06,8.18253259386352,"STAT6_HUMAN",27,22.9912262077456,3.15650322248042e-08,1.60278106399322e-06,0.3697757675,"Non-significant",5.79512579716761,"STAT6","STAT6_HUMAN",-0.3697757675
1.133268833,10.246097326,27.0728813515518,2.00605326229899e-08,1.83793727694763e-06,10.3029192844706,"EIF1A_HUMAN",7,-22.9095424147074,3.2408092727486e-08,1.63179310804284e-06,-1.133268833,"Up in D1BM",5.78733490546646,"EIF1AD","EIF1A_HUMAN",1.133268833
0.464911461249999,9.843269586875,19.7469786002834,1.83304307361558e-07,7.46411597464045e-06,7.91313767023875,"ZNFX1_HUMAN",74,-22.8985405541172,3.25235783783601e-08,1.63179310804284e-06,-0.464911461249999,"Non-significant",5.78733490546646,"ZNFX1","ZNFX1_HUMAN",0.464911461249999
