"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.171195864500003,7.14697664975,-0.48731367901061,0.640754518280925,0.688541539340887,-8.47443558236406,"CUED1_HUMAN",3,-0.493738138724113,0.635622400010212,0.683113758725752,-0.171195864500003,"Non-significant",0.165506967368318,"CUEDC1","CUED1_HUMAN"
0.0370836254999993,8.784775734,0.478452919772948,0.646742514505115,0.693649657050976,-8.47916110497311,"LRC14_HUMAN",22,0.49324001774132,0.635958029232602,0.683387331514738,0.0370836254999993,"Non-significant",0.165333076318993,"LRRC14","LRC14_HUMAN"
-0.129158139249999,7.100010573875,-0.481613710020303,0.644603244111408,0.691795358367082,-8.47748474328225,"PIAS1_HUMAN",7,-0.491940062005462,0.636834353422256,0.684241780114238,-0.129158139249999,"Non-significant",0.164790411122765,"PIAS1","PIAS1_HUMAN"
-0.00991821499999723,11.6043488975,-0.464408021888632,0.656291374300073,0.701837096419096,-8.48648463886946,"RDH13_HUMAN",22,-0.49014757812073,0.638043709182744,0.685453788516614,-0.00991821499999723,"Non-significant",0.164021818874079,"RDH13","RDH13_HUMAN"
-0.0154557250000007,11.3636171825,-0.454740530964958,0.66290443018121,0.707389852356717,-8.49140630663953,"PALS1_HUMAN",36,-0.489141936552743,0.638722708340532,0.686095795667433,-0.0154557250000007,"Non-significant",0.163615241982478,"PALS1","PALS1_HUMAN"
-0.170229792500001,7.53186136475,-0.482410727532488,0.644064377650244,0.691393102294181,-8.47706040359689,"THA11_HUMAN",3,-0.488836528200082,0.63892898967659,0.686229925329253,-0.170229792500001,"Non-significant",0.163530347017263,"THAP11","THA11_HUMAN"
0.0164556500000028,12.37849593,0.484516687708211,0.642641632252466,0.690305380177907,-8.47593600962609,"PAXX_HUMAN",17,0.487114553844248,0.640092691926625,0.6873921901197,0.0164556500000028,"Non-significant",0.162795406454229,"PAXX","PAXX_HUMAN"
0.184806585500001,7.59138953675,0.476052281338004,0.648369695204102,0.694952716286289,-8.48042739717484,"PEDS1_HUMAN",5,0.486713587352492,0.640363817298854,0.68759574726268,0.184806585500001,"Non-significant",0.162666818061283,"PEDS1","PEDS1_HUMAN"
0.246323704749999,6.333778560125,0.477901565743894,0.647116046298931,0.693961978912683,-8.4794524622825,"ZNHI1_HUMAN",2,0.486346012011496,0.640612415332249,0.68777506672214,0.246323704749999,"Non-significant",0.162553572307642,"ZNHIT1","ZNHI1_HUMAN"
-0.21767020225,7.578658699875,-0.473853134291226,0.64986210868291,0.696286731166677,-8.48158216232987,"HMR1_HUMAN",5,-0.485349075590303,0.641286907712254,0.688411531470528,-0.21767020225,"Non-significant",0.162151863486729,"MR1","HMR1_HUMAN"
0.0126624100000043,18.067341565,0.456415203454506,0.661756541259392,0.706426783976116,-8.49056072708593,"MDHM_HUMAN",25,0.485042308637166,0.641494527718065,0.688546717704771,0.0126624100000043,"Non-significant",0.162066587646616,"MDH2","MDHM_HUMAN"
-0.0235521775000027,12.28005802625,-0.478707941940426,0.646569778704246,0.693552642491485,-8.47902623464429,"NUD16_HUMAN",16,-0.484631181036252,0.641772832291184,0.688757728976622,-0.0235521775000027,"Non-significant",0.161933514625728,"NUDT16","NUD16_HUMAN"
0.127986669500001,7.58473265175,0.471685665686183,0.651334708357642,0.697509878890429,-8.48271538228219,"KPCE_HUMAN",11,0.484209095356829,0.642058618116068,0.688914575477451,0.127986669500001,"Non-significant",0.161834626711831,"PRKCE","KPCE_HUMAN"
0.0211465355000016,9.11821973325,0.466850059697742,0.654626066190813,0.700678490402839,-8.48522599456131,"TBCK_HUMAN",23,0.484173913194298,0.642082442158127,0.688914575477451,0.0211465355000016,"Non-significant",0.161834626711831,"TBCK","TBCK_HUMAN"
0.0182988642499993,9.099695801875,0.46487015124815,0.65597607188483,0.701728234854867,-8.48624693034112,"NISCH_HUMAN",23,0.483366750454871,0.642629144966225,0.689413397342536,0.0182988642499993,"Non-significant",0.161520281219047,"NISCH","NISCH_HUMAN"
-0.0152666549999996,11.9754735225,-0.496064206224217,0.634868965573141,0.683262322627171,-8.46968931531742,"NEK7_HUMAN",15,-0.483022423107879,0.642862434143567,0.689565909479451,-0.0152666549999996,"Non-significant",0.161424217152781,"NEK7","NEK7_HUMAN"
-0.0464169975000015,10.22324097125,-0.471995483443941,0.651124112883794,0.697372953938691,-8.48255369872309,"CHLE_HUMAN",15,-0.482915441786456,0.642934924973188,0.689565909479451,-0.0464169975000015,"Non-significant",0.161424217152781,"BCHE","CHLE_HUMAN"
0.369373798249998,7.440008878875,0.468748766349826,0.653332725098096,0.699382974327133,-8.48424309846332,"TMM94_HUMAN",7,0.481914304873072,0.643613497451257,0.690205874047919,0.369373798249998,"Non-significant",0.161021348933633,"TMEM94","TMM94_HUMAN"
0.0215399250000008,10.457628845,0.469459198291454,0.652849127704911,0.698954057846399,-8.48387436801481,"RBBP5_HUMAN",19,0.481221632213826,0.644083203009635,0.690621717105739,0.0215399250000008,"Non-significant",0.160759769063756,"RBBP5","RBBP5_HUMAN"
-0.0153796675000013,10.48245489625,-0.464679228864187,0.6561063256485,0.701728234854867,-8.48634516331276,"DBR1_HUMAN",21,-0.480708724603665,0.644431119737959,0.690906882252767,-0.0153796675000013,"Non-significant",0.160580481205941,"DBR1","DBR1_HUMAN"
0.0560028557500001,7.923501253125,0.501788253632718,0.631034191913755,0.679569081850139,-8.46654198220272,"TMTC4_HUMAN",5,0.480216302546981,0.644765229407748,0.691122810628095,0.0560028557500001,"Non-significant",0.160444772829866,"TMTC4","TMTC4_HUMAN"
0.0172102449999993,10.127981305,0.520037458979771,0.618889644638206,0.668711808057357,-8.45628373561636,"UBL7_HUMAN",12,0.480170206716782,0.644796509998735,0.691122810628095,0.0172102449999993,"Non-significant",0.160444772829866,"UBL7","UBL7_HUMAN"
0.0227601525000019,14.10585272375,0.518610679016846,0.619834638100232,0.669561215500046,-8.45709800891392,"TMX1_HUMAN",10,0.479808600752567,0.645041921903192,0.691297947834965,0.0227601525000019,"Non-significant",0.160334732348397,"TMX1","TMX1_HUMAN"
-0.11362922225,6.988577783125,-0.466448537160704,0.654899733886853,0.700793431120006,-8.48543336870314,"ELL2_HUMAN",15,-0.479513592565803,0.645242170433159,0.691424644620023,-0.11362922225,"Non-significant",0.160255144851846,"ELL2","ELL2_HUMAN"
0.279537558499999,6.8949545025,0.469465542091541,0.652844810226972,0.698954057846399,-8.48387107307354,"SELW_HUMAN",1,0.476555370008272,0.647251901732345,0.693490057163079,0.279537558499999,"Non-significant",0.158959761195115,"SELENOW","SELW_HUMAN"
-0.2128372195,8.0634748935,-0.473651594151887,0.649998966628324,0.696344851259551,-8.48168773943184,"TM2D2_HUMAN",1,-0.476013155032568,0.647620605621184,0.693796909606121,-0.2128372195,"Non-significant",0.158767638976516,"TM2D2","TM2D2_HUMAN"
-0.0416097650000005,10.1406900875,-0.637978501038632,0.543552613733443,0.597964628185746,-8.38193438121015,"TM208_HUMAN",3,-0.474877265553878,0.648393344986276,0.694472982295435,-0.0416097650000005,"Non-significant",0.158344645345006,"TMEM208","TM208_HUMAN"
-0.381604075250001,6.925728857625,-0.463490264106054,0.65691776582848,0.702328747865076,-8.48695605239372,"MAMC2_HUMAN",2,-0.474843292879318,0.648416463479069,0.694472982295435,-0.381604075250001,"Non-significant",0.158344645345006,"MAMDC2","MAMC2_HUMAN"
-0.0228157049999993,12.5776376725,-0.465489166419076,0.655553846673518,0.701404337853654,-8.48592817493846,"UBXN1_HUMAN",17,-0.473601664236178,0.649261676361522,0.695289883121747,-0.0228157049999993,"Non-significant",0.157834089809501,"UBXN1","UBXN1_HUMAN"
0.0695159425000007,10.42618262875,0.462395470114096,0.657665374835767,0.70294971398563,-8.48751725399527,"CBPB2_HUMAN",12,0.473025407104263,0.649654137366356,0.695621789108361,0.0695159425000007,"Non-significant",0.157626822958398,"CPB2","CBPB2_HUMAN"
-0.0973540547500003,6.882068455125,-0.461641348931901,0.658180590371367,0.703411207840783,-8.48790309682508,"SGSM3_HUMAN",10,-0.472594999016875,0.649947344426995,0.695847347412059,-0.0973540547500003,"Non-significant",0.157486023964111,"SGSM3","SGSM3_HUMAN"
0.212302804,7.51511675125,0.459033411945018,0.659963863372737,0.704938113558175,-8.48923286391566,"DOCK2_HUMAN",14,0.47216533703322,0.650240108694199,0.696072374420041,0.212302804,"Non-significant",0.157345602088964,"DOCK2","DOCK2_HUMAN"
-0.0400011539999952,8.73150980475,-0.460153664651692,0.659197558706141,0.704408750295901,-8.48866252502023,"KAT7_HUMAN",17,-0.471775257257043,0.650505958948906,0.696268536886391,-0.0400011539999952,"Non-significant",0.157223229361761,"KAT7","KAT7_HUMAN"
0.279491425000002,6.9909853935,0.458420425506151,0.660383359404565,0.705228852960988,-8.48954439083265,"OSMR_HUMAN",10,0.471410066324694,0.65075489557289,0.69644654834737,0.279491425000002,"Non-significant",0.157112209675883,"OSMR","OSMR_HUMAN"
0.309096932500001,7.245162785,0.458940446548185,0.660027475643744,0.704938113558175,-8.48928013525677,"RTN2_HUMAN",4,0.470841675810862,0.651142439387325,0.696772835038182,0.309096932500001,"Non-significant",0.156908789434077,"RTN2","RTN2_HUMAN"
-0.0362405777499983,8.813708543625,-0.457814122720381,0.660798410029406,0.705582695482374,-8.48985213512638,"GCP6_HUMAN",19,-0.470471612024099,0.651394820128034,0.696954422297435,-0.0362405777499983,"Non-significant",0.156795621890415,"TUBGCP6","GCP6_HUMAN"
0.0107529174999996,12.48389160625,0.451388791486528,0.665204759270646,0.709209577016479,-8.49308986579262,"RM39_HUMAN",21,0.469318272054792,0.652181699588528,0.697707773300128,0.0107529174999996,"Non-significant",0.156326438433289,"MRPL39","RM39_HUMAN"
0.0190796875000014,11.53625154375,0.466475749640438,0.654881184749585,0.700793431120006,-8.48541931958795,"GIPC1_HUMAN",16,0.468907507087185,0.65246206203721,0.697919127019244,0.0190796875000014,"Non-significant",0.156194899331223,"GIPC1","GIPC1_HUMAN"
0.0203905107500013,8.798479080125,0.44648664295105,0.668576100359972,0.712263391043251,-8.49553100328821,"PAN2_HUMAN",28,0.466988760905859,0.653772465081577,0.699232090873317,0.0203905107500013,"Non-significant",0.155378648209203,"PAN2","PAN2_HUMAN"
-0.2309452295,7.0666015745,-0.454612337628733,0.662992339116748,0.707389852356717,-8.49147091352404,"DJC14_HUMAN",7,-0.466819936230271,0.653887825462961,0.699266744586057,-0.2309452295,"Non-significant",0.155357125250669,"DNAJC14","DJC14_HUMAN"
0.312625408250002,7.373951196625,0.454743061693726,0.662902694784134,0.707389852356717,-8.49140503102976,"AMN1_HUMAN",4,0.466590748274995,0.65404444898362,0.699345510653676,0.312625408250002,"Non-significant",0.155308208664336,"AMN1","AMN1_HUMAN"
-0.0393178462500021,9.464436173375,-0.452604739147305,0.664369795729392,0.708588258661653,-8.49248046095769,"TF2H1_HUMAN",22,-0.466413556397461,0.654165551830029,0.699386280615844,-0.0393178462500021,"Non-significant",0.155282891202172,"GTF2H1","TF2H1_HUMAN"
0.268020389999997,13.8955568075,0.45260943079111,0.664366575070618,0.708588258661653,-8.49247810661771,"HEMO_HUMAN",21,0.465727793837236,0.654634344208564,0.699798717480531,0.268020389999997,"Non-significant",0.155026857782862,"HPX","HEMO_HUMAN"
0.0336866374999989,10.75750541625,0.560092013316154,0.592679627186702,0.644439702987192,-8.43258343234612,"DDA1_HUMAN",5,0.464820185399842,0.655255045663725,0.700303283111305,0.0336866374999989,"Non-significant",0.154713837619192,"DDA1","DDA1_HUMAN"
0.00753617499999848,11.17172134,0.368804339167859,0.723049960252515,0.762204616679396,-8.53082099098808,"ARHGC_HUMAN",65,0.464794653389879,0.655272510843382,0.700303283111305,0.00753617499999848,"Non-significant",0.154713837619192,"ARHGEF12","ARHGC_HUMAN"
-0.127027630750001,6.972714960625,-0.452340753971006,0.664551025067291,0.708662967526166,-8.49261289572454,"MDC1_HUMAN",11,-0.464422910309758,0.655526827675939,0.700486261470651,-0.127027630750001,"Non-significant",0.154600378045582,"MDC1","MDC1_HUMAN"
0.0964151622499996,7.420567214375,0.464689661630242,0.656099207728998,0.701728234854867,-8.48633979644913,"ZN740_HUMAN",4,0.463889287423818,0.655891974254434,0.700787609455016,0.0964151622499996,"Non-significant",0.154413585482792,"ZNF740","ZN740_HUMAN"
0.011044502499999,13.57435751125,0.495908814445777,0.634973236990684,0.683287299195005,-8.46977428712136,"FN3K_HUMAN",15,0.461436394993294,0.657571715270623,0.702493281117375,0.011044502499999,"Non-significant",0.15335782514189,"FN3K","FN3K_HUMAN"
0.321208717000001,9.82726538225,0.447849596503293,0.667637934281897,0.711533714510318,-8.49485481684031,"TGS1_HUMAN",13,0.460732835187685,0.658053900368773,0.702919316462855,0.321208717000001,"Non-significant",0.15309452195872,"TGS1","TGS1_HUMAN"
0.0403559207500042,8.323874354375,0.479481992567043,0.646045628805235,0.693078605727291,-8.47861645984923,"NDEL1_HUMAN",7,0.460040617236784,0.658528480474731,0.703337121378802,0.0403559207500042,"Non-significant",0.152836460384793,"NDEL1","NDEL1_HUMAN"
0.0180435174999971,16.15562009875,0.44917107464892,0.666728923669711,0.710744668978372,-8.49419734778791,"DHRS4_HUMAN",19,0.459894018702135,0.65862900885714,0.703355367497381,0.0180435174999971,"Non-significant",0.152825193972726,"DHRS4","DHRS4_HUMAN"
0.0233142374999993,12.17018353875,0.454053305705494,0.663375763195416,0.707707164659431,-8.49175245360631,"VPS28_HUMAN",15,0.457708426625381,0.660128640356023,0.704867533514178,0.0233142374999993,"Non-significant",0.151892492752257,"VPS28","VPS28_HUMAN"
0.136531233499998,6.24747937925,0.447589765512402,0.667816735591736,0.711634293843583,-8.49498387405695,"PAPOG_HUMAN",6,0.457057028501231,0.660575913826246,0.705255779308604,0.136531233499998,"Non-significant",0.151653346276386,"PAPOLG","PAPOG_HUMAN"
0.0173320764999989,9.9735307695,0.438792372671817,0.673884170638297,0.717236708301494,-8.49931169945003,"SMG9_HUMAN",23,0.456218187518973,0.661152108630969,0.70578155061429,0.0173320764999989,"Non-significant",0.151329698442941,"SMG9","SMG9_HUMAN"
-0.0254855157500007,9.900423049875,-0.509274451673619,0.626037184389001,0.674877532576403,-8.46237502226038,"METL5_HUMAN",8,-0.455827168390674,0.661420780437054,0.705978948753189,-0.0254855157500007,"Non-significant",0.151208248773455,"METTL5","METL5_HUMAN"
-0.0461676125000015,13.44892203875,-1.36930741165882,0.212734843635976,0.266400534394242,-7.65887499758408,"NU2M_HUMAN",1,-0.455263881495765,0.661807911388255,0.706302720320537,-0.0461676125000015,"Non-significant",0.151009121063114,"MT-ND2","NU2M_HUMAN"
0.0343832967500006,8.872171878875,0.459438008543572,0.659687050152929,0.704753123667812,-8.48902702828731,"PKHA3_HUMAN",10,0.454588365915491,0.662272318296224,0.706708870859459,0.0343832967500006,"Non-significant",0.15075945723327,"PLEKHA3","PKHA3_HUMAN"
-0.260621428,7.27549868825,-0.43922239363835,0.673586982098917,0.717057927773651,-8.49910204329444,"GLD2_HUMAN",7,-0.451264108095755,0.664559984836863,0.709060267365813,-0.260621428,"Non-significant",0.149316849905728,"TENT2","GLD2_HUMAN"
0.0223052500000005,14.3353573075,0.441687551986537,0.671884509748921,0.715516681323267,-8.49789640672524,"ADRM1_HUMAN",17,0.449676015328629,0.665654207287317,0.710137870298038,0.0223052500000005,"Non-significant",0.148657326637386,"ADRM1","ADRM1_HUMAN"
-0.220450282249997,7.447342216875,-0.436079492430267,0.675760483385591,0.718760329935304,-8.50062987537625,"ZBTB1_HUMAN",14,-0.448580257132328,0.666409706101549,0.710801188537208,-0.220450282249997,"Non-significant",0.14825185467833,"ZBTB1","ZBTB1_HUMAN"
-0.553418157499999,12.24481439625,-0.436046836993322,0.675783083964561,0.718760329935304,-8.50064569531942,"S10A7_HUMAN",7,-0.44852961753257,0.666444630799567,0.710801188537208,-0.553418157499999,"Non-significant",0.14825185467833,"S100A7","S10A7_HUMAN"
-0.0311341282499988,8.537011623375,-0.438733145827655,0.673925107337505,0.717236708301494,-8.4993405601817,"BMAL1_HUMAN",16,-0.447898156955336,0.666880204785991,0.711175764947004,-0.0311341282499988,"Non-significant",0.14802305143199,"BMAL1","BMAL1_HUMAN"
0.0269422524999996,10.44397068125,0.489035108441888,0.639594489824985,0.687706280145096,-8.47350811837638,"PLPP3_HUMAN",8,0.447336419724217,0.66726779874967,0.711499086105119,0.0269422524999996,"Non-significant",0.147825653414916,"PLPP3","PLPP3_HUMAN"
-0.0500134229999984,7.313682258,-0.435385873217333,0.67624060880856,0.718974784516568,-8.5009656581942,"KAT2B_HUMAN",17,-0.447070179918464,0.667451539541477,0.711604986946005,-0.0500134229999984,"Non-significant",0.147761017030577,"KAT2B","KAT2B_HUMAN"
-0.258526444499999,6.5623371005,-0.435482218358342,0.67617390875247,0.718974784516568,-8.50091904756509,"PRLD1_HUMAN",5,-0.446866229168816,0.667592308952425,0.711665052758314,-0.258526444499999,"Non-significant",0.147724360247078,"PRELID1","PRLD1_HUMAN"
-0.18434035775,6.654919206875,-0.436067084767437,0.675769070592319,0.718760329935304,-8.50063588640713,"BRPF3_HUMAN",5,-0.446278275520488,0.667998201320442,0.71199291181717,-0.18434035775,"Non-significant",0.14752432992215,"BRPF3","BRPF3_HUMAN"
0.0259840490000016,9.49017703525,0.433677980792799,0.677423504009811,0.720141596077525,-8.50179029327703,"PHRF1_HUMAN",20,0.446173553297135,0.668070508393491,0.71199291181717,0.0259840490000016,"Non-significant",0.14752432992215,"PHRF1","PHRF1_HUMAN"
0.0092282300000015,15.7443265925,0.386870406957847,0.710211995883723,0.75054876044432,-8.52318784641637,"TCPH_HUMAN",44,0.446053693043683,0.668153272330504,0.71199291181717,0.0092282300000015,"Non-significant",0.14752432992215,"CCT7","TCPH_HUMAN"
0.0153744200000059,10.967337965,0.447448936029357,0.667913656293799,0.711647605726258,-8.49505379403134,"YTHD2_HUMAN",16,0.445561692693888,0.66849305151968,0.712264938852153,0.0153744200000059,"Non-significant",0.147358433217979,"YTHDF2","YTHD2_HUMAN"
0.0190279477500006,9.953979134875,0.444227097794509,0.670132815990482,0.713831606973811,-8.49664771261021,"LIAS_HUMAN",15,0.443916821523279,0.669629608853316,0.713355862289815,0.0190279477500006,"Non-significant",0.14669376541676,"LIAS","LIAS_HUMAN"
-0.0187144274999973,11.60335016375,-0.440809042657284,0.672490984882446,0.715981623288385,-8.49832679240952,"NUP43_HUMAN",16,-0.443834962370997,0.669686195076439,0.713355862289815,-0.0187144274999973,"Non-significant",0.14669376541676,"NUP43","NUP43_HUMAN"
-0.0450360775000007,9.31241214275,-0.431852590603377,0.67868885592695,0.721395758714787,-8.50266826244674,"OSBL1_HUMAN",17,-0.443246590726898,0.670092981555342,0.713698981745006,-0.0450360775000007,"Non-significant",0.146484922863137,"OSBPL1A","OSBL1_HUMAN"
-0.0370085237500035,8.568942904625,-0.50070701829968,0.631757630099424,0.680000646674505,-8.46713907059091,"TLE5_HUMAN",5,-0.442480004065915,0.670623157532669,0.714173416910028,-0.0370085237500035,"Non-significant",0.146196319228853,"TLE5","TLE5_HUMAN"
-0.0101666424999998,17.64821124125,-0.406162623481164,0.696613085107356,0.737564589168434,-8.51465077316861,"CATD_HUMAN",27,-0.440036095470029,0.672314704542052,0.715884366420535,-0.0101666424999998,"Non-significant",0.145157121660151,"CTSD","CATD_HUMAN"
0.0487313270000023,8.029444933,0.508960879583571,0.626246073940247,0.675016388394161,-8.46255071383254,"INSI2_HUMAN",3,0.439065451066381,0.672987092758241,0.716509814937377,0.0487313270000023,"Non-significant",0.144777856147379,"INSIG2","INSI2_HUMAN"
-0.105906248250003,8.353659510625,-0.427716188935971,0.681560290681131,0.723903470067807,-8.50464476752656,"E2F4_HUMAN",11,-0.438865499000234,0.673125643615616,0.716566816119731,-0.105906248250003,"Non-significant",0.144743307682301,"E2F4","E2F4_HUMAN"
-0.0165073849999953,15.253189445,-0.456921854628116,0.661409453297239,0.706145697510124,-8.4903043301306,"CBR4_HUMAN",13,-0.43782953684219,0.673843697906324,0.717240627560602,-0.0165073849999953,"Non-significant",0.144335118125961,"CBR4","CBR4_HUMAN"
-0.0385286810000025,9.84563148025,-0.43704859253727,0.675089939481463,0.718295013871403,-8.50015988333541,"RFOX2_HUMAN",10,-0.437058996131633,0.6743780146859,0.717615452738774,-0.0385286810000025,"Non-significant",0.144108218003368,"RBFOX2","RFOX2_HUMAN"
-0.119216442000001,6.789656043,-0.430033096957577,0.679951224596379,0.722555329314534,-8.5035398989587,"FA76B_HUMAN",5,-0.436998703994268,0.674419831514357,0.717615452738774,-0.119216442000001,"Non-significant",0.144108218003368,"FAM76B","FA76B_HUMAN"
-0.658349275500001,9.45777285,-0.424648359112934,0.683693593039933,0.725983030452708,-8.50609900617471,"SPB3_HUMAN",25,-0.4369534003096,0.674451253600258,0.717615452738774,-0.658349275500001,"Non-significant",0.144108218003368,"SERPINB3","SPB3_HUMAN"
0.0393694637499999,7.968719899625,0.428883963322258,0.680749062457503,0.723220802552847,-8.50408859689496,"GRB7_HUMAN",13,0.436165134693623,0.674998095063186,0.718106644362943,0.0393694637499999,"Non-significant",0.143811054895429,"GRB7","GRB7_HUMAN"
0.0130765450000041,14.142909645,0.420622439581155,0.686497823351089,0.728593572529127,-8.50799230846655,"DPM1_HUMAN",21,0.435445265430031,0.675497669687653,0.718547432836601,0.0130765450000041,"Non-significant",0.143544557885687,"DPM1","DPM1_HUMAN"
0.235255241250002,6.666618228125,0.429826990502219,0.680094291064766,0.722616258588795,-8.50363841495279,"PHC1_HUMAN",1,0.435250362072142,0.675632958445211,0.718600657001222,0.235255241250002,"Non-significant",0.143512390065025,"PHC1","PHC1_HUMAN"
-0.0166444787499991,10.050856351375,-0.412238039331804,0.692354869810736,0.733829425343311,-8.51188019919806,"OCRL_HUMAN",30,-0.434550081470073,0.676119150633127,0.71902704020775,-0.0166444787499991,"Non-significant",0.143254776943686,"OCRL","OCRL_HUMAN"
0.74303102425,8.222812533125,0.421753326484722,0.68570957467994,0.727940302893855,-8.50746220904005,"PRTN3_HUMAN",5,0.433834327339925,0.67661625486085,0.719464918912842,0.74303102425,"Non-significant",0.142990377396601,"PRTN3","PRTN3_HUMAN"
-0.67110121225,7.953795612125,-0.421308522669176,0.686019561128228,0.728177670413025,-8.50767087084298,"BPI_HUMAN",13,-0.4334953737687,0.676851723832716,0.719624518186928,-0.67110121225,"Non-significant",0.142894048311628,"BPI","BPI_HUMAN"
-0.275730729249998,6.763722956125,-0.420209315875509,0.686785882240197,0.728807528818157,-8.50818562117617,"STC2_HUMAN",3,-0.430448731313246,0.678969922357032,0.721785531031331,-0.275730729249998,"Non-significant",0.141591828090081,"STC2","STC2_HUMAN"
-0.209882735750001,6.976416587875,-0.41957072480551,0.687231262371928,0.729188357317847,-8.50848408109364,"TAP26_HUMAN",4,-0.429424433614281,0.679682763591338,0.722452208614299,-0.209882735750001,"Non-significant",0.141190876905786,"CCDC59","TAP26_HUMAN"
0.0171921249999993,10.4306622725,0.415680938512438,0.689947026631096,0.731793568324337,-8.51029272884315,"NELFB_HUMAN",21,0.429189441786981,0.679846350797882,0.722534975523307,0.0171921249999993,"Non-significant",0.141141125306187,"NELFB","NELFB_HUMAN"
-0.6156439785,10.77994370575,-0.41469338993111,0.690637292280625,0.732341393462497,-8.51074935950697,"S100P_HUMAN",4,-0.42644576921694,0.681757679560442,0.724474972392205,-0.6156439785,"Non-significant",0.139976613008133,"S100P","S100P_HUMAN"
0.0602625609999992,7.426492393,0.424405975597345,0.683862273426914,0.726070676749648,-8.50621347887854,"RNH1_HUMAN",7,0.425617125008846,0.682335426615788,0.724963946890121,0.0602625609999992,"Non-significant",0.139683590747633,"RNASEH1","RNH1_HUMAN"
-0.0234122300000017,10.3692343225,-0.459438104863804,0.659686984260216,0.704753123667812,-8.48902697926474,"RPB7_HUMAN",9,-0.425539099440355,0.682389839201117,0.724963946890121,-0.0234122300000017,"Non-significant",0.139683590747633,"POLR2G","RPB7_HUMAN"
-0.0264182089999991,9.61820721625,-0.50726982264574,0.62737322277172,0.675971992169606,-8.46349646350035,"CB076_HUMAN",6,-0.422381017900192,0.68459386132659,0.727184072216068,-0.0264182089999991,"Non-significant",0.138355642195916,"C2orf76","CB076_HUMAN"
-0.661072014750001,8.739506005625,-0.410436827940092,0.693616094196182,0.734852948464004,-8.51270569737964,"LEG7_HUMAN",11,-0.422297590869483,0.684652129209481,0.727184072216068,-0.661072014750001,"Non-significant",0.138355642195916,"LGALS7","LEG7_HUMAN"
-0.119571686000001,6.97025156,-0.412189524550354,0.692388826640806,0.733829425343311,-8.51190247875797,"RGS14_HUMAN",8,-0.422114067326135,0.684780315427662,0.727228584948943,-0.119571686000001,"Non-significant",0.138329058771779,"RGS14","RGS14_HUMAN"
-0.0184638502499972,8.956952690875,-0.417267489980498,0.688838737664289,0.730710007522313,-8.50955696090006,"ANM7_HUMAN",16,-0.420843106462712,0.685668348624601,0.728002213726913,-0.0184638502499972,"Non-significant",0.137867300071687,"PRMT7","ANM7_HUMAN"
0.370573758749999,7.549289584125,0.409063976171829,0.694578075754624,0.735779640635381,-8.51333256280676,"UBN2_HUMAN",11,0.42082425389638,0.685681525065603,0.728002213726913,0.370573758749999,"Non-significant",0.137867300071687,"UBN2","UBN2_HUMAN"
-0.229954003999998,8.14570105075,-0.41121317248434,0.693072363079565,0.734461522302949,-8.51235031994662,"PLA1A_HUMAN",3,-0.420527166996721,0.685889180406163,0.728130969980296,-0.229954003999998,"Non-significant",0.137790496478271,"PLA1A","PLA1A_HUMAN"
-0.0660371782499984,7.309283256375,-0.46267891262396,0.657471778369143,0.7028319112078,-8.4873720785691,"NXT2_HUMAN",2,-0.418980920157278,0.686970426711918,0.729186969746223,-0.0660371782499984,"Non-significant",0.137161100601091,"NXT2","NXT2_HUMAN"
-0.0408363342499989,9.378618478875,-0.430045886171762,0.679942347572393,0.722555329314534,-8.50353378441673,"USF2_HUMAN",7,-0.418507266433426,0.687301794612427,0.729446842959978,-0.0408363342499989,"Non-significant",0.13700635099507,"USF2","USF2_HUMAN"
0.159800052750001,7.551330566375,0.406783636045075,0.69617728117201,0.737288390878109,-8.51436937334572,"SCRN1_HUMAN",10,0.417949293541432,0.68769224548822,0.729769348762459,0.159800052750001,"Non-significant",0.136814381506965,"SCRN1","SCRN1_HUMAN"
-0.00804424500000067,16.0377006525,-0.405811081884988,0.696859838514632,0.737733179959788,-8.51480988554573,"SC22B_HUMAN",20,-0.416997315903861,0.688358640564059,0.730384564616623,-0.00804424500000067,"Non-significant",0.136448413420991,"SEC22B","SC22B_HUMAN"
-0.0271492002500029,8.480939388375,-0.435683838272961,0.676034336691765,0.71893684380203,-8.50082147462527,"S41A2_HUMAN",9,-0.416850388442037,0.688461517563938,0.730401778671672,-0.0271492002500029,"Non-significant",0.136438177880176,"SLC41A2","S41A2_HUMAN"
-0.085705041499998,7.901570201,-0.405660169313662,0.696965778825619,0.737752674836261,-8.51487815022585,"CFLAR_HUMAN",11,-0.415797695444336,0.689198805704791,0.731091962406957,-0.085705041499998,"Non-significant",0.136027990683897,"CFLAR","CFLAR_HUMAN"
0.35990440825,7.353395640875,0.403996931193515,0.698133847232403,0.738896308177037,-8.51562890325275,"ENTP2_HUMAN",5,0.415191320183007,0.689623662908746,0.731367152380953,0.35990440825,"Non-significant",0.13586454886541,"ENTPD2","ENTP2_HUMAN"
0.0178906899999998,11.0746716275,0.393286044334159,0.705676809377678,0.746130183924291,-8.52039294886629,"DAAM1_HUMAN",38,0.415179761555282,0.68963176261998,0.731367152380953,0.0178906899999998,"Non-significant",0.13586454886541,"DAAM1","DAAM1_HUMAN"
