"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1C"
-0.6778430925,15.84995460625,-33.8924594490342,3.68614164086148e-09,4.25623121792074e-07,12.0080831275607,"MTND_HUMAN",19,34.3181256388997,1.30283697514914e-09,1.1682566876098e-07,0.6778430925,"Up in D2BM",6.93246172420588,"ADI1","MTND_HUMAN",-0.6778430925
-1.128523349,10.0748224255,-32.9179221613158,4.53556634005592e-09,4.79382679248779e-07,11.7889700432039,"IRF6_HUMAN",20,33.9610373704428,1.40998187856937e-09,1.24889336992243e-07,1.128523349,"Up in D2BM",6.90347463995345,"IRF6","IRF6_HUMAN",-1.128523349
-0.843309877500001,12.88826084125,-33.7638823183606,3.78709717573524e-09,4.31370839111788e-07,11.9795854055703,"FADS2_HUMAN",18,33.9216576533509,1.42239605543425e-09,1.24889336992243e-07,0.843309877500001,"Up in D2BM",6.90347463995345,"FADS2","FADS2_HUMAN",-0.843309877500001
-0.737104654999998,10.4398635625,-29.6966817258118,9.4245956568924e-09,7.03008113203062e-07,11.0093850144191,"MANBA_HUMAN",33,33.4768880162326,1.57153537677457e-09,1.36561563823019e-07,0.737104654999998,"Up in D2BM",6.86467151857889,"MANBA","MANBA_HUMAN",-0.737104654999998
-1.560576915,11.015146255,-32.2709986604015,5.22255064609539e-09,5.11870690650443e-07,11.6394371072294,"SMOC1_HUMAN",19,33.1703252900756,1.68462748787334e-09,1.44895154033514e-07,1.560576915,"Up in D2BM",6.83894613910921,"SMOC1","SMOC1_HUMAN",-1.560576915
-2.59052634,15.8458720425,-31.707271838789,5.91907634835733e-09,5.60583084722516e-07,11.506367283169,"FIBB_HUMAN",43,33.0112498178492,1.74691951106271e-09,1.48735197563107e-07,2.59052634,"Up in D2BM",6.82758624534089,"FGB","FIBB_HUMAN",-2.59052634
0.884110927499998,13.48817610625,32.6628118045457,4.79338468337705e-09,4.79382679248779e-07,11.7304005200494,"HMOX1_HUMAN",18,-32.9395367657702,1.77585010441358e-09,1.48886904215628e-07,-0.884110927499998,"Up in D1C",6.82714350021296,"HMOX1","HMOX1_HUMAN",0.884110927499998
-1.04733682000001,14.1025186775,-31.1339890256801,6.73805792462272e-09,5.80979354507397e-07,11.3683050863191,"CP1A2_HUMAN",25,32.9195031640339,1.78402863041623e-09,1.48886904215628e-07,1.04733682000001,"Up in D2BM",6.82714350021296,"CYP1A2","CP1A2_HUMAN",-1.04733682000001
-3.2794991725,9.34862011625,-32.623854529679,4.83420663615449e-09,4.79382679248779e-07,11.7214112182049,"MIME_HUMAN",10,32.8650703887809,1.80646620850635e-09,1.49281408544118e-07,3.2794991725,"Up in D2BM",6.82599427579444,"OGN","MIME_HUMAN",-3.2794991725
0.728314879999999,11.47146511,31.3253891918365,6.4510661026137e-09,5.75865152698827e-07,11.4147121219745,"NOB1_HUMAN",20,-32.3392063614648,2.04047251918204e-09,1.66981969555198e-07,-0.728314879999999,"Up in D1C",6.77733042074123,"NOB1","NOB1_HUMAN",0.728314879999999
0.683737282499997,12.45830559625,28.8402570746106,1.15994804527492e-08,8.4286224772606e-07,10.786307037946,"ABCF2_HUMAN",27,-31.7870261988222,2.32381120712448e-09,1.88340429469733e-07,-0.683737282499997,"Up in D1C",6.72505644360028,"ABCF2","ABCF2_HUMAN",0.683737282499997
0.6718628425,12.29626142875,28.0270580236576,1.42081640499342e-08,9.81644383417173e-07,10.5676870907213,"LPIN2_HUMAN",32,-31.6854275661772,2.38065483394503e-09,1.91109900907835e-07,-0.6718628425,"Up in D1C",6.71871681269248,"LPIN2","LPIN2_HUMAN",0.6718628425
1.1912964585,8.63302117575,30.0679596173869,8.62905791613217e-09,6.69941534210905e-07,11.1039085093679,"LRC41_HUMAN",25,-31.5661296864152,2.44941795839569e-09,1.94774943125635e-07,-1.1912964585,"Up in D1C",6.71046691379315,"LRRC41","LRC41_HUMAN",1.1912964585
0.969568965000001,11.40677154,31.4052989199116,6.33538605032169e-09,5.75865152698827e-07,11.4339938088031,"LPP60_HUMAN",17,-31.4880381799886,2.49564544805339e-09,1.96596219454598e-07,-0.969568965000001,"Up in D1C",6.7064248379067,"ASPG","LPP60_HUMAN",0.969568965000001
0.8761100725,11.50786280625,32.6844340952623,4.77089696645342e-09,4.79382679248779e-07,11.735384612115,"PDCL3_HUMAN",15,-31.3276723210672,2.59370308662331e-09,2.02428919603221e-07,-0.8761100725,"Up in D1C",6.69372744278628,"PDCL3","PDCL3_HUMAN",0.8761100725
-0.795128825000001,12.0021238325,-28.3481053863486,1.31056871738327e-08,9.20565309901962e-07,10.654812129036,"PROS_HUMAN",31,31.1108383483268,2.73329227164401e-09,2.09646094886368e-07,0.795128825000001,"Up in D2BM",6.67851322286259,"PROS1","PROS_HUMAN",-0.795128825000001
-1.2635092725,14.88407516375,-29.4049666562405,1.01085137251958e-08,7.47409317453291e-07,10.9342011989337,"KLKB1_HUMAN",31,31.1068772683609,2.73592008986837e-09,2.09646094886368e-07,1.2635092725,"Up in D2BM",6.67851322286259,"KLKB1","KLKB1_HUMAN",-1.2635092725
-1.3658380515,9.67063665425,-28.9206871770786,1.13725617465296e-08,8.3355933009998e-07,10.8075637496989,"LAMA5_HUMAN",106,31.014758372842,2.79784571966249e-09,2.12459833973289e-07,1.3658380515,"Up in D2BM",6.67272316223748,"LAMA5","LAMA5_HUMAN",-1.3658380515
-3.44770717625,7.606629371625,-30.1448823265036,8.4739660338728e-09,6.67542614014148e-07,11.1233314224448,"TGFB1_HUMAN",14,30.9013091763789,2.87629928871771e-09,2.16467202719657e-07,3.44770717625,"Up in D2BM",6.66460789495431,"TGFB1","TGFB1_HUMAN",-3.44770717625
-2.3250148305,9.84130060725,-29.8346396734093,9.11962080971561e-09,6.86332891116901e-07,11.0446587838777,"QSOX1_HUMAN",23,30.8589118689232,2.90625442206074e-09,2.16786004633186e-07,2.3250148305,"Up in D2BM",6.663968758604,"QSOX1","QSOX1_HUMAN",-2.3250148305
-3.90467846425,9.725587070375,-30.2671695624906,8.23389956175882e-09,6.54750371755331e-07,11.1540965512803,"TSP4_HUMAN",10,30.7670296272187,2.97239070752888e-09,2.19774397138253e-07,3.90467846425,"Up in D2BM",6.65802290258233,"THBS4","TSP4_HUMAN",-3.90467846425
0.785763501749999,9.571746945125,27.2911053901534,1.71579160169649e-08,1.11390228779709e-06,10.3638138203159,"RIPR1_HUMAN",37,-30.2969229974138,3.33856000252271e-09,2.42906692907943e-07,-0.785763501749999,"Up in D1C",6.61456051873566,"RIPOR1","RIPR1_HUMAN",0.785763501749999
0.737990856,9.905846357,27.4405005068633,1.65066700654775e-08,1.10424382525325e-06,10.4056765396321,"SH3B4_HUMAN",31,-30.2917244080517,3.34288484723234e-09,2.42906692907943e-07,-0.737990856,"Up in D1C",6.61456051873566,"SH3BP4","SH3B4_HUMAN",0.737990856
-0.468828920000002,15.0111943475,-24.5172030348425,3.66503462862215e-08,1.93078605529101e-06,9.53854190337876,"DPYL2_HUMAN",35,30.1011255578232,3.50590955035194e-09,2.52575312819799e-07,0.468828920000002,"Non-significant",6.59760910045562,"DPYSL2","DPYL2_HUMAN",-0.468828920000002
-0.940923210000005,10.7894532675,-30.8342544212106,7.21720592016515e-09,6.02315135654178e-07,11.2949904681596,"HEPS_HUMAN",15,30.023948199318,3.57446367631724e-09,2.55331816336254e-07,0.940923210000005,"Up in D2BM",6.59289506534326,"HPN","HEPS_HUMAN",-0.940923210000005
1.0932939025,11.00227606375,30.3538491263687,8.06842494347051e-09,6.47702417604885e-07,11.1758204745829,"CD123_HUMAN",14,-29.5900391081457,3.98928364147221e-09,2.82568670705624e-07,-1.0932939025,"Up in D1C",6.54887599143976,"CDC123","CD123_HUMAN",1.0932939025
-0.710035562499998,12.32411277375,-26.2714175055153,2.24719036497059e-08,1.34337358768348e-06,10.0713214177976,"BAIP2_HUMAN",35,29.3391001515171,4.2538956801377e-09,2.96896707303681e-07,0.710035562499998,"Up in D2BM",6.52739461886664,"BAIAP2","BAIP2_HUMAN",-0.710035562499998
-1.0820555675,12.85464763875,-27.6712115165387,1.55554764518495e-08,1.06599277246048e-06,10.4698436288416,"APOA4_HUMAN",29,29.3316841145934,4.26201228897204e-09,2.96896707303681e-07,1.0820555675,"Up in D2BM",6.52739461886664,"APOA4","APOA4_HUMAN",-1.0820555675
0.643553734999999,11.468747615,27.391762386326,1.67159855806532e-08,1.10944127920729e-06,10.3920465080296,"BYST_HUMAN",22,-28.9677913422638,4.68264978769137e-09,3.23525041479103e-07,-0.643553734999999,"Up in D1C",6.49009209844105,"BYSL","BYST_HUMAN",0.643553734999999
-0.615332840000001,16.213338255,-24.7464657413151,3.43149002764392e-08,1.84229486898157e-06,9.6104326265439,"KPYM_HUMAN",47,28.8499735592965,4.82875074717576e-09,3.30906829658085e-07,0.615332840000001,"Up in D2BM",6.4802942692493,"PKM","KPYM_HUMAN",-0.615332840000001
-1.0237658,13.76468432,-28.7821021599276,1.17667671764325e-08,8.47710090001278e-07,10.7708970166716,"FBX2_HUMAN",16,28.7719215046818,4.92837675241146e-09,3.3501038424255e-07,1.0237658,"Up in D2BM",6.47494173102482,"FBXO2","FBX2_HUMAN",-1.0237658
1.040874485,10.6954901225,28.0661516739619,1.40684238075195e-08,9.80022679946956e-07,10.5783540494115,"OGFD1_HUMAN",18,-28.5956315495681,5.16206258903285e-09,3.48088204503663e-07,-1.040874485,"Up in D1C",6.45831069319306,"OGFOD1","OGFD1_HUMAN",1.040874485
-0.512673857499994,12.12765622125,-23.5467461499854,4.87631921157089e-08,2.41779380201947e-06,9.22617270327451,"KANK2_HUMAN",45,28.5572211072339,5.21462522469108e-09,3.48841873166041e-07,0.512673857499994,"Up in D2BM",6.45737139015726,"KANK2","KANK2_HUMAN",-0.512673857499994
1.35593247425,8.802027583125,26.8319375500218,1.93502700192947e-08,1.19053595615062e-06,10.2335840621738,"LAMB3_HUMAN",46,-28.4169683960588,5.41175748162296e-09,3.58019689722544e-07,-1.35593247425,"Up in D1C",6.44609308815303,"LAMB3","LAMB3_HUMAN",1.35593247425
-1.3690006775,11.29458272375,-37.7594801903469,1.70929749923377e-09,3.05271912504632e-07,12.8115707547145,"CXB1_HUMAN",7,28.3995877726772,5.43676833366777e-09,3.58019689722544e-07,1.3690006775,"Up in D2BM",6.44609308815303,"GJB1","CXB1_HUMAN",-1.3690006775
-1.4585819225,10.21259331625,-31.3464546308445,6.42033922721282e-09,5.75865152698827e-07,11.4198003838071,"CALL4_HUMAN",9,28.360140764833,5.4940192065633e-09,3.5898517745831e-07,1.4585819225,"Up in D2BM",6.44492348312352,"CALML4","CALL4_HUMAN",-1.4585819225
-0.870927807500001,15.08229970875,-25.7089899309003,2.61936403021003e-08,1.47190796070936e-06,9.90473638476584,"ITIH2_HUMAN",51,28.2931412422339,5.59282683665714e-09,3.62630287739869e-07,0.870927807500001,"Up in D2BM",6.44053592542264,"ITIH2","ITIH2_HUMAN",-0.870927807500001
-2.38760232875,9.262205600625,-27.1237024764617,1.79226835408517e-08,1.14447196640787e-06,10.3166101847927,"NID1_HUMAN",42,28.1974265976378,5.73748643627709e-09,3.69170024209004e-07,2.38760232875,"Up in D2BM",6.43277356996773,"NID1","NID1_HUMAN",-2.38760232875
-0.4211857325,15.18286216125,-21.6047128960585,8.95381988411163e-08,3.58833847888511e-06,8.55849862258163,"A0A6Q8PH20_HUMAN",52,28.1121016411494,5.87001726866386e-09,3.74836178466422e-07,0.4211857325,"Non-significant",6.42615849849382,"CAST","A0A6Q8PH20_HUMAN",-0.4211857325
0.709411382499999,11.68657195625,32.6455929714055,4.81137907429722e-09,4.79382679248779e-07,11.7264288014049,"TXND9_HUMAN",13,-28.0602917931786,5.95217814477307e-09,3.77224884077385e-07,-0.709411382499999,"Up in D1C",6.42339966625009,"TXNDC9","TXND9_HUMAN",0.709411382499999
0.860209704999999,16.1106785525,26.5650365263321,2.07705267239411e-08,1.25953071766978e-06,10.156778365814,"AACT_HUMAN",24,-28.0276330085182,6.0046367383932e-09,3.77515100479789e-07,-0.860209704999999,"Up in D1C",6.42306567205099,"SERPINA3","AACT_HUMAN",0.860209704999999
-0.912781474999999,10.6696192025,-25.8298176277308,2.53383180290079e-08,1.46285399086649e-06,9.94085043894667,"HXK2_HUMAN",39,28.0019038509673,6.04633272805452e-09,3.77515100479789e-07,0.912781474999999,"Up in D2BM",6.42306567205099,"HK2","HXK2_HUMAN",-0.912781474999999
-1.31742477275,9.479569196125,-31.7498202857171,5.86296061582415e-09,5.60583084722516e-07,11.5165029766571,"SDCB2_HUMAN",9,27.9100142329885,6.19794104638423e-09,3.84135625588034e-07,1.31742477275,"Up in D2BM",6.41551541353563,"SDCBP2","SDCB2_HUMAN",-1.31742477275
0.597326755999999,8.59527802475,26.9531670048608,1.87419347790224e-08,1.1615865312675e-06,10.2681992135463,"CP4FN_HUMAN",20,-27.8288786490692,6.33538598959346e-09,3.89788091286739e-07,-0.597326755999999,"Up in D1C",6.40917143347766,"CYP4F22","CP4FN_HUMAN",0.597326755999999
-0.8269014375,10.88460087625,-25.7902283100887,2.56150128943253e-08,1.46777753033133e-06,9.9290375215864,"IFIT1_HUMAN",29,27.7245298058306,6.51724794366222e-09,3.95561619799879e-07,0.8269014375,"Up in D2BM",6.40278585336844,"IFIT1","IFIT1_HUMAN",-0.8269014375
-0.762143375000003,12.3162363775,-31.2105737091989,6.62151367451051e-09,5.80979354507397e-07,11.3869118527233,"CAVN1_HUMAN",13,27.7212365499669,6.52308282740338e-09,3.95561619799879e-07,0.762143375000003,"Up in D2BM",6.40278585336844,"CAVIN1","CAVN1_HUMAN",-0.762143375000003
-0.600062845000004,12.4054775225,-25.1228314769579,3.08388084921598e-08,1.68792413493776e-06,9.72693530193633,"AS3MT_HUMAN",27,27.6605986954631,6.63158147409103e-09,3.9926857317938e-07,0.600062845000004,"Up in D2BM",6.39873487220463,"AS3MT","AS3MT_HUMAN",-0.600062845000004
-1.062057257,9.30288136,-27.2009217757941,1.75651914458303e-08,1.13020609692293e-06,10.3384231206906,"ANXA8_HUMAN",17,27.5553442285044,6.82479143010244e-09,4.07986999747046e-07,1.062057257,"Up in D2BM",6.38935367521422,"ANXA8","ANXA8_HUMAN",-1.062057257
-3.862660766,8.252322972,-26.0680561970202,2.37433617111291e-08,1.40136229466375e-06,10.0115318103843,"RELN_HUMAN",85,26.9794639583706,8.00144545914855e-09,4.73728020728026e-07,3.862660766,"Up in D2BM",6.32447092625441,"RELN","RELN_HUMAN",-3.862660766
0.610577102500002,13.98705792625,25.5202372685972,2.75964248424685e-08,1.53033069077084e-06,9.84795657531675,"PAI1_HUMAN",22,-26.9636227364247,8.03690911900673e-09,4.73728020728026e-07,-0.610577102500002,"Up in D1C",6.32447092625441,"SERPINE1","PAI1_HUMAN",0.610577102500002
0.460820195,13.9803273675,21.5883517773181,9.00178415686603e-08,3.58833847888511e-06,8.55261256525694,"HS105_HUMAN",48,-26.5822215208887,8.94680487745945e-09,5.23698738278512e-07,-0.460820195,"Non-significant",6.28091847242149,"HSPH1","HS105_HUMAN",0.460820195
0.539821389999997,11.284725785,22.1862073298581,7.4239635941203e-08,3.14455221783116e-06,8.76475605094542,"SMCA5_HUMAN",59,-26.4316342463339,9.33768731336508e-09,5.42809423202443e-07,-0.539821389999997,"Up in D1C",6.26535262156996,"SMARCA5","SMCA5_HUMAN",0.539821389999997
0.7440292825,11.89325869125,24.4327872504072,3.75554560775681e-08,1.96617974706722e-06,9.51189218828842,"PESC_HUMAN",28,-26.3007886152907,9.69305046962765e-09,5.58891876809355e-07,-0.7440292825,"Up in D1C",6.25267220257324,"PES1","PESC_HUMAN",0.7440292825
-1.285591365,10.9272531275,-25.7680012409722,2.5771867895247e-08,1.46777753033133e-06,9.92239677970998,"ASM3A_HUMAN",17,26.2814141798566,9.74695763328688e-09,5.58891876809355e-07,1.285591365,"Up in D2BM",6.25267220257324,"SMPDL3A","ASM3A_HUMAN",-1.285591365
0.772840978249999,10.218302965875,23.8733326213159,4.42393333791344e-08,2.24634542802846e-06,9.33278246678386,"URGCP_HUMAN",42,-26.2412244004723,9.85986514840184e-09,5.61545968485669e-07,-0.772840978249999,"Up in D1C",6.25061468634372,"URGCP","URGCP_HUMAN",0.772840978249999
0.741322519999997,15.1132340425,23.8147707666535,4.50141310600365e-08,2.27200066290448e-06,9.31377888548486,"CP2B6_HUMAN",38,-26.1804141402537,1.00335248844767e-08,5.67601216451367e-07,-0.741322519999997,"Up in D1C",6.24595668245778,"CYP2B6","CP2B6_HUMAN",0.741322519999997
-0.622984172500002,14.66200339625,-22.9383868465027,5.86689080333237e-08,2.7321559437176e-06,9.02338535662805,"PLOD2_HUMAN",41,25.9253331589134,1.0800636551634e-08,6.06923769958152e-07,0.622984172500002,"Up in D2BM",6.21686585318426,"PLOD2","PLOD2_HUMAN",-0.622984172500002
1.2038528915,10.20699965925,27.2967011849331,1.71330014936577e-08,1.11390228779709e-06,10.3653863010246,"CR3L3_HUMAN",11,-25.8364302204272,1.10834087308564e-08,6.18689087366811e-07,-1.2038528915,"Up in D1C",6.20852754413544,"CREB3L3","CR3L3_HUMAN",1.2038528915
0.686317204999998,10.7495282875,27.0248747909372,1.83923634740514e-08,1.14836467942799e-06,10.2885954412091,"AAR2_HUMAN",15,-25.7045641871942,1.1518377967142e-08,6.38739525559472e-07,-0.686317204999998,"Up in D1C",6.19467620862478,"AAR2","AAR2_HUMAN",0.686317204999998
-1.4010200475,13.73487520125,-26.0272231271259,2.40084231245365e-08,1.40532637858832e-06,9.9994664642865,"TTHY_HUMAN",12,25.6440208871458,1.17245226127468e-08,6.39750347837383e-07,1.4010200475,"Up in D2BM",6.19398946931133,"TTR","TTHY_HUMAN",-1.4010200475
0.650754216249998,10.312567591875,23.1111981353745,5.56395764136546e-08,2.67991994051826e-06,9.08155605485082,"PKHG3_HUMAN",35,-25.6359110794064,1.17524511687587e-08,6.39750347837383e-07,-0.650754216249998,"Up in D1C",6.19398946931133,"PLEKHG3","PKHG3_HUMAN",0.650754216249998
0.463026764999999,10.4993625875,24.8122717740703,3.36761815214158e-08,1.8195931669488e-06,9.63093753724379,"MTRR_HUMAN",20,-25.6324763704797,1.17643022796055e-08,6.39750347837383e-07,-0.463026764999999,"Non-significant",6.19398946931133,"MTRR","MTRR_HUMAN",0.463026764999999
-0.6798820525,12.21807670625,-22.8893913906496,5.95616387090426e-08,2.75408571973236e-06,9.00680952706941,"KLC4_HUMAN",45,25.5832330694929,1.19357048370789e-08,6.44910615844472e-07,0.6798820525,"Up in D2BM",6.190500474102,"KLC4","KLC4_HUMAN",-0.6798820525
0.526858805,11.59388876,22.4829490599136,6.75939907721242e-08,2.95207123429137e-06,8.86786168529551,"SPB1_HUMAN",32,-25.5378510906417,1.20961698950139e-08,6.49417936592817e-07,-0.526858805,"Up in D1C",6.18747572055186,"FTSJ3","SPB1_HUMAN",0.526858805
-0.306382179999998,13.377066375,-17.2085008021148,4.42921506273922e-07,1.0341787746213e-05,6.78700591694327,"TENS1_HUMAN",81,25.336167324073,1.28394294123291e-08,6.84959180484314e-07,0.306382179999998,"Non-significant",6.16433530911873,"TNS1","TENS1_HUMAN",-0.306382179999998
0.520220039500002,9.92870891025,21.3880199357371,9.61342379514252e-08,3.66658593526047e-06,8.48016581605694,"IBTK_HUMAN",50,-25.2105868806104,1.33282596754723e-08,7.06565413865132e-07,-0.520220039500002,"Up in D1C",6.15084762494695,"IBTK","IBTK_HUMAN",0.520220039500002
0.5447945625,11.62136626375,22.3734346918485,6.99644727209093e-08,3.00882928859461e-06,8.82997540447542,"TCAF1_HUMAN",31,-25.1049050137512,1.3755971548524e-08,7.22910622091873e-07,-0.5447945625,"Up in D1C",6.14091539389739,"TCAF1","TCAF1_HUMAN",0.5447945625
-1.82920956725,9.612896323875,-27.286230761933,1.71796532700939e-08,1.11390228779709e-06,10.3624437117934,"SPP24_HUMAN",7,25.0922752586614,1.38081160466e-08,7.22910622091873e-07,1.82920956725,"Up in D2BM",6.14091539389739,"SPP2","SPP24_HUMAN",-1.82920956725
1.28852319775,10.097893953625,24.3457637063563,3.85152636465218e-08,2.00398245232427e-06,9.48431724075399,"CP1B1_HUMAN",17,-24.8607482284023,1.48047433135772e-08,7.67023446190743e-07,-1.28852319775,"Up in D1C",6.11519136043742,"CYP1B1","CP1B1_HUMAN",1.28852319775
-2.576198578,8.01289057725,-37.6699791577882,1.73840927752074e-09,3.05271912504632e-07,12.7940695980133,"OMD_HUMAN",2,24.8445164126882,1.48776084478868e-08,7.67023446190743e-07,2.576198578,"Up in D2BM",6.11519136043742,"OMD","OMD_HUMAN",-2.576198578
0.558023930000003,11.8536996825,21.0944332868705,1.05971913837227e-07,3.89153506509616e-06,8.37272167860839,"HEAT1_HUMAN",85,-24.8342957212945,1.49236973751669e-08,7.67023446190743e-07,-0.558023930000003,"Up in D1C",6.11519136043742,"HEATR1","HEAT1_HUMAN",0.558023930000003
0.6533174525,10.49756407875,21.856806528472,8.25035118022878e-08,3.392302931617e-06,8.64861380496339,"RPA1_HUMAN",68,-24.7915575103802,1.51181759979761e-08,7.69419462104606e-07,-0.6533174525,"Up in D1C",6.11383683261494,"POLR1A","RPA1_HUMAN",0.6533174525
-1.281999585,10.833133935,-24.0306110229668,4.22325136924011e-08,2.16287057966475e-06,9.38357836299998,"ALDR_HUMAN",20,24.7839962430131,1.5152880615656e-08,7.69419462104606e-07,1.281999585,"Up in D2BM",6.11383683261494,"AKR1B1","ALDR_HUMAN",-1.281999585
-1.35624289725,9.776540876375,-30.0511493979416,8.6633796688799e-09,6.69941534210905e-07,11.0996566492369,"GTR1_HUMAN",7,24.748635693565,1.53163776950646e-08,7.73064356836522e-07,1.35624289725,"Up in D2BM",6.11178434999429,"SLC2A1","GTR1_HUMAN",-1.35624289725
1.0538690115,9.52102673175,27.6137449802272,1.57864303287941e-08,1.07309533259198e-06,10.4539148711347,"RTP3_HUMAN",10,-24.683938237528,1.56207078163137e-08,7.82968647968741e-07,-1.0538690115,"Up in D1C",6.10625562783577,"RTP3","RTP3_HUMAN",1.0538690115
-0.939679142500001,11.07867431625,-24.1854836102671,4.03570521857881e-08,2.08693001763195e-06,9.43325642914939,"GBA3_HUMAN",18,24.6676525472619,1.56983867014732e-08,7.82968647968741e-07,0.939679142500001,"Up in D2BM",6.10625562783577,"GBA3","GBA3_HUMAN",-0.939679142500001
0.5593869675,11.60042536375,21.7910645711777,8.4275437818902e-08,3.44833818143459e-06,8.62521719944209,"NOL6_HUMAN",33,-24.4103304855729,1.69855690636433e-08,8.42184480220291e-07,-0.5593869675,"Up in D1C",6.07459276602284,"NOL6","NOL6_HUMAN",0.5593869675
0.727631564999999,10.95676875,25.7258205480677,2.6072550810462e-08,1.47190796070936e-06,9.90977771012565,"ABHD4_HUMAN",14,-24.2896175460165,1.76301990402557e-08,8.6903478193167e-07,-0.727631564999999,"Up in D1C",6.06096284115927,"ABHD4","ABHD4_HUMAN",0.727631564999999
