"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D1CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.196305275,9.76026701925,1.1381724658642,0.291280792633292,0.962552091646452,-5.34740826918506,"RM33_HUMAN",2,1.0498479040478,0.325224215025569,0.962671346251211,0.196305275,"Non-significant",0.0165219546938003,"MRPL33","RM33_HUMAN"
-0.0257272724999993,18.20565843625,-0.911428618275772,0.391384600611527,0.962552091646452,-5.56163481103986,"CP3A4_HUMAN",47,-1.04965898640424,0.325305836598038,0.962671346251211,-0.0257272724999993,"Non-significant",0.0165219546938003,"CYP3A4","CP3A4_HUMAN"
-0.0712752349999981,16.704925775,-1.44312941912448,0.19078816887629,0.962552091646452,-5.01162724212396,"RL22_HUMAN",5,-1.04958807995369,0.325336475749196,0.962671346251211,-0.0712752349999981,"Non-significant",0.0165219546938003,"RPL22","RL22_HUMAN"
-0.0418813225000001,10.98090398125,-1.00860143654007,0.34565626391333,0.962552091646452,-5.47408210413809,"TE2IP_HUMAN",22,-1.04933524621768,0.325445745246777,0.962671346251211,-0.0418813225000001,"Non-significant",0.0165219546938003,"TERF2IP","TE2IP_HUMAN"
0.5585887435,9.09500348575,1.01494934552173,0.342818289747378,0.962552091646452,-5.46813232397299,"MFSD8_HUMAN",5,1.04871878196452,0.325712288466856,0.962671346251211,0.5585887435,"Non-significant",0.0165219546938003,"MFSD8","MFSD8_HUMAN"
0.0621109010000005,8.1649205685,1.09575293777518,0.30826794855666,0.962552091646452,-5.39005971289813,"NF2IP_HUMAN",10,1.04836632294152,0.32586475922454,0.962671346251211,0.0621109010000005,"Non-significant",0.0165219546938003,"NFATC2IP","NF2IP_HUMAN"
0.0350356074999993,10.51933360125,1.65312001689181,0.14083188996042,0.962552091646452,-4.75657264789475,"BAG1_HUMAN",9,1.04806414529081,0.325995523055596,0.962671346251211,0.0350356074999993,"Non-significant",0.0165219546938003,"BAG1","BAG1_HUMAN"
-0.0646154900000031,14.9302576775,-1.11821166347262,0.299176906811532,0.962552091646452,-5.36761633026422,"G6PT1_HUMAN",9,-1.04794081545954,0.326048904362584,0.962671346251211,-0.0646154900000031,"Non-significant",0.0165219546938003,"SLC37A4","G6PT1_HUMAN"
-0.0559704302499995,9.070157408625,-1.11795256902738,0.299280533020178,0.962552091646452,-5.36787703182277,"SIR6_HUMAN",10,-1.04772851974865,0.326140809082515,0.962671346251211,-0.0559704302499995,"Non-significant",0.0165219546938003,"SIRT6","SIR6_HUMAN"
0.0849006177499998,8.653803944625,1.01267705684206,0.343832078666285,0.962552091646452,-5.47026525029115,"ABL1_HUMAN",19,1.04753854312382,0.32622306881259,0.962671346251211,0.0849006177499998,"Non-significant",0.0165219546938003,"ABL1","ABL1_HUMAN"
-0.0310776224999998,15.91165101625,-0.934846338685402,0.379970308622868,0.962552091646452,-5.54115467382023,"NDUS1_HUMAN",51,-1.04742425334667,0.326272563997774,0.962671346251211,-0.0310776224999998,"Non-significant",0.0165219546938003,"NDUFS1","NDUS1_HUMAN"
0.28100597875,7.382282078375,1.01315867762177,0.343617007603576,0.962552091646452,-5.46981346099026,"STON2_HUMAN",10,1.04737903919409,0.326292146394552,0.962671346251211,0.28100597875,"Non-significant",0.0165219546938003,"STON2","STON2_HUMAN"
0.618929624750001,8.311062455375,1.01399728174761,0.343242772762956,0.962552091646452,-5.46902642347921,"MED30_HUMAN",4,1.04713376491806,0.326398391467246,0.962671346251211,0.618929624750001,"Non-significant",0.0165219546938003,"MED30","MED30_HUMAN"
0.0475995574999981,12.49587667125,1.03674850676511,0.333210545480406,0.962552091646452,-5.44749307535129,"KDSR_HUMAN",16,1.04679642357087,0.326544561184959,0.962671346251211,0.0475995574999981,"Non-significant",0.0165219546938003,"KDSR","KDSR_HUMAN"
-0.0264949800000025,16.213608265,-1.14517961919963,0.288549601955528,0.962552091646452,-5.34025704403729,"UD14_HUMAN",15,-1.04674961472691,0.326564847451769,0.962671346251211,-0.0264949800000025,"Non-significant",0.0165219546938003,"UGT1A4","UD14_HUMAN"
-0.601213456000002,8.727851153,-1.01045187546361,0.344827106895073,0.962552091646452,-5.47235055497441,"S10AE_HUMAN",7,-1.04644253153437,0.326697957191898,0.962671346251211,-0.601213456000002,"Non-significant",0.0165219546938003,"S100A14","S10AE_HUMAN"
0.0627112389999986,8.748945713,1.01330062978643,0.343553637846517,0.962552091646452,-5.46968027121541,"NOA1_HUMAN",19,1.04554419836369,0.327087595978896,0.962671346251211,0.0627112389999986,"Non-significant",0.0165219546938003,"NOA1","NOA1_HUMAN"
-0.0243060599999989,12.142232775,-0.890922191217874,0.401586353149532,0.962552091646452,-5.57923536965634,"UN45A_HUMAN",54,-1.04513239680089,0.327266329944852,0.962671346251211,-0.0243060599999989,"Non-significant",0.0165219546938003,"UNC45A","UN45A_HUMAN"
0.0636117457499985,8.467388749125,1.11842669660201,0.299090925285318,0.962552091646452,-5.36739993193699,"CINP_HUMAN",9,1.04504750473253,0.327303185060285,0.962671346251211,0.0636117457499985,"Non-significant",0.0165219546938003,"CINP","CINP_HUMAN"
-0.0745093822499969,7.627557873625,-1.06330906085527,0.321791691793163,0.962552091646452,-5.42191898129118,"HAUS4_HUMAN",10,-1.04471588821011,0.327447184352169,0.962671346251211,-0.0745093822499969,"Non-significant",0.0165219546938003,"HAUS4","HAUS4_HUMAN"
-0.0339584350000024,11.293339015,-1.10925581763234,0.302775769776245,0.962552091646452,-5.37660367553852,"NTM1A_HUMAN",14,-1.04441870630567,0.327576272906938,0.962671346251211,-0.0339584350000024,"Non-significant",0.0165219546938003,"NTMT1","NTM1A_HUMAN"
-0.103841305000003,12.351338865,-1.40057589652384,0.202682480473731,0.962552091646452,-5.0612147235821,"TRIQK_HUMAN",3,-1.04425496502651,0.327647415063234,0.962671346251211,-0.103841305000003,"Non-significant",0.0165219546938003,"TRIQK","TRIQK_HUMAN"
0.0522651674999963,10.79792261125,1.01429326601197,0.343110762742841,0.962552091646452,-5.46874852549276,"CO8B_HUMAN",19,1.04401850343188,0.327750173924743,0.962671346251211,0.0522651674999963,"Non-significant",0.0165219546938003,"C8B","CO8B_HUMAN"
-0.0416512499999975,12.3515717975,-1.01876619749188,0.341120625133304,0.962552091646452,-5.46454167989292,"CNOT3_HUMAN",19,-1.04376095229253,0.327862126221307,0.962671346251211,-0.0416512499999975,"Non-significant",0.0165219546938003,"CNOT3","CNOT3_HUMAN"
-0.0418000199999984,12.31935644,-1.00293138844052,0.348206564569064,0.962552091646452,-5.4793732832316,"CSN3_HUMAN",22,-1.04341532808214,0.328012408932138,0.962671346251211,-0.0418000199999984,"Non-significant",0.0165219546938003,"COPS3","CSN3_HUMAN"
0.0239298350000006,12.08835256,0.940513989999937,0.377245517708645,0.962552091646452,-5.53613776593884,"NOP2_HUMAN",29,1.04305238323075,0.328170280690093,0.962671346251211,0.0239298350000006,"Non-significant",0.0165219546938003,"NOP2","NOP2_HUMAN"
0.533895254499999,7.84474885475,1.0095307431088,0.345239660863262,0.962552091646452,-5.47321279698611,"RPC8_HUMAN",5,1.04276222897328,0.328296532965621,0.962671346251211,0.533895254499999,"Non-significant",0.0165219546938003,"POLR3H","RPC8_HUMAN"
-0.0381915575000029,14.36279380375,-1.10971649940306,0.302589795604662,0.962552091646452,-5.37614258528565,"NDUS8_HUMAN",13,-1.04270923194244,0.328319597184234,0.962671346251211,-0.0381915575000029,"Non-significant",0.0165219546938003,"NDUFS8","NDUS8_HUMAN"
-0.0659036625000002,14.27406024875,-1.01883262601815,0.341091137047966,0.962552091646452,-5.46447910093992,"ARP3B_HUMAN",16,-1.04251111502749,0.328405828509688,0.962671346251211,-0.0659036625000002,"Non-significant",0.0165219546938003,"ACTR3B","ARP3B_HUMAN"
0.0582811824999983,11.83986174875,1.02276081319946,0.339350918121493,0.962552091646452,-5.46077325349997,"SO1B1_HUMAN",16,1.04241322328203,0.328448442866078,0.962671346251211,0.0582811824999983,"Non-significant",0.0165219546938003,"SLCO1B1","SO1B1_HUMAN"
-0.0818597077499987,7.921883642875,-1.02485577941016,0.338425668591658,0.962552091646452,-5.45879260965445,"NGAP_HUMAN",13,-1.0423469962838,0.328477275327509,0.962671346251211,-0.0818597077499987,"Non-significant",0.0165219546938003,"RASAL2","NGAP_HUMAN"
-0.0232670325000015,14.87995111875,-0.88440102671312,0.404871006046431,0.962552091646452,-5.58476631824913,"GFPT1_HUMAN",50,-1.0423310773707,0.328484206049412,0.962671346251211,-0.0232670325000015,"Non-significant",0.0165219546938003,"GFPT1","GFPT1_HUMAN"
0.0718934539999996,9.42153871075,1.02008267484965,0.34053660204544,0.962552091646452,-5.46330093679487,"P5CR1_HUMAN",15,1.04232651712073,0.328486191496421,0.962671346251211,0.0718934539999996,"Non-significant",0.0165219546938003,"PYCR1","P5CR1_HUMAN"
0.0537693499999996,9.600779891,0.982539873591875,0.357498616977376,0.962552091646452,-5.49821915073343,"SBNO1_HUMAN",38,1.04162300057344,0.328792601300279,0.962671346251211,0.0537693499999996,"Non-significant",0.0165219546938003,"SBNO1","SBNO1_HUMAN"
0.308144569500001,8.3022789955,1.02325008965184,0.33913465078202,0.962552091646452,-5.46031094144786,"CCNL1_HUMAN",4,1.04157288432561,0.32881443743353,0.962671346251211,0.308144569500001,"Non-significant",0.0165219546938003,"CCNL1","CCNL1_HUMAN"
-0.0241236699999963,11.8897471425,-0.940273998996066,0.377360598306425,0.962552091646452,-5.53635067399615,"RAF1_HUMAN",29,-1.04156210584713,0.328819133868226,0.962671346251211,-0.0241236699999963,"Non-significant",0.0165219546938003,"RAF1","RAF1_HUMAN"
-0.6236070395,7.82348579175,-1.00514383431641,0.347209712396761,0.962552091646452,-5.47731128973592,"FRM4B_HUMAN",7,-1.04110249329311,0.329019446380462,0.962671346251211,-0.6236070395,"Non-significant",0.0165219546938003,"FRMD4B","FRM4B_HUMAN"
-0.0260684500000004,11.8179544225,-0.887917012345188,0.403097610722209,0.962552091646452,-5.58178821170252,"CHD4_HUMAN",84,-1.04098811275593,0.329069311500916,0.962671346251211,-0.0260684500000004,"Non-significant",0.0165219546938003,"CHD4","CHD4_HUMAN"
0.0307092625000003,11.54388618375,0.911838546870635,0.391182631536995,0.962552091646452,-5.56127977744952,"VP13A_HUMAN",118,1.04041662345649,0.329318544998466,0.962671346251211,0.0307092625000003,"Non-significant",0.0165219546938003,"VPS13A","VP13A_HUMAN"
0.675852894250002,8.320131480625,1.0053110440945,0.347134463314534,0.962552091646452,-5.47715531436519,"PRLD1_HUMAN",5,1.04017898622154,0.329422224741587,0.962671346251211,0.675852894250002,"Non-significant",0.0165219546938003,"PRELID1","PRLD1_HUMAN"
-0.0682837979999995,9.99075305475,-1.13195445340502,0.293722073804814,0.962552091646452,-5.3537293198231,"RAB30_HUMAN",8,-1.04000751246871,0.329497053515574,0.962671346251211,-0.0682837979999995,"Non-significant",0.0165219546938003,"RAB30","RAB30_HUMAN"
-0.0243194100000022,12.7889610525,-0.965347221995412,0.365479700595435,0.962552091646452,-5.51388317423719,"ENOF1_HUMAN",25,-1.03992556338697,0.329532819631104,0.962671346251211,-0.0243194100000022,"Non-significant",0.0165219546938003,"ENOSF1","ENOF1_HUMAN"
0.0385677850000015,10.877906205,1.13903952712184,0.290941693634693,0.962552091646452,-5.34652498280642,"CDN1B_HUMAN",12,1.0396205787683,0.32966595461572,0.962671346251211,0.0385677850000015,"Non-significant",0.0165219546938003,"CDKN1B","CDN1B_HUMAN"
0.0403377974999977,13.35724270375,0.988060353673449,0.354964424279981,0.962552091646452,-5.49314557026669,"ERG1_HUMAN",25,1.03959660864319,0.329676420071461,0.962671346251211,0.0403377974999977,"Non-significant",0.0165219546938003,"SQLE","ERG1_HUMAN"
-0.10248124575,7.532393395875,-1.05341545886647,0.326008380273266,0.962552091646452,-5.4314992816219,"DSN1_HUMAN",8,-1.03936291834511,0.32977846376317,0.962671346251211,-0.10248124575,"Non-significant",0.0165219546938003,"DSN1","DSN1_HUMAN"
0.0959738495000009,7.99417167875,0.995500593329198,0.351570829512132,0.962552091646452,-5.48627414416754,"SRGP2_HUMAN",35,1.03932449295024,0.329795245027581,0.962671346251211,0.0959738495000009,"Non-significant",0.0165219546938003,"SRGAP2","SRGP2_HUMAN"
-0.0353629550000019,11.384527325,-0.946341143727838,0.374459360923152,0.962552091646452,-5.53095543179811,"UBP19_HUMAN",47,-1.03932416721,0.329795387288767,0.962671346251211,-0.0353629550000019,"Non-significant",0.0165219546938003,"USP19","UBP19_HUMAN"
0.049538612500001,14.54915809625,1.02663360271892,0.337642033546393,0.962552091646452,-5.45710948591253,"EDF1_HUMAN",16,1.03919490534381,0.329851843848606,0.962671346251211,0.049538612500001,"Non-significant",0.0165219546938003,"EDF1","EDF1_HUMAN"
