"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.602191924999999,6.9068989755,1.3352734377824,0.222512185015258,0.272451366573737,-7.65899215821514,"ASPN_HUMAN",2,1.34981921390096,0.215410322094294,0.264678368066006,0.602191924999999,"Non-significant",0.577281551760471,"ASPN","ASPN_HUMAN"
-0.109404087,8.774814844,-1.31428519867092,0.229125888580897,0.279251317936434,-7.68443840292903,"SMRD1_HUMAN",17,-1.34938757625761,0.215542719077711,0.264802445577324,-0.109404087,"Non-significant",0.577078008296414,"SMARCD1","SMRD1_HUMAN"
0.100963831000003,8.343390584,1.30787315567867,0.231180135634292,0.281510743031125,-7.69216326495021,"ZHX1_HUMAN",19,1.34905980505277,0.215643304005881,0.264879016653415,0.100963831000003,"Non-significant",0.576952444543773,"ZHX1","ZHX1_HUMAN"
0.72963643075,7.446840047875,1.30384243805837,0.232479610762492,0.282807135101319,-7.69700733922207,"MYPT2_HUMAN",16,1.34897969004792,0.215667895514579,0.264879016653415,0.72963643075,"Non-significant",0.576952444543773,"PPP1R12B","MYPT2_HUMAN"
0.281886935750001,6.758706748375,1.35465986499523,0.216551686714654,0.266003230445616,-7.63527274120027,"TXNIP_HUMAN",5,1.34867785074114,0.215760567689253,0.264954228591596,0.281886935750001,"Non-significant",0.576829144882085,"TXNIP","TXNIP_HUMAN"
1.19484126575,7.634407460875,1.31446113044362,0.229069748334019,0.279223269516622,-7.68422612387661,"CO3A1_HUMAN",1,1.34856787508139,0.215794341523349,0.264957101922841,1.19484126575,"Non-significant",0.576824435143559,"COL3A1","CO3A1_HUMAN"
-0.0514566874999964,10.77086651375,-1.3700119131375,0.21193128351916,0.260867811454198,-7.61634573470802,"GPAT4_HUMAN",16,-1.34475321198771,0.216968671701805,0.266360170954634,-0.0514566874999964,"Non-significant",0.574530715041581,"GPAT4","GPAT4_HUMAN"
-0.0936181544999997,9.44967663275,-1.42172098463703,0.197002070079887,0.244663393060758,-7.5516908104736,"TF2H3_HUMAN",10,-1.34410985543257,0.217167270706486,0.266565155786365,-0.0936181544999997,"Non-significant",0.574196620258624,"GTF2H3","TF2H3_HUMAN"
-0.40163469275,7.126707911625,-1.32980885674936,0.224217964074798,0.274261096965095,-7.66564097876422,"TIRAP_HUMAN",4,-1.34171182824441,0.217908908297917,0.267436544560737,-0.40163469275,"Non-significant",0.57277924772232,"TIRAP","TIRAP_HUMAN"
-0.0686948274999999,11.54004633375,-1.25531649632962,0.248624314497294,0.299304747224247,-7.75458890810463,"PEX5_HUMAN",39,-1.34111123201368,0.218094997154961,0.26762596171483,-0.0686948274999999,"Non-significant",0.572471759055961,"PEX5","PEX5_HUMAN"
-0.631594896000001,6.40020573125,-1.32009854946453,0.227277137502453,0.27739521063894,-7.67741482862751,"PCD12_HUMAN",2,-1.33790027413895,0.219092212400508,0.268810517951075,-0.631594896000001,"Non-significant",0.570553742319306,"PCDH12","PCD12_HUMAN"
0.724977374250001,6.463914573125,1.30178656769041,0.233144836553031,0.283452737242968,-7.69947450830509,"DJC28_HUMAN",4,1.33699508116111,0.219374045434264,0.26911713418213,0.724977374250001,"Non-significant",0.570058650642564,"DNAJC28","DJC28_HUMAN"
-1.08556139475,7.443513691375,-1.29775906019877,0.234452797311245,0.284796458933057,-7.70430077698502,"MSRB1_HUMAN",3,-1.33665924637209,0.219478687620532,0.269165003623877,-1.08556139475,"Non-significant",0.569981407007685,"MSRB1","MSRB1_HUMAN"
0.0469770424999982,13.93025445875,1.27596214155478,0.241641697679885,0.292014031504481,-7.73025855295672,"MTAP_HUMAN",22,1.3365659021168,0.219507780248891,0.269165003623877,0.0469770424999982,"Non-significant",0.569981407007685,"MTAP","MTAP_HUMAN"
-0.1131153105,8.49175190925,-1.37058230479402,0.211761298516053,0.260726845631289,-7.61564010368642,"XPA_HUMAN",10,-1.33656241737749,0.219508866402957,0.269165003623877,-0.1131153105,"Non-significant",0.569981407007685,"XPA","XPA_HUMAN"
-0.103016019000002,7.6957322955,-1.30707553936563,0.231436781904146,0.281741859426639,-7.69312256302701,"BTBD9_HUMAN",16,-1.33584441265589,0.219732759379429,0.269400353281339,-0.103016019000002,"Non-significant",0.569601839095455,"BTBD9","BTBD9_HUMAN"
-0.026806595,11.210416435,-1.01854167415917,0.341464534493999,0.399140835009003,-8.01404790862611,"ASCC3_HUMAN",98,-1.33478227506289,0.220064323559127,0.269767624095387,-0.026806595,"Non-significant",0.569010172975552,"ASCC3","ASCC3_HUMAN"
-0.0311858650000012,13.972002625,-1.17135070272451,0.27880981209296,0.33198020993524,-7.85085737432066,"STIM1_HUMAN",29,-1.33458697436015,0.22012533693608,0.269777546085787,-0.0311858650000012,"Non-significant",0.56899420001937,"STIM1","STIM1_HUMAN"
-0.236159086250001,7.566785693125,-1.2993984317721,0.233919637916271,0.284271716839136,-7.70233739251626,"BRD7_HUMAN",12,-1.33455147351209,0.220136429229807,0.269777546085787,-0.236159086250001,"Non-significant",0.56899420001937,"BRD7","BRD7_HUMAN"
0.0815641880000015,8.3670550585,1.26383648698571,0.245722140993134,0.296096058103092,-7.74457890333479,"TT21B_HUMAN",34,1.33385644062423,0.220353690466082,0.27000454382012,0.0815641880000015,"Non-significant",0.568628927176567,"TTC21B","TT21B_HUMAN"
1.653844833,10.9915077685,1.29418165293189,0.235619888152059,0.286008069878125,-7.70857989657055,"TSN3_HUMAN",1,1.33343499086171,0.220485522061919,0.270126811840104,1.653844833,"Non-significant",0.568432307125749,"TSPAN3","TSN3_HUMAN"
0.125461337499999,12.24889481125,1.29085165440684,0.236710759978275,0.28704287093323,-7.71255647305289,"TGON2_HUMAN",19,1.33311134376142,0.220586806669768,0.270211625260787,0.125461337499999,"Non-significant",0.568295970347288,"TGOLN2","TGON2_HUMAN"
0.737225770750001,7.193005561875,1.3163224941912,0.228476512750395,0.27866134075721,-7.68197913961681,"RGPD1_HUMAN;RGPD2_HUMAN",1,1.33190343286323,0.220965173982356,0.270635781967056,0.737225770750001,"Non-significant",0.567614783926503,"RGPD1;RGPD2","RGPD1_HUMAN;RGPD2_HUMAN"
0.10428834,7.94651365275,1.26344297747713,0.245855542939744,0.296214461326344,-7.74504218225079,"HECD4_HUMAN",67,1.3313834889064,0.22112821398235,0.270796123152293,0.10428834,"Non-significant",0.567357557511335,"HECTD4","HECD4_HUMAN"
-1.1195821755,9.59899020175,-1.28373458868848,0.239056814290691,0.289512914893138,-7.72103398723253,"SPB12_HUMAN",15,-1.3283223871481,0.222090194173385,0.271934666863373,-1.1195821755,"Non-significant",0.565535424013221,"SERPINB12","SPB12_HUMAN"
-0.0950226799999996,12.9139873975,-1.59454304760506,0.153715433421182,0.195956955279363,-7.32637683027239,"CHM1B_HUMAN",7,-1.32572251831035,0.222910056275707,0.27289889097283,-0.0950226799999996,"Non-significant",0.563998229245307,"CHMP1B","CHM1B_HUMAN"
0.150300741999999,9.92261254825,1.48177071453817,0.180847130108014,0.226636999655137,-7.47493958879612,"YPEL5_HUMAN",5,1.32531173639555,0.223039833374654,0.273018117269091,0.150300741999999,"Non-significant",0.563808532560259,"YPEL5","YPEL5_HUMAN"
0.0600123407499993,9.729395628125,1.29206366823013,0.236313214859959,0.286684526202446,-7.71110986395579,"FXL20_HUMAN",19,1.32514256926978,0.223093296737265,0.273043908552113,0.0600123407499993,"Non-significant",0.563767507873039,"FBXL20","FXL20_HUMAN"
-0.0384051825,13.45095169375,-1.12373252497671,0.297242252109246,0.35179092151486,-7.90344092382651,"VWA8_HUMAN",121,-1.32344013688235,0.223631945451211,0.273663424536623,-0.0384051825,"Non-significant",0.562783242719082,"VWA8","VWA8_HUMAN"
-0.397843242,8.60303765525,-1.27835631329608,0.240842924594858,0.2913466800243,-7.7274208361679,"FCSD2_HUMAN",22,-1.3231653768409,0.223718984152017,0.273730195589687,-0.397843242,"Non-significant",0.562677292269628,"FCHSD2","FCSD2_HUMAN"
0.67067646975,6.891231179125,1.28915903134606,0.237266910066185,0.287593152854166,-7.71457530020322,"RUN3B_HUMAN",4,1.32257167836174,0.223907155919183,0.273920670136836,0.67067646975,"Non-significant",0.562375194516179,"RUNDC3B","RUN3B_HUMAN"
-0.0679056650000014,10.2523325675,-1.40969350048052,0.200388748128283,0.248357117772872,-7.56685141411152,"IMPCT_HUMAN",12,-1.32201251984922,0.224084504741772,0.274097850887882,-0.0679056650000014,"Non-significant",0.562094369608962,"IMPACT","IMPCT_HUMAN"
-1.453234672,8.26328635175,-1.27647019024269,0.241472006637759,0.291886182617693,-7.72965666319584,"KPRP_HUMAN",21,-1.32099796233754,0.224406601269526,0.274438635775977,-1.453234672,"Non-significant",0.561554748201617,"KPRP","KPRP_HUMAN"
-0.0564699174999994,10.61870384375,-1.28011085778169,0.240258990714101,0.290801699128253,-7.7253391184287,"NJMU_HUMAN",20,-1.32089133109286,0.224440477112527,0.274438635775977,-0.0564699174999994,"Non-significant",0.561554748201617,"C17orf75","NJMU_HUMAN"
0.116732122500004,16.51346087375,1.32963295999471,0.224273059201642,0.274288684853547,-7.66585472069299,"TBCA_HUMAN",11,1.32075023078485,0.224485310241262,0.274438635775977,0.116732122500004,"Non-significant",0.561554748201617,"TBCA","TBCA_HUMAN"
0.0330908300000008,12.7331804025,1.12779769196438,0.295630696021432,0.350031062897127,-7.89901102790015,"SYDM_HUMAN",40,1.32072495031513,0.224493343655874,0.274438635775977,0.0330908300000008,"Non-significant",0.561554748201617,"DARS2","SYDM_HUMAN"
0.63946008675,7.173812389375,1.29158989752219,0.236468544952615,0.286831683034335,-7.71167543761721,"KLF3_HUMAN",3,1.3187934294148,0.225107857064905,0.275149960440847,0.63946008675,"Non-significant",0.560430545292669,"KLF3","KLF3_HUMAN"
-0.372096062000003,7.91647076625,-1.27713666460709,0.241249555462013,0.2917074312135,-7.72886685615074,"KAISO_HUMAN",12,-1.31776545043858,0.225435497408482,0.275510483928678,-0.372096062000003,"Non-significant",0.559861870402965,"ZBTB33","KAISO_HUMAN"
-0.20855748625,7.045902073625,-1.27836824690212,0.240838948836272,0.2913466800243,-7.72740668334762,"MRP4_HUMAN",15,-1.31766189130798,0.225468526761691,0.275510903461046,-0.20855748625,"Non-significant",0.559861209083471,"ABCC4","MRP4_HUMAN"
-0.543317318,7.6770489215,-1.28523748314953,0.238559745363176,0.288993977244353,-7.71924625236767,"BTBD1_HUMAN",5,-1.31728083293129,0.225590098052449,0.275610610296466,-0.543317318,"Non-significant",0.559704067227011,"BTBD1","BTBD1_HUMAN"
-0.279464840749999,7.569492876625,-1.27561413166731,0.241757993863471,0.292070822742611,-7.7306707561443,"VIP1_HUMAN",15,-1.3171685651353,0.225625926239296,0.275610610296466,-0.279464840749999,"Non-significant",0.559704067227011,"PPIP5K1","VIP1_HUMAN"
-0.374701261250001,7.091549634875,-1.35098518675466,0.21767064624232,0.267174644687144,-7.63978439705745,"NUPR1_HUMAN",2,-1.31700295431171,0.225678786784494,0.275610610296466,-0.374701261250001,"Non-significant",0.559704067227011,"NUPR1","NUPR1_HUMAN"
0.0575854775000018,11.51909411125,1.46632144275157,0.184885402628787,0.231195453584942,-7.49485052513644,"SNAPN_HUMAN",12,1.31699628746083,0.225680914968111,0.275610610296466,0.0575854775000018,"Non-significant",0.559704067227011,"SNAPIN","SNAPN_HUMAN"
-0.0294785499999985,10.2439186575,-1.10744048873259,0.303772782186923,0.358663787792908,-7.92108167287058,"UBP40_HUMAN",36,-1.31604962545314,0.225983282182376,0.275939893599195,-0.0294785499999985,"Non-significant",0.559185507503692,"USP40","UBP40_HUMAN"
0.717022180499998,6.737165451,1.27676366869884,0.241374029782097,0.291816078174598,-7.72930890786012,"SEM7A_HUMAN",6,1.31589519848855,0.226032639681288,0.275960185381457,0.717022180499998,"Non-significant",0.55915357197984,"SEMA7A","SEM7A_HUMAN"
0.0829081530000018,9.09019756325,1.26388479708673,0.245705767856959,0.296096058103092,-7.74452202150483,"NISCH_HUMAN",23,1.31564693917602,0.22611200699786,0.276017104559733,0.0829081530000018,"Non-significant",0.559064004218346,"NISCH","NISCH_HUMAN"
-0.0497329225000005,11.31014120625,-1.26591218180788,0.245019491429372,0.295460556975418,-7.74213366870509,"FBX22_HUMAN",21,-1.315285106201,0.22622772610621,0.276118375810779,-0.0497329225000005,"Non-significant",0.558904689892202,"FBXO22","FBX22_HUMAN"
-0.0944037399999971,10.417565345,-1.74499105465809,0.123369981453443,0.160923177603075,-7.12035858195815,"TM2D3_HUMAN",6,-1.31486446380979,0.226362317148333,0.276242648218228,-0.0944037399999971,"Non-significant",0.55870927124617,"TM2D3","TM2D3_HUMAN"
0.818299173999997,7.12216955425,1.27055075002511,0.243455480691528,0.293910949119005,-7.73666008445628,"TCAM1_HUMAN",11,1.31382348437825,0.2266956900644,0.276609434214364,0.818299173999997,"Non-significant",0.558133011654881,"TICAM1","TCAM1_HUMAN"
-0.157771110749996,8.395254611875,-1.27834254834459,0.240847510548027,0.2913466800243,-7.72743716079364,"SMAL1_HUMAN",15,-1.31372019063558,0.226728792770732,0.276609783509119,-0.157771110749996,"Non-significant",0.55813246324015,"SMARCAL1","SMAL1_HUMAN"
0.121174097250005,9.790855526875,1.30528443574715,0.23201399723017,0.282322214905891,-7.69527542051845,"CYH1_HUMAN",12,1.31287347990726,0.22700029579893,0.276900939694527,0.121174097250005,"Non-significant",0.557675570424684,"CYTH1","CYH1_HUMAN"
1.61791908875,7.823699892375,1.2702522933651,0.24355585522954,0.293990019150765,-7.73701264998407,"RASM_HUMAN",4,1.31263733544647,0.227076066689336,0.276953286951876,1.61791908875,"Non-significant",0.557593476169614,"MRAS","RASM_HUMAN"
-0.0578806424999989,10.53403413375,-1.26457064594075,0.245473422206676,0.295923265986853,-7.74371433232886,"DBR1_HUMAN",21,-1.31251241902983,0.227116156976285,0.276962107516363,-0.0578806424999989,"Non-significant",0.557579644734262,"DBR1","DBR1_HUMAN"
-0.0762021524999987,10.83328545125,-1.25111453681901,0.250066354016968,0.3007718747159,-7.75950976559392,"RUFY2_HUMAN",26,-1.31119981883274,0.227537785871757,0.277436134400844,-0.0762021524999987,"Non-significant",0.556836975314315,"RUFY2","RUFY2_HUMAN"
0.50080215925,7.748357594125,1.27172156438242,0.243062063603431,0.293520076520533,-7.7352765004605,"CABL1_HUMAN",8,1.3097950585366,0.227989761210412,0.27794702013922,0.50080215925,"Non-significant",0.556037977657193,"CABLES1","CABL1_HUMAN"
0.0811824799999989,11.0827043025,1.28222418413454,0.239557263279269,0.290077312481103,-7.72282933414071,"TR61B_HUMAN",17,1.30899184255002,0.22824853789416,0.278222259712202,0.0811824799999989,"Non-significant",0.55560812638048,"TRMT61B","TR61B_HUMAN"
-0.0983748437500012,8.463824749125,-1.28113450996664,0.239918868225101,0.290473447323956,-7.72412375483574,"BMAL1_HUMAN",16,-1.30846783870075,0.228417494798651,0.27838795021079,-0.0983748437500012,"Non-significant",0.555349566727483,"BMAL1","BMAL1_HUMAN"
-0.0792016984999968,9.70416378975,-2.16426646946325,0.0661651964334566,0.0918035293395236,-6.51241369459335,"COPRS_HUMAN",6,-1.30693770703697,0.228911475202924,0.278949663797231,-0.0792016984999968,"Non-significant",0.554474157684676,"COPRS","COPRS_HUMAN"
-0.167172907500001,10.10097765875,-1.47867909090616,0.181648818136085,0.227574002388386,-7.47893298562801,"HIG2A_HUMAN",4,-1.30666422673117,0.228999860565778,0.279017031614476,-0.167172907500001,"Non-significant",0.554369285936344,"HIGD2A","HIG2A_HUMAN"
0.87333047375,7.604994237375,1.28102356786143,0.239955710282808,0.29047632945193,-7.72425550386703,"CF118_HUMAN",1,1.3055657194003,0.229355178597397,0.279409567914071,0.87333047375,"Non-significant",0.553758726277893,"C6orf118","CF118_HUMAN"
0.0971529484999998,8.7780367135,1.25388446534041,0.249114965345763,0.299798692589868,-7.75626712831313,"SRBP2_HUMAN",24,1.30477735754259,0.229610469158062,0.279680150944119,0.0971529484999998,"Non-significant",0.553338354655744,"SREBF2","SRBP2_HUMAN"
-0.40060758575,7.277323484625,-1.30432505639183,0.232323685993454,0.28265824902408,-7.69642781952558,"TNR14_HUMAN",3,-1.30443241136663,0.229722247485225,0.279775874014299,-0.40060758575,"Non-significant",0.553189738858538,"TNFRSF14","TNR14_HUMAN"
-0.115898132,9.14145278925,-1.25254717674025,0.249573899167551,0.300308122210319,-7.75783320954278,"MAST3_HUMAN",27,-1.30418619504742,0.22980206129849,0.279832645866075,-0.115898132,"Non-significant",0.553101621179258,"MAST3","MAST3_HUMAN"
-0.235213875500001,8.1815615295,-1.28633608828424,0.238196953733214,0.288637452992706,-7.71793860232134,"NECT3_HUMAN",8,-1.30247401357909,0.230357740624884,0.280468784591528,-0.235213875500001,"Non-significant",0.552115467505975,"NECTIN3","NECT3_HUMAN"
-0.0811991692499987,9.414880275625,-1.36885372340308,0.212276810248255,0.261170812083279,-7.61777800067857,"KS6B2_HUMAN",11,-1.30016518236353,0.231108878324709,0.281342682755484,-0.0811991692499987,"Non-significant",0.550764375623693,"RPS6KB2","KS6B2_HUMAN"
0.124127629250001,10.121398566875,1.31539385971142,0.228772311320351,0.278941387547988,-7.68310040338374,"GP108_HUMAN",10,1.29998014803622,0.231169166492631,0.28137543745363,0.124127629250001,"Non-significant",0.550713816794444,"GPR108","GP108_HUMAN"
0.578778624500002,7.78254991775,1.26259904499749,0.246141849357213,0.296517028473911,-7.74603543462988,"TMCO4_HUMAN",6,1.29864599537921,0.231604260010889,0.28186432394337,0.578778624500002,"Non-significant",0.549959890056155,"TMCO4","TMCO4_HUMAN"
-0.0610809300000064,18.09377098,-1.24152238994,0.253384880333173,0.304198996770875,-7.77070319512362,"ST2A1_HUMAN",23,-1.29832874161411,0.231707825613114,0.281949655275435,-0.0610809300000064,"Non-significant",0.549828432063633,"SULT2A1","ST2A1_HUMAN"
-0.0899884700000015,11.0207785375,-1.48530312505779,0.17993505605669,0.225628174278762,-7.47037140854888,"RM53_HUMAN",8,-1.29620132191608,0.23240333136242,0.282755150123245,-0.0899884700000015,"Non-significant",0.54858947605861,"MRPL53","RM53_HUMAN"
-0.625251412250001,7.257370531625,-1.25823569836956,0.247626669582235,0.298177885415523,-7.75116405231065,"RCBT1_HUMAN",6,-1.29533565423639,0.232686849067042,0.283059236655519,-0.625251412250001,"Non-significant",0.548122668855441,"RCBTB1","RCBT1_HUMAN"
0.76366281475,7.495523691375,1.25184991055834,0.249813473882206,0.300513053359772,-7.75864934361227,"RHG07_HUMAN",15,1.29513986314382,0.232751014171604,0.283096435563124,0.76366281475,"Non-significant",0.548065598755744,"DLC1","RHG07_HUMAN"
0.121107342500002,13.23368918875,1.57850711902999,0.157330926887949,0.200293366974555,-7.34783162361719,"CDIPT_HUMAN",5,1.29463558232373,0.232916347757956,0.283256657805773,0.121107342500002,"Non-significant",0.54781987347047,"CDIPT","CDIPT_HUMAN"
0.0651819699999976,11.2217232,1.51020573744008,0.173622454081888,0.218557895080082,-7.43800476508537,"GALD1_HUMAN",10,1.29283453280521,0.233507658265184,0.283934802584714,0.0651819699999976,"Non-significant",0.546781371672296,"GATD1","GALD1_HUMAN"
-1.155984163,8.408736825,-1.24942296331098,0.250648878522975,0.301429504504231,-7.7614877533181,"RIC8B_HUMAN",8,-1.29187637578032,0.233822756362198,0.284276938320635,-1.155984163,"Non-significant",0.546258370581565,"RIC8B","RIC8B_HUMAN"
-1.51078128875,8.000673651875,-1.24891652780556,0.250823503203542,0.301596477675129,-7.76207960289584,"LCN1_HUMAN",5,-1.29094050254415,0.234130876093941,0.284610492442433,-1.51078128875,"Non-significant",0.545749093268412,"LCN1","LCN1_HUMAN"
-0.378487825499998,7.31293642525,-1.24750207888385,0.251311769027007,0.30214047940788,-7.76373179112326,"MYO1F_HUMAN",17,-1.29023750398491,0.234362553481894,0.284851040129616,-0.378487825499998,"Non-significant",0.545382190384139,"MYO1F","MYO1F_HUMAN"
-0.0837419030000035,9.49420320975,-1.2878488855109,0.237698160100983,0.288074448812536,-7.71613680312849,"PICK1_HUMAN",14,-1.28969937043658,0.234540030585362,0.285025651355827,-0.0837419030000035,"Non-significant",0.545116053181028,"PICK1","PICK1_HUMAN"
0.455593585750001,8.218811511875,1.31842106793574,0.227809274058213,0.277927973807595,-7.679443471615,"KPCD1_HUMAN",1,1.28866723259121,0.234880751318389,0.285398566075061,0.455593585750001,"Non-significant",0.544548213236974,"PRKD1","KPCD1_HUMAN"
-0.125985622499996,8.52137374875,-1.27575060150272,0.241712383348365,0.292057580166767,-7.73050912177131,"CCNT2_HUMAN",12,-1.28732077564717,0.235325866023487,0.285898201889878,-0.125985622499996,"Non-significant",0.543788576057749,"CCNT2","CCNT2_HUMAN"
0.0362093475000034,14.02366602375,1.17308121984202,0.278158128115939,0.331297846812103,-7.84891826870875,"SNX2_HUMAN",27,1.28629063003087,0.235666898543757,0.286271262116346,0.0362093475000034,"Non-significant",0.543222247265587,"SNX2","SNX2_HUMAN"
0.398855090500001,7.84225958575,1.25184397627802,0.249815513689871,0.300513053359772,-7.75865628829946,"BST1_HUMAN",8,1.28609486243438,0.235731755484414,0.286308784867166,0.398855090500001,"Non-significant",0.543165326233371,"BST1","BST1_HUMAN"
-0.295939564249998,8.657595813125,-1.29786680394027,0.234417724538397,0.284794897684369,-7.70417178546015,"PP2BC_HUMAN",4,-1.28570621804567,0.235860556666219,0.286423949306953,-0.295939564249998,"Non-significant",0.542990671360686,"PPP3CC","PP2BC_HUMAN"
-0.108638762500002,12.26949644125,-1.26626143483073,0.244901433648304,0.295360449881464,-7.74172198688665,"HYCC2_HUMAN",14,-1.28559445181794,0.235897608353978,0.286427678020122,-0.108638762500002,"Non-significant",0.542985017681873,"HYCC2","HYCC2_HUMAN"
0.53935647,8.00145065775,1.24200234608841,0.253217949321605,0.304085210832286,-7.77014443816384,"CNKR3_HUMAN",17,1.28494454425682,0.236113157733028,0.286648106946809,0.53935647,"Non-significant",0.542650922004671,"CNKSR3","CNKR3_HUMAN"
-0.156395434999999,13.76788044,-1.3254025959627,0.2256016645635,0.275593685595035,-7.67099010996952,"SYJ2B_HUMAN",7,-1.28458804398999,0.236231466331397,0.286750436305782,-0.156395434999999,"Non-significant",0.542495912624431,"SYNJ2BP","SYJ2B_HUMAN"
0.0944523815,9.55163860325,1.24162574479689,0.253348925142716,0.304198996770875,-7.77058288291882,"TAF5_HUMAN",20,1.28366666020373,0.236537471438914,0.28708053949008,0.0944523815,"Non-significant",0.541996246300163,"TAF5","TAF5_HUMAN"
-0.042016269999996,10.679958225,-1.19787441710514,0.268959575634273,0.321295388750182,-7.82092494825348,"MOCS3_HUMAN",25,-1.28188303673452,0.237130796920233,0.287759212099143,-0.042016269999996,"Non-significant",0.54097076431056,"MOCS3","MOCS3_HUMAN"
-0.110767838000001,10.1531062135,-1.50658973409664,0.174526430199793,0.219531902724079,-7.4427220309099,"MED29_HUMAN",6,-1.28166142999128,0.237204603077322,0.287805200803949,-0.110767838000001,"Non-significant",0.540901362379788,"MED29","MED29_HUMAN"
-0.104138612749999,8.978344559625,-1.35166100406844,0.217464477056613,0.266968843156159,-7.63895519607586,"BOD1_HUMAN",9,-1.28156422416917,0.237236983649998,0.287805200803949,-0.104138612749999,"Non-significant",0.540901362379788,"BOD1","BOD1_HUMAN"
-1.1091701955,9.58096015475,-1.2380564525083,0.254593121920062,0.305518995538753,-7.77473403097145,"DYN1_HUMAN",12,-1.2808350927711,0.237479986958131,0.288058542246379,-1.1091701955,"Non-significant",0.540519241439163,"DNM1","DYN1_HUMAN"
0.0572726724999999,12.34069955375,1.27012858791406,0.243597469228626,0.293998148357401,-7.73715876730873,"RM19_HUMAN",17,1.28003897693791,0.237745556198009,0.288339178876693,0.0572726724999999,"Non-significant",0.540096342648521,"MRPL19","RM19_HUMAN"
0.173774718999999,8.43249750125,1.30045926821441,0.23357518861567,0.283894054050682,-7.70106606926178,"CLTRN_HUMAN",7,1.27782228699108,0.238486331605773,0.289195984621645,0.173774718999999,"Non-significant",0.538807741352502,"CLTRN","CLTRN_HUMAN"
-0.257583856499998,9.01799976825,-1.34000762810657,0.221043554252088,0.27084985009316,-7.65321874115254,"YIPF2_HUMAN",3,-1.27620066395238,0.239029487344973,0.289812938554485,-0.257583856499998,"Non-significant",0.537882229570907,"YIPF2","YIPF2_HUMAN"
-0.570553064499998,7.6656826735,-1.24606977025312,0.251807022786279,0.302649564389783,-7.76540361206473,"TBX3_HUMAN",4,-1.27517126130107,0.239374825789437,0.290189904584951,-0.570553064499998,"Non-significant",0.537317700303905,"TBX3","TBX3_HUMAN"
0.0443148624999967,11.05101203875,1.2367778068202,0.255040094731937,0.306011809038505,-7.77621923318807,"ARAF_HUMAN",20,1.27426320478809,0.239679806938255,0.290517844791853,0.0443148624999967,"Non-significant",0.536827186314571,"ARAF","ARAF_HUMAN"
-0.7523185015,6.88115578875,-1.23590238891616,0.255346495389567,0.3062922455726,-7.77723549449932,"KPCD3_HUMAN",5,-1.27303562872837,0.240092626167266,0.290976383316159,-0.7523185015,"Non-significant",0.536142258476954,"PRKD3","KPCD3_HUMAN"
-0.0381121674999996,12.24424934375,-1.10554910190238,0.304538406914242,0.359416722469917,-7.92311783704326,"HCFC1_HUMAN",56,-1.27282935357603,0.240162053171789,0.291018681165182,-0.0381121674999996,"Non-significant",0.536079131747603,"HCFC1","HCFC1_HUMAN"
0.142545697500001,10.60759043625,1.73274985918736,0.125610872153971,0.163466734813312,-7.13741821576687,"SSXT_HUMAN",3,1.27216510403633,0.240385738429992,0.291247863910651,0.142545697500001,"Non-significant",0.53573725118556,"SS18","SSXT_HUMAN"
-0.13643693925,9.041519165125,-1.45147141664961,0.188843389011565,0.235480495222694,-7.51388282912628,"RM30_HUMAN",5,-1.27201840150433,0.240435164135206,0.291265880784084,-0.13643693925,"Non-significant",0.535710386141477,"MRPL30","RM30_HUMAN"
-0.0273273000000014,13.3606544725,-1.00665668744958,0.346770871257844,0.405118735111901,-8.02604056991069,"MIA2_HUMAN",67,-1.2713872960957,0.240647888753433,0.291481686205301,-0.0273273000000014,"Non-significant",0.535388726770617,"MIA2","MIA2_HUMAN"
0.0992777345000011,8.8263202905,1.31756298424896,0.228081896064147,0.278220304185919,-7.68048057653626,"PKHA3_HUMAN",10,1.27072113207365,0.240872603448902,0.291711950354999,0.0992777345000011,"Non-significant",0.53504577908216,"PLEKHA3","PKHA3_HUMAN"
-0.159896850750002,9.826779842625,-1.57565485593542,0.157982163893477,0.200879719332949,-7.35163674171114,"TSN13_HUMAN",3,-1.26999694526839,0.241117092397285,0.291966092776428,-0.159896850750002,"Non-significant",0.53466758202809,"TSPAN13","TSN13_HUMAN"
-0.698382496750001,7.630539357625,-1.23200821901619,0.25671325285338,0.307800285675838,-7.78175051669417,"P2R3C_HUMAN",6,-1.26986392822307,0.241162022433644,0.291978553159032,-0.698382496750001,"Non-significant",0.534649047821308,"PPP2R3C","P2R3C_HUMAN"
0.0454580799999995,12.3988584275,1.18743903594998,0.27279983544598,0.325467772537037,-7.83275522975735,"MP2K3_HUMAN",26,1.26956813044647,0.241261961397863,0.292057600548986,0.0454580799999995,"Non-significant",0.534531487135185,"MAP2K3","MP2K3_HUMAN"
-0.101932999999999,10.44053936,-1.34026429419973,0.220964174077825,0.270817871275105,-7.65290538218269,"AAGAB_HUMAN",9,-1.268091625653,0.241761341522295,0.292620095877574,-0.101932999999999,"Non-significant",0.53369585172729,"AAGAB","AAGAB_HUMAN"
