"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0070382","GO:0070382","exocytic vesicle","19/746","251/19944",0.0756972111553785,2.02373348429339,3.21739582120864,0.00295187637867299,0.0170246003330759,0.0125611906048273,"26509/23385/490/23673/351/8417/127262/5874/527/537/598/5663/1201/5865/10755/26503/10228/116843/5802",19,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030863","GO:0030863","cortical cytoskeleton","11/746","111/19944",0.0990990990990991,2.64937323382364,3.43496954321669,0.00295941650649731,0.0170246003330759,0.0125611906048273,"3880/1627/23406/8826/2037/2934/9780/6513/91663/3996/59341",11,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0008021","GO:0008021","synaptic vesicle","18/746","233/19944",0.0772532188841202,2.06533270432291,3.22437507809368,0.00302408936208239,0.0171411755933166,0.0126472028479955,"26509/23385/490/23673/8417/127262/5874/527/537/598/5663/1201/5865/10755/26503/10228/116843/5802",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042734","GO:0042734","presynaptic membrane","15/746","179/19944",0.0837988826815642,2.24032830589962,3.28587793312565,0.00304376015208426,0.0171411755933166,0.0126472028479955,"3675/23767/93185/493/23385/490/1272/27020/55361/5663/492/23390/5789/2054/5802",15,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0098985","GO:0098985","asymmetric, glutamatergic, excitatory synapse","4/746","17/19944",0.235294117647059,6.29049045891815,4.30166019201733,0.00313046614181308,0.0174458269361458,0.0128719824910077,"3688/2896/10154/6272",4,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030672","GO:0030672","synaptic vesicle membrane","13/746","146/19944",0.089041095890411,2.38047669763855,3.30013353109938,0.00334279071317946,0.0182489084852144,0.0134645168361149,"26509/490/23673/127262/5874/527/537/598/5865/26503/10228/116843/5802",13,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0099501","GO:0099501","exocytic vesicle membrane","13/746","146/19944",0.089041095890411,2.38047669763855,3.30013353109938,0.00334279071317946,0.0182489084852144,0.0134645168361149,"26509/490/23673/127262/5874/527/537/598/5865/26503/10228/116843/5802",13,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0005767","GO:0005767","secondary lysosome","5/746","28/19944",0.178571428571429,4.77403293757181,3.939311352989,0.00347097133205658,0.0185362799757916,0.0136765469570523,"8878/2495/2512/1201/9842",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","5/746","28/19944",0.178571428571429,4.77403293757181,3.939311352989,0.00347097133205658,0.0185362799757916,0.0136765469570523,"10312/527/537/23545/245972",5,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0033116","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","9/746","82/19944",0.109756097560976,2.93428365919048,3.45981012289769,0.00349937248141113,0.0185362799757916,0.0136765469570523,"2153/9027/537/1604/9780/90522/966/128637/23423",9,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0016328","GO:0016328","lateral plasma membrane","8/746","68/19944",0.117647058823529,3.14524522945908,3.49304010424486,0.00376562063500989,0.0197510494091205,0.0145728352748061,"301/8826/4363/634/4072/2768/324/4070",8,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0042589","GO:0042589","zymogen granule membrane","4/746","18/19944",0.222222222222222,5.94101876675603,4.13408457973074,0.00390707509032508,0.0202940308089701,0.0149734610002239,"1755/6809/8673/5874",4,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0031256","GO:0031256","leading edge membrane","15/746","185/19944",0.0810810810810811,2.16766900949207,3.14528354050018,0.00415059357984765,0.021351611204024,0.0157537711785715,"960/1969/3685/3688/3678/23286/6714/9780/79574/8910/23396/59341/55591/324/8844",15,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030017","GO:0030017","sarcomere","17/746","222/19944",0.0765765765765766,2.04724295340917,3.09303704466411,0.00425035227494571,0.0216565568294853,0.0159787679509237,"2318/3880/9531/8878/493/9260/10398/23022/1410/22954/27063/91624/6513/29780/7286/29767/26287",17,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
"GO:0030016","GO:0030016","myofibril","18/746","243/19944",0.0740740740740741,1.98033958891868,3.03090418264831,0.00469995819577337,0.0237214871201769,0.0175023269455314,"2318/3880/9531/8878/493/1291/9260/10398/23022/1410/22954/27063/91624/6513/29780/7286/29767/26287",18,"Upres_DEq_MS_CTRL.myr_vs_HBVHDV.myr"
