"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0031965","GO:0031965","nuclear membrane","22/733","326/19944",0.0674846625766871,1.8361720469706,2.97337253801447,0.00473781731137443,0.0389050377811128,0.030146803956382,"4599/5371/26509/3710/221496/23223/23560/55852/952/2643/26173/100101267/85450/11342/128637/151188/3838/80789/9805/403313/51096/6272",22,"Downres_DEq_MS_BD_vs_BM1"
"GO:0005797","GO:0005797","Golgi medial cisterna","3/733","10/19944",0.3,8.16261937244202,4.42534253432305,0.00488862225885878,0.0389050377811128,0.030146803956382,"3105/126792/283987",3,"Downres_DEq_MS_BD_vs_BM1"
"GO:0097197","GO:0097197","tetraspanin-enriched microdomain","3/733","10/19944",0.3,8.16261937244202,4.42534253432305,0.00488862225885878,0.0389050377811128,0.030146803956382,"25939/102/23555",3,"Downres_DEq_MS_BD_vs_BM1"
"GO:0034774","GO:0034774","secretory granule lumen","22/733","327/19944",0.0672782874617737,1.83055684193399,2.95800692529905,0.00490962235861079,0.0389050377811128,0.030146803956382,"7057/3959/2512/567/5768/23406/83706/6282/2950/2934/2896/54676/5580/1727/1675/6283/7040/566/1893/6590/3934/4317",22,"Downres_DEq_MS_BD_vs_BM1"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","22/733","332/19944",0.0662650602409639,1.80298821479643,2.88197040573054,0.00584801475158628,0.045649428583278,0.0353729093379532,"7057/3959/2512/567/5768/23406/83706/6282/2950/2934/2896/54676/5580/1727/1675/6283/7040/566/1893/6590/3934/4317",22,"Downres_DEq_MS_BD_vs_BM1"
"GO:0031983","GO:0031983","vesicle lumen","22/733","333/19944",0.0660660660660661,1.79757383577302,2.86691879276418,0.00605239184905814,0.046550013780256,0.0360707563759657,"7057/3959/2512/567/5768/23406/83706/6282/2950/2934/2896/54676/5580/1727/1675/6283/7040/566/1893/6590/3934/4317",22,"Downres_DEq_MS_BD_vs_BM1"
"GO:0000805","GO:0000805","X chromosome","3/733","11/19944",0.272727272727273,7.42056306585638,4.16059431504093,0.0065397269436535,0.0482152468728358,0.0373611151173227,"23347/9555/55506",3,"Downres_DEq_MS_BD_vs_BM1"
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex","3/733","11/19944",0.272727272727273,7.42056306585638,4.16059431504093,0.0065397269436535,0.0482152468728358,0.0373611151173227,"5698/5699/5696",3,"Downres_DEq_MS_BD_vs_BM1"
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","25/733","397/19944",0.0629722921914358,1.71339617389631,2.80451791531341,0.00654547328484004,0.0482152468728358,0.0373611151173227,"3105/51056/64761/2629/55361/972/2800/2590/80146/2896/5587/55959/9522/10067/10791/8729/11070/55300/259230/10631/51272/3996/126792/6272/283987",25,"Downres_DEq_MS_BD_vs_BM1"
"GO:0005903","GO:0005903","brush border","10/733","109/19944",0.0917431192660551,2.49621387536453,3.05958885613147,0.00685811441382129,0.0498165810892852,0.0386019597853976,"2028/3710/53841/7464/22941/6564/54407/9429/6584/65010",10,"Downres_DEq_MS_BD_vs_BM1"
